#=====================================================
# File created:        Wed-26-Feb-2025-at-04-35-48AM
# Size of lattice:     20x20
# Number of MC steps:  5000
# Reduced temperature: 0.500
# Run time (s):        1.623276
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -398.4822  0.2824 
   00001    0.6300    -593.2659  0.2955 
   00002    0.6275    -737.3750  0.3162 
   00003    0.6125    -833.2591  0.3191 
   00004    0.5825    -899.3159  0.3440 
   00005    0.4950    -942.9627  0.3401 
   00006    0.5475    -985.1041  0.3677 
   00007    0.4975   -1036.9643  0.3568 
   00008    0.5300   -1036.5014  0.3728 
   00009    0.4925   -1068.1772  0.3849 
   00010    0.4675   -1110.8166  0.4136 
   00011    0.4900   -1145.1366  0.4151 
   00012    0.4775   -1176.4580  0.4341 
   00013    0.4900   -1204.9269  0.4464 
   00014    0.4525   -1223.2098  0.4694 
   00015    0.4550   -1233.5021  0.4650 
   00016    0.4350   -1267.9392  0.4587 
   00017    0.4475   -1252.4085  0.4676 
   00018    0.4350   -1262.0113  0.4710 
   00019    0.4475   -1269.5586  0.4906 
   00020    0.4525   -1243.9530  0.5100 
   00021    0.4575   -1255.1406  0.5101 
   00022    0.4000   -1270.4848  0.5194 
   00023    0.4300   -1266.5857  0.5186 
   00024    0.4600   -1248.5134  0.5268 
   00025    0.4725   -1266.4524  0.5453 
   00026    0.4475   -1287.3982  0.5513 
   00027    0.4525   -1292.1813  0.5413 
   00028    0.4075   -1292.0093  0.5300 
   00029    0.4375   -1312.3468  0.5323 
   00030    0.4025   -1301.8464  0.5367 
   00031    0.4050   -1287.4674  0.5617 
   00032    0.4900   -1296.0853  0.5791 
   00033    0.4475   -1317.2803  0.5783 
   00034    0.4200   -1334.8630  0.5882 
   00035    0.4000   -1332.3266  0.6035 
   00036    0.4375   -1326.5350  0.6116 
   00037    0.4050   -1310.7903  0.6089 
   00038    0.4750   -1301.6125  0.6210 
   00039    0.4200   -1307.8402  0.6316 
   00040    0.4275   -1310.5345  0.6300 
   00041    0.4200   -1296.2397  0.6374 
   00042    0.4450   -1305.6330  0.6405 
   00043    0.4425   -1328.7371  0.6532 
   00044    0.4050   -1324.7175  0.6831 
   00045    0.4475   -1323.1308  0.6797 
   00046    0.4075   -1310.9912  0.6738 
   00047    0.4000   -1313.1993  0.6810 
   00048    0.3500   -1312.0718  0.6870 
   00049    0.4050   -1317.6643  0.6760 
   00050    0.4325   -1306.2367  0.6889 
   00051    0.4250   -1304.2657  0.6987 
   00052    0.3950   -1317.9128  0.6989 
   00053    0.4150   -1310.0263  0.7071 
   00054    0.4450   -1301.6477  0.7042 
   00055    0.4150   -1305.1196  0.7030 
   00056    0.3900   -1321.3356  0.7033 
   00057    0.3900   -1316.5294  0.6829 
   00058    0.4200   -1319.7016  0.6840 
   00059    0.4225   -1308.8543  0.6940 
   00060    0.4400   -1314.8453  0.7079 
   00061    0.4300   -1324.0313  0.7009 
   00062    0.4250   -1340.3167  0.7033 
   00063    0.3900   -1340.5370  0.7085 
   00064    0.3575   -1341.4248  0.7113 
   00065    0.4525   -1347.1466  0.6986 
   00066    0.3875   -1347.2031  0.7045 
   00067    0.4350   -1349.1819  0.7129 
   00068    0.4450   -1334.5011  0.7102 
   00069    0.4250   -1346.9803  0.7399 
   00070    0.4125   -1334.5742  0.7358 
   00071    0.4125   -1333.4174  0.7432 
   00072    0.4125   -1345.5943  0.7506 
   00073    0.4275   -1345.1904  0.7531 
   00074    0.4225   -1343.4462  0.7587 
   00075    0.3975   -1343.6024  0.7678 
   00076    0.4425   -1355.0398  0.7721 
   00077    0.3775   -1350.8304  0.7786 
   00078    0.4250   -1358.4765  0.7850 
   00079    0.4075   -1343.1060  0.7830 
   00080    0.3975   -1331.1452  0.7738 
   00081    0.3975   -1324.6245  0.7593 
   00082    0.4250   -1332.1727  0.7706 
   00083    0.4500   -1329.7111  0.7678 
   00084    0.4775   -1336.5585  0.7647 
   00085    0.4550   -1342.8504  0.7663 
   00086    0.3825   -1361.7166  0.7741 
   00087    0.4175   -1356.2669  0.7803 
