#=====================================================
# File created:        Wed-26-Feb-2025-at-04-28-54AM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        1.724301
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3545.3996  0.2574 
   00001    0.6925   -5412.8592  0.2631 
   00002    0.6322   -6766.0402  0.2560 
   00003    0.5817   -7697.3339  0.2654 
   00004    0.5431   -8350.2706  0.2646 
   00005    0.5094   -8887.1186  0.2700 
   00006    0.5156   -9236.8781  0.2674 
   00007    0.4922   -9580.5297  0.2802 
   00008    0.4875   -9822.1271  0.2906 
   00009    0.4750  -10031.0163  0.2902 
   00010    0.4731  -10187.6354  0.2855 
   00011    0.4700  -10364.5150  0.2835 
   00012    0.4739  -10423.4865  0.2866 
   00013    0.4561  -10512.2198  0.2896 
   00014    0.4783  -10651.4763  0.2940 
   00015    0.4614  -10745.7718  0.3009 
   00016    0.4572  -10808.6144  0.2990 
   00017    0.4461  -10883.7394  0.2989 
   00018    0.4558  -10892.7942  0.3078 
   00019    0.4364  -10998.4420  0.3069 
   00020    0.4383  -11063.8757  0.3062 
   00021    0.4428  -11051.6051  0.3069 
   00022    0.4472  -11060.5025  0.3168 
   00023    0.4428  -11171.2950  0.3244 
   00024    0.4439  -11266.3686  0.3268 
   00025    0.4414  -11256.4841  0.3265 
   00026    0.4392  -11272.4810  0.3333 
   00027    0.4472  -11274.7359  0.3314 
   00028    0.4381  -11294.5861  0.3353 
   00029    0.4311  -11281.8207  0.3393 
   00030    0.4336  -11315.6711  0.3406 
   00031    0.4467  -11332.3240  0.3430 
   00032    0.4258  -11366.5880  0.3462 
   00033    0.4214  -11402.6468  0.3514 
   00034    0.4353  -11478.4632  0.3575 
   00035    0.4336  -11501.0762  0.3645 
   00036    0.4328  -11551.3980  0.3664 
   00037    0.4283  -11580.8277  0.3673 
   00038    0.4181  -11605.5520  0.3664 
   00039    0.4306  -11642.6408  0.3735 
   00040    0.4358  -11620.8102  0.3748 
   00041    0.4178  -11670.0754  0.3751 
   00042    0.4508  -11624.0514  0.3798 
   00043    0.4131  -11687.5749  0.3844 
   00044    0.4242  -11741.6184  0.3849 
   00045    0.4203  -11702.4497  0.3860 
   00046    0.4367  -11729.9624  0.3849 
   00047    0.4264  -11752.1545  0.3837 
