#=====================================================
# File created:        Wed-26-Feb-2025-at-04-09-58AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        4.096367
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -404.3207  0.3223 
   00001    0.6650    -618.0011  0.3467 
   00002    0.6550    -717.9033  0.3632 
   00003    0.5550    -804.6442  0.3657 
   00004    0.5650    -885.7696  0.3724 
   00005    0.5375    -927.5126  0.3697 
   00006    0.5075    -993.8271  0.3746 
   00007    0.4900   -1037.2344  0.3834 
   00008    0.5000   -1055.3640  0.3686 
   00009    0.4575   -1113.3864  0.3781 
   00010    0.4825   -1112.3377  0.3993 
   00011    0.5075   -1147.8183  0.4082 
   00012    0.4900   -1143.4171  0.4133 
   00013    0.4875   -1163.8353  0.3905 
   00014    0.4600   -1202.2010  0.3895 
   00015    0.4475   -1226.1978  0.3864 
   00016    0.4325   -1215.0517  0.3844 
   00017    0.4150   -1227.2404  0.3943 
   00018    0.4125   -1237.9357  0.4016 
   00019    0.3875   -1237.2481  0.4110 
   00020    0.4425   -1239.3461  0.4231 
   00021    0.4675   -1252.3597  0.4090 
   00022    0.4675   -1240.0766  0.4076 
   00023    0.4600   -1242.3396  0.3785 
   00024    0.4200   -1245.1088  0.4004 
   00025    0.4175   -1246.6354  0.4230 
   00026    0.4375   -1260.0769  0.4289 
   00027    0.4250   -1258.8856  0.4151 
   00028    0.4825   -1250.0196  0.4227 
   00029    0.4100   -1266.8472  0.4244 
   00030    0.4475   -1270.1922  0.4295 
   00031    0.4400   -1265.2042  0.4244 
   00032    0.4450   -1244.4328  0.4228 
   00033    0.4725   -1227.2034  0.4109 
   00034    0.4350   -1239.4342  0.3942 
   00035    0.4275   -1216.7676  0.4081 
   00036    0.4250   -1223.4992  0.4152 
   00037    0.4775   -1243.2187  0.4231 
   00038    0.4225   -1273.6215  0.4362 
   00039    0.4425   -1261.7551  0.4272 
   00040    0.4225   -1262.9825  0.4343 
   00041    0.4175   -1262.3314  0.4395 
   00042    0.4025   -1258.5903  0.4437 
   00043    0.4500   -1257.6747  0.4492 
   00044    0.4000   -1264.8143  0.4356 
   00045    0.4250   -1267.8314  0.4481 
   00046    0.4075   -1293.5406  0.4446 
   00047    0.4625   -1299.8741  0.4411 
   00048    0.3975   -1299.0510  0.4494 
   00049    0.4275   -1298.9747  0.4526 
   00050    0.4125   -1297.7097  0.4579 
   00051    0.4275   -1293.8639  0.4600 
   00052    0.4525   -1291.8125  0.4614 
   00053    0.4400   -1295.0935  0.4709 
   00054    0.4250   -1297.0376  0.4751 
   00055    0.4350   -1291.0755  0.4713 
   00056    0.4300   -1319.6621  0.4906 
   00057    0.4275   -1324.9810  0.4836 
   00058    0.4250   -1313.9378  0.4768 
   00059    0.3975   -1302.2897  0.4844 
   00060    0.4750   -1289.9444  0.4925 
   00061    0.4475   -1284.0732  0.4959 
   00062    0.4100   -1301.7663  0.4935 
   00063    0.4600   -1308.7384  0.5069 
   00064    0.4000   -1318.9184  0.5108 
   00065    0.4950   -1323.7050  0.5314 
   00066    0.4300   -1320.1840  0.5292 
   00067    0.4100   -1303.8721  0.5173 
   00068    0.3925   -1297.8909  0.5365 
   00069    0.4450   -1305.2936  0.5424 
   00070    0.4450   -1319.8911  0.5386 
   00071    0.4200   -1344.4127  0.5332 
   00072    0.3800   -1330.8117  0.5283 
   00073    0.4175   -1334.7144  0.5334 
   00074    0.3975   -1345.0212  0.5234 
   00075    0.3925   -1356.9641  0.5475 
   00076    0.4200   -1358.7281  0.5789 
   00077    0.4050   -1315.1577  0.5600 
   00078    0.4075   -1305.5678  0.5583 
   00079    0.4225   -1308.5640  0.5657 
   00080    0.3925   -1321.5269  0.5707 
   00081    0.4275   -1335.9577  0.5655 
   00082    0.4100   -1331.9205  0.5561 
   00083    0.4225   -1327.5074  0.5604 
   00084    0.3925   -1339.0247  0.5569 
   00085    0.3900   -1326.2974  0.5450 
   00086    0.4150   -1321.9242  0.5437 
   00087    0.4250   -1323.6686  0.5561 
   00088    0.4125   -1316.6158  0.5685 
   00089    0.3850   -1324.5003  0.5706 
   00090    0.4275   -1326.8930  0.5849 
   00091    0.4300   -1325.0494  0.5785 
   00092    0.4375   -1320.8958  0.5939 
   00093    0.3950   -1331.9166  0.5948 
   00094    0.4600   -1327.4634  0.6001 
   00095    0.4025   -1332.8211  0.5841 
   00096    0.4175   -1329.0211  0.5878 
   00097    0.4050   -1308.5952  0.5622 
   00098    0.4025   -1312.4517  0.5630 
   00099    0.4550   -1341.7402  0.5757 
   00100    0.4200   -1337.2367  0.5605 
   00101    0.4000   -1342.3112  0.5329 
   00102    0.4275   -1338.5306  0.5376 
   00103    0.3975   -1341.7774  0.5130 
   00104    0.4375   -1332.8551  0.5228 
   00105    0.4000   -1337.9563  0.5312 
   00106    0.4125   -1338.1879  0.5343 
   00107    0.3900   -1329.8043  0.5340 
   00108    0.4425   -1306.0890  0.5497 
   00109    0.4275   -1313.9865  0.5400 
   00110    0.3925   -1317.7499  0.5243 
   00111    0.3875   -1328.2533  0.5320 
   00112    0.3850   -1328.4327  0.5398 
   00113    0.4325   -1342.8466  0.5334 
   00114    0.4500   -1346.5198  0.5074 
   00115    0.4450   -1333.6108  0.5173 
   00116    0.4225   -1335.6675  0.5038 
   00117    0.4650   -1344.9595  0.5283 
   00118    0.4025   -1323.0921  0.5225 
   00119    0.4550   -1329.2847  0.5232 
   00120    0.3775   -1339.9523  0.5341 
   00121    0.4000   -1333.9730  0.5342 
   00122    0.4100   -1327.2797  0.5495 
   00123    0.3825   -1330.7621  0.5621 
   00124    0.4425   -1344.6241  0.5876 
   00125    0.3825   -1354.9745  0.6022 
   00126    0.4275   -1366.6453  0.6145 
   00127    0.4000   -1359.4594  0.6013 
   00128    0.4275   -1358.5488  0.5969 
   00129    0.3975   -1343.5324  0.6027 
   00130    0.4350   -1322.6956  0.6006 
