#=====================================================
# File created:        Mon-24-Feb-2025-at-01-25-14AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        16.357683
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2468.4379  0.2666 
   00001    0.6760   -3675.3903  0.2722 
   00002    0.6316   -4429.3898  0.2740 
   00003    0.5840   -4944.0099  0.2840 
   00004    0.5672   -5345.0063  0.2778 
   00005    0.5424   -5722.4918  0.2840 
   00006    0.5084   -5946.1983  0.2771 
   00007    0.5064   -6217.6714  0.2759 
   00008    0.5184   -6398.8465  0.2696 
   00009    0.4788   -6583.2690  0.2709 
   00010    0.5044   -6757.0621  0.2711 
   00011    0.4696   -6896.4092  0.2770 
   00012    0.4612   -7002.6125  0.2825 
   00013    0.4764   -7058.7799  0.2899 
   00014    0.4652   -7199.7538  0.2899 
   00015    0.4560   -7238.4969  0.2929 
   00016    0.4732   -7355.2545  0.3009 
   00017    0.4536   -7390.4097  0.3041 
   00018    0.4508   -7493.1648  0.3098 
   00019    0.4464   -7541.7475  0.3146 
   00020    0.4680   -7634.2221  0.3096 
   00021    0.4376   -7625.8434  0.3138 
   00022    0.4504   -7637.6033  0.3180 
   00023    0.4188   -7704.9318  0.3218 
   00024    0.4384   -7735.0404  0.3248 
   00025    0.4464   -7797.9391  0.3233 
   00026    0.4408   -7820.0009  0.3262 
   00027    0.4492   -7867.5845  0.3264 
   00028    0.4444   -7893.0413  0.3316 
   00029    0.4508   -7899.2156  0.3450 
   00030    0.4380   -7856.8732  0.3379 
   00031    0.4540   -7874.8625  0.3435 
   00032    0.4452   -7901.0920  0.3419 
   00033    0.4460   -7930.7222  0.3419 
   00034    0.4448   -7952.6996  0.3447 
   00035    0.4360   -7978.1364  0.3425 
   00036    0.4340   -7953.8042  0.3380 
   00037    0.4464   -7955.1266  0.3411 
   00038    0.4392   -8030.3502  0.3456 
   00039    0.4240   -8035.5497  0.3412 
   00040    0.4264   -8069.2615  0.3505 
   00041    0.4364   -8122.8698  0.3571 
   00042    0.4304   -8091.0410  0.3555 
   00043    0.4352   -8093.1919  0.3554 
   00044    0.4332   -8068.0223  0.3567 
   00045    0.4440   -8077.6408  0.3571 
   00046    0.4272   -8107.2254  0.3614 
   00047    0.4272   -8069.2939  0.3656 
   00048    0.4420   -8097.0322  0.3617 
   00049    0.4264   -8103.3369  0.3622 
   00050    0.4296   -8150.2085  0.3724 
   00051    0.4140   -8210.9118  0.3767 
   00052    0.4308   -8168.0783  0.3782 
   00053    0.4248   -8213.2438  0.3792 
