#=====================================================
# File created:        Tue-25-Feb-2025-at-08-52-05PM
# Size of lattice:     20x20
# Number of MC steps:  5000
# Reduced temperature: 0.500
# Run time (s):        1.915859
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -425.9845  0.2720 
   00001    0.6950    -659.3185  0.3180 
   00002    0.5625    -794.6778  0.3233 
   00003    0.5525    -928.1323  0.3439 
   00004    0.5200    -991.9350  0.3513 
   00005    0.4800   -1039.1610  0.3744 
   00006    0.4850   -1091.7707  0.3858 
   00007    0.4525   -1121.8737  0.3911 
   00008    0.4525   -1148.1038  0.4004 
   00009    0.4600   -1165.7751  0.4050 
   00010    0.4775   -1162.0452  0.4139 
   00011    0.5000   -1177.1776  0.3952 
   00012    0.4725   -1180.0176  0.3837 
   00013    0.4225   -1203.4458  0.3765 
   00014    0.4775   -1216.6887  0.3796 
   00015    0.4800   -1242.3887  0.3706 
   00016    0.4475   -1235.3324  0.3597 
   00017    0.4250   -1236.0913  0.3587 
   00018    0.4350   -1233.7833  0.3320 
   00019    0.4225   -1235.1044  0.3515 
   00020    0.4450   -1241.1093  0.3655 
   00021    0.4625   -1250.6889  0.3592 
   00022    0.4300   -1241.3106  0.3351 
   00023    0.4525   -1242.8909  0.3531 
   00024    0.4275   -1289.0785  0.3443 
   00025    0.4625   -1278.1051  0.3429 
   00026    0.4275   -1287.0735  0.3585 
   00027    0.4025   -1288.7687  0.3643 
   00028    0.4575   -1280.5542  0.3693 
   00029    0.4250   -1288.2737  0.3684 
   00030    0.4425   -1265.6114  0.3720 
   00031    0.4250   -1267.2144  0.3529 
   00032    0.4100   -1254.8708  0.3443 
   00033    0.4550   -1258.3361  0.3481 
   00034    0.4525   -1256.3099  0.3498 
   00035    0.4000   -1264.1228  0.3683 
   00036    0.4300   -1260.6736  0.3540 
   00037    0.4000   -1262.9121  0.3402 
   00038    0.4375   -1273.2314  0.3051 
   00039    0.4550   -1277.6889  0.3213 
   00040    0.4025   -1277.9342  0.3272 
   00041    0.4025   -1288.9603  0.3339 
   00042    0.4550   -1283.3744  0.3209 
   00043    0.4300   -1288.0051  0.3149 
   00044    0.4275   -1301.6134  0.3311 
   00045    0.4300   -1317.9134  0.3416 
   00046    0.4075   -1320.6952  0.3612 
   00047    0.3950   -1315.8172  0.3766 
   00048    0.4325   -1304.3644  0.3996 
   00049    0.4600   -1288.5589  0.4035 
   00050    0.4200   -1295.7396  0.4110 
   00051    0.4375   -1303.5792  0.4172 
   00052    0.4100   -1297.6198  0.4239 
   00053    0.4125   -1279.9788  0.4173 
   00054    0.3850   -1289.6782  0.4135 
   00055    0.4400   -1308.6674  0.4114 
   00056    0.3875   -1323.0745  0.4229 
   00057    0.3950   -1338.2033  0.4364 
   00058    0.4475   -1320.6973  0.4350 
   00059    0.4150   -1340.6003  0.4445 
   00060    0.3850   -1330.7483  0.4506 
   00061    0.3825   -1322.8498  0.4519 
   00062    0.4275   -1305.3504  0.4572 
   00063    0.4625   -1300.2830  0.4612 
   00064    0.4600   -1296.1784  0.4800 
   00065    0.4125   -1291.8662  0.4735 
   00066    0.4275   -1294.3100  0.4714 
   00067    0.4425   -1293.4262  0.4798 
   00068    0.4525   -1304.2664  0.4910 
   00069    0.4350   -1316.5179  0.4943 
   00070    0.4175   -1319.9893  0.4884 
   00071    0.4200   -1297.1129  0.4984 
   00072    0.3800   -1281.7280  0.4968 
   00073    0.4325   -1293.0634  0.5083 
   00074    0.3875   -1305.9187  0.4969 
   00075    0.4400   -1307.1218  0.5015 
   00076    0.4225   -1307.7031  0.4961 
   00077    0.4200   -1285.6635  0.5071 
   00078    0.4450   -1299.4648  0.5005 
   00079    0.4000   -1307.2469  0.5154 
   00080    0.4475   -1304.8609  0.5152 
   00081    0.4600   -1307.4455  0.5131 
   00082    0.4225   -1304.2494  0.5090 
   00083    0.4225   -1315.8870  0.5129 
   00084    0.4625   -1303.9815  0.5051 
   00085    0.4350   -1299.2745  0.4971 
   00086    0.4525   -1298.7062  0.5095 
   00087    0.3775   -1298.5875  0.4956 
   00088    0.4050   -1275.5514  0.4847 
   00089    0.4400   -1292.3764  0.4881 
   00090    0.3900   -1309.7800  0.4854 
   00091    0.4375   -1294.7573  0.4680 
   00092    0.4775   -1296.2686  0.4684 
   00093    0.4375   -1315.8824  0.4847 
   00094    0.4525   -1311.6466  0.4719 
   00095    0.4100   -1309.3478  0.4591 
   00096    0.4025   -1321.0409  0.4515 
   00097    0.4025   -1315.7639  0.4703 
   00098    0.4075   -1329.5487  0.4633 
   00099    0.4425   -1306.4438  0.4631 
   00100    0.4350   -1321.4837  0.4511 
   00101    0.4175   -1327.3724  0.4745 
   00102    0.4425   -1336.0628  0.4837 
   00103    0.4400   -1349.4288  0.4939 
   00104    0.4125   -1358.3014  0.5020 
   00105    0.4025   -1347.3378  0.4836 
   00106    0.4225   -1327.7859  0.4813 
   00107    0.3850   -1329.6335  0.5093 
   00108    0.3875   -1341.2886  0.5222 
   00109    0.4275   -1340.4468  0.5292 
   00110    0.4375   -1331.3371  0.5326 
   00111    0.3725   -1344.1480  0.5207 
   00112    0.3700   -1327.7831  0.5273 
   00113    0.3925   -1328.5691  0.5234 
   00114    0.4300   -1327.7795  0.5261 
   00115    0.4450   -1347.8140  0.5557 
   00116    0.4200   -1333.1699  0.5552 
   00117    0.3925   -1342.5395  0.5603 
   00118    0.4275   -1331.2674  0.5469 
   00119    0.3850   -1327.9389  0.5417 
   00120    0.4125   -1329.3744  0.5532 
   00121    0.3925   -1345.8788  0.5382 
   00122    0.3875   -1339.2712  0.5267 
   00123    0.4450   -1318.5956  0.5110 
   00124    0.4575   -1316.5612  0.5318 
   00125    0.3775   -1325.2585  0.5311 
   00126    0.4575   -1335.6238  0.5476 
   00127    0.3950   -1346.2048  0.5575 
   00128    0.4100   -1347.1562  0.5679 
   00129    0.3725   -1359.3931  0.5754 
   00130    0.4050   -1338.9675  0.5865 
   00131    0.4200   -1367.6204  0.6138 
   00132    0.4100   -1356.3813  0.6275 
   00133    0.3950   -1334.8855  0.6187 
   00134    0.3925   -1339.8854  0.6153 
   00135    0.4750   -1328.7319  0.6348 
   00136    0.4125   -1333.1593  0.6346 
   00137    0.4325   -1324.8985  0.6418 
   00138    0.3850   -1334.9158  0.6430 
   00139    0.4525   -1322.8934  0.6516 
   00140    0.4075   -1312.5614  0.6500 
   00141    0.4075   -1317.7487  0.6671 
   00142    0.4525   -1335.1276  0.6590 
   00143    0.4175   -1333.3741  0.6682 
   00144    0.3850   -1327.9338  0.6800 
   00145    0.4175   -1328.8363  0.6597 
   00146    0.4475   -1343.2602  0.6866 
   00147    0.4500   -1343.9241  0.6826 
   00148    0.4225   -1351.6576  0.6998 
   00149    0.3925   -1359.2491  0.7076 
   00150    0.4325   -1348.7028  0.7062 
   00151    0.4175   -1355.9142  0.7107 
   00152    0.4350   -1339.9398  0.7129 
   00153    0.4525   -1334.6546  0.7107 
   00154    0.4300   -1350.3613  0.7222 
   00155    0.3950   -1330.7988  0.7190 
   00156    0.4200   -1335.3696  0.6975 
   00157    0.4300   -1335.0880  0.7089 
   00158    0.4300   -1358.4919  0.7172 
   00159    0.4250   -1360.2823  0.6992 
   00160    0.4025   -1341.5592  0.6965 
   00161    0.3925   -1356.7881  0.7235 
   00162    0.3725   -1365.4035  0.7309 
   00163    0.4375   -1378.8796  0.7484 
   00164    0.4100   -1347.6030  0.7510 
   00165    0.3700   -1355.1116  0.7690 
   00166    0.4150   -1366.2535  0.7726 
   00167    0.4000   -1368.2335  0.7826 
   00168    0.3725   -1359.2485  0.7812 
   00169    0.4400   -1369.9640  0.7954 
   00170    0.4175   -1371.4466  0.7940 
   00171    0.3975   -1348.9886  0.7969 
   00172    0.3975   -1362.5533  0.8123 
   00173    0.3850   -1350.2853  0.8171 
   00174    0.4350   -1360.4578  0.7999 
   00175    0.4000   -1361.4042  0.8146 
   00176    0.4075   -1347.2602  0.8133 
   00177    0.4350   -1365.8612  0.8109 
