#=====================================================
# File created:        Tue-25-Feb-2025-at-08-46-22PM
# Size of lattice:     20x20
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.233261
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -444.8839  0.2890 
   00001    0.6450    -660.0699  0.2851 
   00002    0.6100    -803.7090  0.2890 
   00003    0.5625    -885.8256  0.2796 
   00004    0.5500    -968.6568  0.2655 
   00005    0.5175   -1021.2306  0.2573 
   00006    0.5000   -1034.2883  0.2693 
   00007    0.4550   -1063.8266  0.2852 
   00008    0.5125   -1102.0043  0.2987 
   00009    0.4650   -1126.1409  0.3068 
   00010    0.4525   -1133.7299  0.3090 
   00011    0.4850   -1141.1039  0.3278 
   00012    0.4600   -1148.9431  0.3396 
   00013    0.4425   -1138.0636  0.3585 
   00014    0.4700   -1152.8634  0.3782 
   00015    0.4800   -1209.4133  0.3961 
   00016    0.4900   -1220.5912  0.4174 
   00017    0.4525   -1218.1661  0.4074 
   00018    0.4400   -1225.8987  0.4220 
   00019    0.4625   -1239.7170  0.4164 
   00020    0.4725   -1254.6300  0.4108 
   00021    0.4700   -1264.9819  0.4182 
   00022    0.4900   -1264.9153  0.4271 
   00023    0.4750   -1293.3418  0.4123 
   00024    0.3975   -1291.4535  0.4243 
   00025    0.4000   -1287.7312  0.4227 
   00026    0.4525   -1278.4471  0.4317 
   00027    0.3750   -1284.9835  0.4167 
   00028    0.4225   -1303.6529  0.3928 
   00029    0.4250   -1286.9642  0.3943 
   00030    0.4200   -1279.0613  0.3992 
   00031    0.4525   -1290.7771  0.3954 
   00032    0.4100   -1303.8337  0.3983 
   00033    0.4275   -1327.4738  0.4051 
   00034    0.4200   -1309.1739  0.3986 
   00035    0.3675   -1313.6388  0.3855 
   00036    0.4000   -1315.2887  0.3833 
   00037    0.4075   -1314.5629  0.3603 
   00038    0.4525   -1323.3053  0.3622 
   00039    0.4250   -1323.3277  0.3675 
   00040    0.4125   -1322.4250  0.3782 
   00041    0.4250   -1311.4253  0.3904 
   00042    0.4275   -1319.2077  0.3697 
   00043    0.4225   -1334.6598  0.3926 
   00044    0.4100   -1330.4220  0.3814 
   00045    0.4475   -1329.3534  0.3829 
   00046    0.4225   -1321.3575  0.3665 
   00047    0.3725   -1335.6280  0.3630 
   00048    0.4300   -1308.5503  0.3682 
   00049    0.3900   -1323.7489  0.3842 
   00050    0.4325   -1319.8870  0.3718 
