#=====================================================
# File created:        Mon-24-Feb-2025-at-11-38-52AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        15.888555
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2535.9388  0.2679 
   00001    0.6876   -3860.6028  0.2711 
   00002    0.6296   -4680.2344  0.2769 
   00003    0.5804   -5258.8488  0.2790 
   00004    0.5548   -5721.7062  0.2997 
   00005    0.5288   -6084.3463  0.3044 
   00006    0.5264   -6310.7788  0.3009 
   00007    0.5116   -6585.3880  0.3081 
   00008    0.4892   -6816.8422  0.3144 
   00009    0.4856   -6967.3237  0.3155 
   00010    0.4680   -7154.2742  0.3248 
   00011    0.4660   -7230.0671  0.3229 
   00012    0.4780   -7270.8410  0.3266 
   00013    0.4476   -7419.6950  0.3386 
   00014    0.4556   -7486.3407  0.3435 
   00015    0.4456   -7597.0175  0.3453 
   00016    0.4376   -7647.9921  0.3577 
   00017    0.4504   -7659.1282  0.3587 
   00018    0.4576   -7699.6814  0.3656 
   00019    0.4320   -7770.9307  0.3724 
   00020    0.4432   -7810.0851  0.3821 
   00021    0.4420   -7803.4255  0.3785 
   00022    0.4252   -7816.4374  0.3775 
   00023    0.4368   -7885.9482  0.3806 
   00024    0.4484   -7883.2899  0.3787 
   00025    0.4392   -7966.4825  0.3818 
   00026    0.4260   -7971.5825  0.3806 
   00027    0.4432   -7975.1753  0.3827 
   00028    0.4228   -8008.7083  0.3897 
   00029    0.4196   -8067.6772  0.3883 
   00030    0.4424   -8124.1649  0.3942 
   00031    0.4332   -8126.8791  0.3978 
   00032    0.3980   -8140.9512  0.3962 
   00033    0.4156   -8115.7990  0.3947 
   00034    0.4376   -8151.6728  0.3921 
   00035    0.4212   -8143.0540  0.3880 
   00036    0.4160   -8218.2037  0.3872 
   00037    0.4048   -8229.7944  0.3982 
   00038    0.4136   -8171.9667  0.3985 
   00039    0.4268   -8208.1802  0.4001 
   00040    0.4276   -8265.2382  0.4022 
   00041    0.4268   -8286.4963  0.4013 
   00042    0.4208   -8273.7540  0.3948 
   00043    0.4212   -8273.1410  0.3999 
   00044    0.4240   -8244.0693  0.3896 
   00045    0.4184   -8251.7870  0.3838 
   00046    0.4248   -8218.9815  0.3846 
   00047    0.4340   -8190.0930  0.3786 
   00048    0.4352   -8208.7455  0.3871 
   00049    0.4420   -8193.0959  0.3803 
   00050    0.4288   -8233.1741  0.3745 
   00051    0.4384   -8224.8940  0.3756 
   00052    0.4032   -8256.0385  0.3759 
   00053    0.4204   -8240.5203  0.3788 
   00054    0.4172   -8247.6136  0.3864 
   00055    0.4188   -8224.9801  0.3863 
   00056    0.4076   -8286.8577  0.3859 
   00057    0.4168   -8321.7903  0.3754 
