#=====================================================
# File created:        Tue-25-Feb-2025-at-06-28-39PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        1.225878
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2495.8088  0.2652 
   00001    0.6996   -4018.7533  0.2662 
   00002    0.6164   -4857.7363  0.2585 
   00003    0.5884   -5511.8505  0.2619 
   00004    0.5316   -5895.0662  0.2611 
   00005    0.5224   -6213.8646  0.2515 
   00006    0.5128   -6474.0180  0.2648 
   00007    0.4892   -6656.8325  0.2758 
   00008    0.4900   -6842.4376  0.2828 
   00009    0.4904   -7022.4638  0.2926 
   00010    0.4832   -7110.9869  0.2886 
   00011    0.4628   -7251.0269  0.2872 
   00012    0.4608   -7266.0907  0.2861 
   00013    0.4472   -7334.5616  0.2831 
   00014    0.4624   -7376.4159  0.2867 
   00015    0.4704   -7431.9625  0.2938 
   00016    0.4432   -7530.7653  0.2980 
   00017    0.4260   -7516.5560  0.2996 
   00018    0.4540   -7562.5935  0.2906 
   00019    0.4580   -7573.5679  0.2971 
   00020    0.4464   -7615.1828  0.2976 
   00021    0.4372   -7637.8709  0.2961 
   00022    0.4560   -7694.4655  0.2932 
   00023    0.4444   -7690.9100  0.2962 
   00024    0.4320   -7691.5190  0.2998 
   00025    0.4452   -7760.5007  0.3002 
   00026    0.4480   -7764.7071  0.2964 
   00027    0.4332   -7818.1494  0.2989 
   00028    0.4204   -7896.1367  0.3028 
   00029    0.4496   -7888.8674  0.3023 
   00030    0.4272   -7922.4298  0.3057 
   00031    0.4360   -7931.5427  0.3122 
   00032    0.4172   -7913.8824  0.3154 
   00033    0.4192   -7928.1555  0.3105 
   00034    0.4200   -7992.5251  0.3172 
   00035    0.4372   -8001.6609  0.3161 
   00036    0.4284   -8019.6781  0.3171 
   00037    0.4164   -8027.6358  0.3187 
   00038    0.4276   -8051.6694  0.3192 
   00039    0.4272   -8026.7464  0.3201 
   00040    0.4416   -8010.3515  0.3267 
   00041    0.4456   -8037.5536  0.3346 
   00042    0.4188   -8094.0440  0.3360 
   00043    0.4324   -8113.5361  0.3315 
   00044    0.4224   -8086.8075  0.3231 
   00045    0.4224   -8054.2582  0.3276 
   00046    0.4328   -8022.8849  0.3263 
   00047    0.4300   -7988.4286  0.3190 
   00048    0.4248   -8049.4729  0.3156 
   00049    0.4376   -8015.7805  0.3093 
   00050    0.4228   -8082.2443  0.3094 
