#=====================================================
# File created:        Mon-24-Feb-2025-at-11-37-34AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        17.862128
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2477.5437  0.2593 
   00001    0.6892   -3809.6623  0.2573 
   00002    0.6252   -4731.0741  0.2586 
   00003    0.5868   -5257.0413  0.2585 
   00004    0.5512   -5698.1149  0.2615 
   00005    0.5224   -6057.6859  0.2715 
   00006    0.4908   -6329.7901  0.2736 
   00007    0.5168   -6569.2397  0.2738 
   00008    0.4840   -6777.4712  0.2710 
   00009    0.4876   -6962.4325  0.2717 
   00010    0.4676   -7114.5755  0.2727 
   00011    0.4696   -7255.8586  0.2703 
   00012    0.4760   -7369.5647  0.2794 
   00013    0.4500   -7488.6724  0.2870 
   00014    0.4392   -7541.0449  0.2938 
   00015    0.4420   -7591.6471  0.2943 
   00016    0.4576   -7703.4768  0.2971 
   00017    0.4476   -7775.1377  0.3007 
   00018    0.4352   -7795.6634  0.3093 
   00019    0.4416   -7884.4228  0.3115 
   00020    0.4320   -7904.4996  0.3153 
   00021    0.4436   -7943.8284  0.3204 
   00022    0.4484   -7944.4967  0.3201 
   00023    0.4168   -8017.0997  0.3157 
   00024    0.4408   -8065.2557  0.3188 
   00025    0.4392   -8120.3859  0.3134 
   00026    0.3992   -8118.5151  0.3134 
   00027    0.4040   -8108.2833  0.3179 
   00028    0.4332   -8136.6105  0.3249 
   00029    0.4048   -8138.4116  0.3263 
   00030    0.4268   -8130.5457  0.3225 
   00031    0.4260   -8127.2948  0.3269 
   00032    0.4236   -8125.6599  0.3302 
   00033    0.4232   -8118.4013  0.3252 
   00034    0.4180   -8087.1213  0.3245 
   00035    0.4184   -8163.1047  0.3263 
   00036    0.4284   -8144.8756  0.3331 
   00037    0.4280   -8118.2814  0.3450 
   00038    0.4416   -8164.3470  0.3423 
   00039    0.3984   -8155.1193  0.3461 
   00040    0.4120   -8128.6119  0.3490 
   00041    0.4424   -8147.2758  0.3494 
   00042    0.4160   -8150.6775  0.3452 
   00043    0.4228   -8128.6400  0.3490 
   00044    0.4244   -8157.1899  0.3518 
   00045    0.4244   -8140.4789  0.3497 
   00046    0.4284   -8142.7555  0.3487 
   00047    0.4260   -8158.7859  0.3584 
   00048    0.4288   -8219.3296  0.3577 
   00049    0.4296   -8196.5769  0.3622 
   00050    0.4296   -8236.7458  0.3604 
   00051    0.4008   -8211.7130  0.3620 
   00052    0.4296   -8202.9444  0.3601 
   00053    0.4272   -8213.1041  0.3618 
   00054    0.4120   -8205.5430  0.3628 
   00055    0.4280   -8215.0899  0.3596 
   00056    0.4284   -8211.7553  0.3575 
   00057    0.4176   -8251.3990  0.3601 
   00058    0.4252   -8254.4214  0.3633 
   00059    0.4152   -8273.2684  0.3650 
   00060    0.4156   -8291.2087  0.3719 
   00061    0.4112   -8279.1118  0.3780 
   00062    0.4120   -8264.7110  0.3801 
   00063    0.4328   -8235.4888  0.3793 
   00064    0.4228   -8299.2709  0.3800 
   00065    0.4136   -8295.0810  0.3821 
   00066    0.4256   -8269.2714  0.3872 
   00067    0.4316   -8299.5464  0.3841 
   00068    0.4240   -8258.5158  0.3867 
   00069    0.4152   -8267.3752  0.3962 
   00070    0.4120   -8319.2511  0.3985 
   00071    0.4124   -8353.8811  0.3973 
   00072    0.4168   -8342.4363  0.3946 
   00073    0.4224   -8338.4784  0.4048 
   00074    0.4076   -8391.8460  0.4034 
   00075    0.4148   -8383.0765  0.4014 
   00076    0.4160   -8374.2075  0.4066 
   00077    0.4152   -8420.2843  0.4068 
   00078    0.4184   -8391.2631  0.4116 
   00079    0.4248   -8370.0305  0.4058 
   00080    0.4220   -8338.5178  0.4066 
   00081    0.4308   -8352.9580  0.4058 
   00082    0.4172   -8343.2266  0.3990 
   00083    0.4132   -8391.8566  0.4016 
   00084    0.4200   -8342.4732  0.3982 
   00085    0.4304   -8336.1991  0.3977 
   00086    0.4024   -8311.4039  0.4067 
   00087    0.4032   -8394.7014  0.4061 
   00088    0.4028   -8365.5480  0.4142 
   00089    0.4152   -8367.4423  0.4114 
   00090    0.3992   -8386.6982  0.4143 
   00091    0.4052   -8376.2522  0.4152 
   00092    0.4080   -8460.8320  0.4202 
   00093    0.4144   -8477.0396  0.4202 
   00094    0.4144   -8432.8951  0.4260 
   00095    0.4024   -8443.1810  0.4250 
   00096    0.4324   -8418.0221  0.4210 
   00097    0.4112   -8413.3866  0.4228 
   00098    0.4076   -8349.8736  0.4230 
   00099    0.3952   -8326.9085  0.4240 
   00100    0.4060   -8369.6839  0.4335 
   00101    0.4084   -8361.6510  0.4318 
   00102    0.4224   -8357.4568  0.4301 
   00103    0.4276   -8325.0419  0.4237 
   00104    0.4172   -8315.5195  0.4281 
   00105    0.3996   -8373.4209  0.4288 
   00106    0.4232   -8352.5271  0.4256 
   00107    0.4120   -8360.8140  0.4246 
   00108    0.4164   -8358.4051  0.4338 
   00109    0.4268   -8361.7488  0.4363 
   00110    0.4220   -8441.0176  0.4342 
   00111    0.4136   -8421.6919  0.4329 
   00112    0.4172   -8415.2663  0.4300 
   00113    0.4100   -8473.9683  0.4319 
   00114    0.4308   -8431.6724  0.4326 
   00115    0.4088   -8440.7580  0.4301 
   00116    0.4016   -8401.9855  0.4316 
   00117    0.4088   -8412.1455  0.4343 
   00118    0.4356   -8426.4435  0.4345 
   00119    0.4180   -8431.0660  0.4313 
   00120    0.4252   -8401.2499  0.4401 
   00121    0.4216   -8436.1610  0.4435 
   00122    0.3976   -8411.2390  0.4407 
   00123    0.4136   -8408.6845  0.4398 
   00124    0.3948   -8420.4328  0.4300 
   00125    0.4156   -8389.0971  0.4259 
   00126    0.4128   -8398.0192  0.4292 
   00127    0.4128   -8408.4225  0.4314 
   00128    0.4220   -8365.0626  0.4332 
   00129    0.4208   -8409.6778  0.4342 
   00130    0.4240   -8381.9774  0.4345 
   00131    0.4216   -8388.8544  0.4350 
   00132    0.4200   -8438.2885  0.4375 
   00133    0.4128   -8427.1167  0.4347 
   00134    0.4132   -8421.5301  0.4388 
   00135    0.4236   -8406.5308  0.4432 
   00136    0.4216   -8403.7666  0.4326 
   00137    0.4280   -8394.8046  0.4310 
   00138    0.4244   -8413.8107  0.4358 
   00139    0.4124   -8432.1794  0.4300 
   00140    0.4284   -8431.2815  0.4385 
   00141    0.4216   -8408.9484  0.4413 
   00142    0.4188   -8372.3217  0.4358 
   00143    0.3948   -8392.2817  0.4315 
   00144    0.4264   -8394.5098  0.4322 
