#=====================================================
# File created:        Tue-25-Feb-2025-at-09-22-13PM
# Size of lattice:     100x100
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        2.741016
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10044.9059  0.2666 
   00001    0.6909  -15560.5791  0.2700 
   00002    0.6157  -18979.5805  0.2730 
   00003    0.5807  -21236.9117  0.2777 
   00004    0.5570  -23115.5388  0.2821 
   00005    0.5253  -24523.1623  0.2848 
   00006    0.5110  -25650.3860  0.2889 
   00007    0.4959  -26582.6586  0.2915 
   00008    0.4831  -27351.1098  0.2917 
   00009    0.4722  -27914.9120  0.2970 
   00010    0.4705  -28494.3357  0.2973 
   00011    0.4633  -28895.7241  0.3020 
   00012    0.4603  -29201.2106  0.3049 
   00013    0.4621  -29604.2967  0.3123 
   00014    0.4603  -29872.2828  0.3120 
   00015    0.4525  -30175.2441  0.3095 
   00016    0.4579  -30310.0839  0.3117 
   00017    0.4580  -30630.6834  0.3096 
   00018    0.4472  -30818.1271  0.3100 
   00019    0.4492  -31041.2188  0.3134 
   00020    0.4407  -31002.5553  0.3115 
   00021    0.4396  -31168.0391  0.3132 
   00022    0.4365  -31334.7744  0.3165 
   00023    0.4479  -31452.6495  0.3204 
   00024    0.4344  -31617.1833  0.3184 
   00025    0.4343  -31779.8419  0.3180 
   00026    0.4387  -31699.2592  0.3229 
   00027    0.4338  -31765.8123  0.3258 
   00028    0.4327  -31862.0557  0.3246 
   00029    0.4285  -31906.5959  0.3242 
   00030    0.4335  -31984.5650  0.3305 
   00031    0.4236  -32023.9662  0.3292 
   00032    0.4279  -31962.4528  0.3283 
   00033    0.4247  -32060.2812  0.3252 
   00034    0.4222  -32072.0809  0.3236 
   00035    0.4293  -32141.6171  0.3278 
   00036    0.4315  -32220.2122  0.3285 
   00037    0.4351  -32236.8803  0.3344 
   00038    0.4310  -32312.0525  0.3321 
   00039    0.4257  -32318.4349  0.3319 
   00040    0.4202  -32495.1657  0.3343 
   00041    0.4316  -32515.1003  0.3352 
   00042    0.4265  -32550.3441  0.3362 
   00043    0.4194  -32497.4362  0.3372 
   00044    0.4202  -32621.9090  0.3358 
   00045    0.4245  -32722.1713  0.3326 
