#=====================================================
# File created:        Wed-26-Feb-2025-at-03-56-32AM
# Size of lattice:     20x20
# Number of MC steps:  200
# Reduced temperature: 0.500
# Run time (s):        0.572392
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -374.8477  0.3026 
   00001    0.7275    -670.8928  0.2793 
   00002    0.6000    -782.2731  0.3000 
   00003    0.5600    -863.7706  0.3231 
   00004    0.4650    -912.0036  0.3171 
   00005    0.4850    -982.8338  0.3403 
   00006    0.4900   -1033.5523  0.3787 
   00007    0.5050   -1082.1529  0.4027 
   00008    0.4525   -1083.3163  0.4036 
   00009    0.4775   -1090.3645  0.4075 
   00010    0.4900   -1124.3399  0.4072 
   00011    0.4250   -1149.9424  0.4126 
   00012    0.4350   -1161.5190  0.4233 
   00013    0.3900   -1177.9270  0.4177 
   00014    0.4725   -1193.0808  0.4335 
   00015    0.4100   -1202.2937  0.4454 
   00016    0.4400   -1210.9832  0.4557 
   00017    0.4550   -1232.6005  0.4672 
   00018    0.4300   -1225.6231  0.4806 
   00019    0.4050   -1241.6725  0.4805 
   00020    0.3875   -1230.2349  0.4800 
   00021    0.4000   -1253.3029  0.5035 
   00022    0.4400   -1252.5740  0.5066 
   00023    0.4125   -1252.0930  0.5255 
   00024    0.4800   -1270.1958  0.5156 
   00025    0.4675   -1272.5708  0.5228 
   00026    0.3850   -1263.5374  0.5357 
   00027    0.4350   -1254.3608  0.5197 
   00028    0.3975   -1257.7905  0.5169 
   00029    0.3825   -1254.2002  0.5102 
   00030    0.3975   -1262.2523  0.5076 
   00031    0.4350   -1248.5685  0.4986 
   00032    0.3950   -1254.1972  0.4939 
   00033    0.4250   -1280.2747  0.4852 
   00034    0.4150   -1299.6605  0.4754 
   00035    0.4425   -1278.8065  0.4675 
   00036    0.4375   -1281.3298  0.4696 
   00037    0.4225   -1280.3655  0.4682 
   00038    0.3800   -1301.2433  0.4610 
   00039    0.4175   -1307.9617  0.4483 
   00040    0.4075   -1300.8272  0.4536 
   00041    0.4200   -1310.3394  0.4477 
   00042    0.3550   -1305.8719  0.4515 
   00043    0.3625   -1303.7622  0.4580 
   00044    0.3975   -1300.0497  0.4811 
   00045    0.3750   -1281.6964  0.4850 
   00046    0.3650   -1266.0095  0.4752 
   00047    0.3900   -1261.3330  0.4758 
   00048    0.3875   -1268.3416  0.4781 
   00049    0.3925   -1278.1291  0.5033 
   00050    0.3800   -1279.3918  0.4983 
   00051    0.3825   -1291.3669  0.5073 
   00052    0.4125   -1305.0830  0.4917 
   00053    0.3800   -1297.1954  0.4973 
   00054    0.3650   -1286.8559  0.4913 
   00055    0.3700   -1309.8750  0.4802 
   00056    0.4025   -1299.2001  0.5019 
   00057    0.3925   -1294.1089  0.5087 
   00058    0.4025   -1307.7035  0.5165 
   00059    0.3575   -1270.8188  0.5031 
   00060    0.4300   -1263.9807  0.5088 
   00061    0.4300   -1246.6037  0.4979 
   00062    0.4350   -1264.6004  0.4937 
   00063    0.4075   -1273.7456  0.4938 
   00064    0.3950   -1279.9872  0.4981 
   00065    0.3650   -1289.2079  0.4997 
   00066    0.3875   -1281.2986  0.5012 
   00067    0.3900   -1288.9570  0.5015 
   00068    0.4150   -1270.7177  0.5040 
   00069    0.3750   -1263.6063  0.5078 
   00070    0.4325   -1272.2069  0.5039 
   00071    0.3925   -1285.3086  0.5171 
   00072    0.3725   -1280.5205  0.5121 
   00073    0.4025   -1272.4603  0.5223 
   00074    0.3525   -1292.2319  0.5198 
   00075    0.4000   -1287.6319  0.5265 
   00076    0.4500   -1280.0070  0.5136 
   00077    0.3800   -1284.9380  0.5117 
   00078    0.4225   -1278.1245  0.5238 
   00079    0.3925   -1269.0674  0.5383 
   00080    0.3850   -1275.0951  0.5498 
   00081    0.4025   -1284.6179  0.5460 
   00082    0.3675   -1276.5755  0.5428 
   00083    0.3750   -1267.4872  0.5101 
   00084    0.3625   -1275.5146  0.5138 
   00085    0.4050   -1259.4745  0.4976 
   00086    0.4150   -1273.7900  0.5113 
   00087    0.3825   -1300.5856  0.5093 
   00088    0.4050   -1309.2846  0.5119 
   00089    0.3825   -1289.8954  0.5125 
   00090    0.3900   -1294.2015  0.5115 
   00091    0.3625   -1305.8944  0.4953 
   00092    0.3900   -1324.8534  0.4870 
   00093    0.3725   -1317.3667  0.4851 
   00094    0.3975   -1298.4810  0.5098 
   00095    0.3675   -1271.9116  0.5023 
   00096    0.4125   -1273.0268  0.4836 
   00097    0.3600   -1285.3265  0.4765 
   00098    0.3900   -1300.8912  0.5021 
   00099    0.4325   -1305.9073  0.5110 
   00100    0.3300   -1309.1235  0.5178 
   00101    0.3775   -1305.8769  0.5101 
   00102    0.3675   -1301.5583  0.5147 
   00103    0.3575   -1305.2222  0.5212 
   00104    0.3375   -1302.2715  0.5261 
   00105    0.4000   -1315.2949  0.5268 
   00106    0.3800   -1314.5920  0.5269 
   00107    0.3750   -1294.1636  0.5273 
   00108    0.4425   -1312.0073  0.5484 
   00109    0.3575   -1309.5325  0.5548 
   00110    0.3975   -1292.6164  0.5642 
   00111    0.3900   -1301.9408  0.5641 
   00112    0.3850   -1312.8764  0.5698 
   00113    0.4400   -1316.0059  0.5884 
   00114    0.4100   -1315.3602  0.5842 
   00115    0.4000   -1315.6945  0.5828 
   00116    0.4000   -1301.3922  0.5977 
   00117    0.4300   -1277.7505  0.5881 
   00118    0.4075   -1305.8023  0.5772 
   00119    0.3875   -1287.7405  0.5694 
   00120    0.3900   -1301.0943  0.5669 
   00121    0.4150   -1290.1103  0.5813 
   00122    0.4325   -1278.3318  0.5783 
   00123    0.3750   -1307.7146  0.5854 
   00124    0.3875   -1315.4184  0.5988 
   00125    0.3650   -1300.6466  0.6005 
   00126    0.4025   -1294.1137  0.6084 
   00127    0.3650   -1314.1671  0.6208 
   00128    0.4250   -1271.5694  0.6200 
   00129    0.3800   -1279.7773  0.6140 
   00130    0.4450   -1269.6969  0.6337 
   00131    0.4675   -1290.6264  0.6325 
   00132    0.3825   -1282.0629  0.6368 
