#=====================================================
# File created:        Mon-24-Feb-2025-at-11-33-55AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        15.213230
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2432.2954  0.2637 
   00001    0.7016   -3837.9713  0.2766 
   00002    0.6204   -4671.3147  0.2844 
   00003    0.5692   -5204.3918  0.2832 
   00004    0.5448   -5696.9530  0.2717 
   00005    0.5280   -5987.6121  0.2819 
   00006    0.5136   -6288.6313  0.2811 
   00007    0.4880   -6513.8212  0.2808 
   00008    0.4916   -6708.8929  0.2743 
   00009    0.4868   -6875.2001  0.2751 
   00010    0.4800   -7020.3991  0.2698 
   00011    0.4720   -7149.4093  0.2746 
   00012    0.4612   -7218.2644  0.2843 
   00013    0.4604   -7287.0963  0.2933 
   00014    0.4756   -7340.9727  0.2882 
   00015    0.4584   -7421.3791  0.2927 
   00016    0.4568   -7437.0076  0.3001 
   00017    0.4552   -7493.2501  0.2975 
   00018    0.4484   -7522.8976  0.2961 
   00019    0.4420   -7639.8526  0.2937 
   00020    0.4544   -7668.9636  0.3005 
   00021    0.4332   -7734.3159  0.3018 
   00022    0.4532   -7765.1135  0.3016 
   00023    0.4544   -7794.6874  0.3093 
   00024    0.4240   -7782.3731  0.3118 
   00025    0.4280   -7792.5069  0.3094 
   00026    0.4304   -7840.8543  0.3000 
   00027    0.4508   -7845.1755  0.3022 
   00028    0.4384   -7900.1169  0.3019 
   00029    0.4324   -7918.1490  0.2987 
   00030    0.4352   -7902.4356  0.3002 
   00031    0.4296   -7910.6742  0.2972 
   00032    0.4348   -7975.4363  0.3013 
   00033    0.4332   -7985.5029  0.3094 
   00034    0.4216   -7957.2674  0.3084 
   00035    0.4188   -7894.9747  0.3077 
   00036    0.4264   -7911.9640  0.3049 
   00037    0.4344   -7894.9772  0.3127 
   00038    0.4280   -7897.5082  0.3124 
   00039    0.4460   -7894.6652  0.3228 
   00040    0.4384   -7920.5195  0.3235 
   00041    0.4276   -7929.2982  0.3119 
   00042    0.4128   -7872.2400  0.3167 
   00043    0.4260   -7941.3225  0.3096 
   00044    0.4296   -7948.2847  0.3050 
   00045    0.4212   -8019.5647  0.3091 
   00046    0.4288   -8033.1601  0.3152 
   00047    0.4356   -8045.5059  0.3133 
   00048    0.4244   -8068.8418  0.3139 
   00049    0.4320   -8101.3933  0.3176 
   00050    0.4244   -8090.6017  0.3214 
   00051    0.4112   -8105.9101  0.3172 
   00052    0.4484   -8152.5338  0.3177 
   00053    0.4260   -8160.4195  0.3090 
   00054    0.4288   -8122.4511  0.3044 
   00055    0.4248   -8114.9517  0.3054 
   00056    0.4500   -8110.1749  0.3070 
   00057    0.4348   -8090.6178  0.2994 
   00058    0.4308   -8126.7078  0.3012 
   00059    0.4456   -8098.9702  0.2941 
   00060    0.4304   -8126.8124  0.2941 
   00061    0.4472   -8091.0345  0.2914 
   00062    0.4368   -8087.1383  0.2913 
   00063    0.4324   -8092.9990  0.2914 
   00064    0.4240   -8133.0840  0.2913 
   00065    0.4256   -8102.1459  0.2936 
   00066    0.4384   -8118.7382  0.2961 
   00067    0.4276   -8115.7083  0.2887 
   00068    0.4312   -8203.3772  0.2933 
   00069    0.4244   -8180.4760  0.2927 
   00070    0.4208   -8210.3427  0.2924 
   00071    0.4228   -8203.8745  0.2999 
   00072    0.4236   -8166.5670  0.3006 
   00073    0.4308   -8172.8292  0.2990 
   00074    0.4184   -8209.2883  0.2897 
   00075    0.4220   -8210.2490  0.2847 
   00076    0.4216   -8167.8138  0.2842 
   00077    0.4308   -8173.2466  0.2809 
   00078    0.4112   -8198.7910  0.2845 
   00079    0.4160   -8231.6832  0.2848 
   00080    0.4156   -8225.3176  0.2846 
   00081    0.4264   -8268.2765  0.2998 
   00082    0.4264   -8266.5436  0.2922 
