#=====================================================
# File created:        Wed-26-Feb-2025-at-03-33-14AM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.709150
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2495.8188  0.2680 
   00001       nan   -3141.3351  0.2521 
   00002       nan   -3475.9197  0.2531 
   00003       nan   -3694.9664  0.2533 
   00004       nan   -3811.7402  0.2588 
   00005       nan   -3888.4802  0.2543 
   00006       nan   -3966.9784  0.2573 
   00007       nan   -4038.6185  0.2557 
   00008       nan   -4063.7698  0.2537 
   00009       nan   -4085.7718  0.2561 
   00010       nan   -4136.9812  0.2573 
   00011       nan   -4190.6451  0.2607 
   00012       nan   -4219.9144  0.2669 
   00013       nan   -4232.8372  0.2696 
   00014       nan   -4302.4442  0.2741 
   00015       nan   -4302.3280  0.2779 
   00016       nan   -4331.9031  0.2830 
   00017       nan   -4345.5082  0.2881 
   00018       nan   -4338.0171  0.2884 
   00019       nan   -4378.1751  0.2885 
   00020       nan   -4411.1763  0.2913 
   00021       nan   -4393.2018  0.2864 
   00022       nan   -4404.3040  0.2855 
   00023       nan   -4408.1028  0.2852 
   00024       nan   -4417.4854  0.2880 
   00025       nan   -4426.5703  0.2857 
   00026       nan   -4414.1768  0.2912 
   00027       nan   -4423.4889  0.2901 
   00028       nan   -4427.0623  0.2974 
   00029       nan   -4462.8655  0.2942 
   00030       nan   -4468.2888  0.2992 
   00031       nan   -4472.1300  0.2972 
   00032       nan   -4496.7012  0.2962 
   00033       nan   -4474.9564  0.2983 
   00034       nan   -4478.0901  0.3011 
   00035       nan   -4482.1633  0.3028 
   00036       nan   -4477.5750  0.3069 
   00037       nan   -4490.1496  0.3076 
   00038       nan   -4497.3083  0.3092 
   00039       nan   -4510.9231  0.3060 
   00040       nan   -4516.6767  0.3056 
   00041       nan   -4510.5025  0.3033 
   00042       nan   -4518.9275  0.3065 
   00043       nan   -4533.6400  0.3097 
   00044       nan   -4536.9336  0.3094 
   00045       nan   -4508.8224  0.3021 
   00046       nan   -4502.9283  0.3037 
   00047       nan   -4490.3378  0.3018 
   00048       nan   -4519.6845  0.3007 
   00049       nan   -4493.5925  0.3020 
   00050       nan   -4519.0399  0.3002 
