#=====================================================
# File created:        Wed-26-Feb-2025-at-04-12-22AM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        65.135503
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6683.8380  0.2592 
   00001    0.6942  -10072.3770  0.2600 
   00002    0.6155  -12110.4575  0.2722 
   00003    0.5866  -13707.3742  0.2775 
   00004    0.5539  -14871.5849  0.2758 
   00005    0.5236  -15719.0460  0.2806 
   00006    0.5041  -16530.1059  0.2867 
   00007    0.5025  -17013.7168  0.2939 
   00008    0.4936  -17495.8960  0.2994 
   00009    0.4675  -17889.0765  0.3074 
   00010    0.4764  -18137.3998  0.3106 
   00011    0.4611  -18386.0038  0.3160 
   00012    0.4672  -18611.3335  0.3244 
   00013    0.4464  -18920.7983  0.3220 
   00014    0.4531  -19141.8853  0.3232 
   00015    0.4600  -19315.6493  0.3259 
   00016    0.4536  -19535.0103  0.3322 
   00017    0.4522  -19677.8424  0.3347 
   00018    0.4466  -19777.3369  0.3279 
   00019    0.4506  -19887.9525  0.3268 
   00020    0.4395  -19999.9334  0.3262 
   00021    0.4373  -20089.4038  0.3305 
   00022    0.4208  -20127.5183  0.3310 
   00023    0.4430  -20143.5972  0.3344 
   00024    0.4355  -20215.0867  0.3333 
   00025    0.4414  -20209.9138  0.3369 
   00026    0.4430  -20273.8462  0.3357 
   00027    0.4291  -20290.2206  0.3410 
   00028    0.4303  -20398.8483  0.3431 
   00029    0.4378  -20469.7415  0.3409 
   00030    0.4177  -20588.0933  0.3443 
   00031    0.4283  -20558.9746  0.3456 
   00032    0.4369  -20608.8075  0.3469 
   00033    0.4288  -20643.0117  0.3519 
   00034    0.4178  -20649.6375  0.3494 
   00035    0.4189  -20794.2558  0.3492 
   00036    0.4345  -20812.3054  0.3504 
   00037    0.4264  -20850.6858  0.3495 
   00038    0.4294  -20825.6397  0.3493 
   00039    0.4202  -20858.0703  0.3511 
   00040    0.4320  -20899.4473  0.3537 
   00041    0.4308  -20942.1222  0.3572 
   00042    0.4125  -20989.0325  0.3507 
   00043    0.4133  -21050.0940  0.3471 
   00044    0.4127  -21000.5799  0.3516 
   00045    0.4213  -21049.1849  0.3534 
   00046    0.4211  -21101.4426  0.3533 
   00047    0.4277  -21121.9954  0.3510 
   00048    0.4211  -21028.5761  0.3505 
