#=====================================================
# File created:        Mon-24-Feb-2025-at-08-54-17PM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        13.340444
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2388.5245  0.2589 
   00001    0.6880   -3829.1365  0.2580 
   00002    0.6352   -4589.8262  0.2523 
   00003    0.5800   -5151.1241  0.2572 
   00004    0.5484   -5679.7981  0.2642 
   00005    0.5304   -6011.6600  0.2644 
   00006    0.5116   -6319.5853  0.2677 
   00007    0.5164   -6609.7469  0.2668 
   00008    0.5016   -6763.1431  0.2836 
   00009    0.4860   -6914.0375  0.2923 
   00010    0.4664   -7015.3294  0.2929 
   00011    0.4712   -7098.2775  0.2956 
   00012    0.4668   -7208.3345  0.2935 
   00013    0.4668   -7309.4654  0.3073 
   00014    0.4548   -7363.2868  0.3063 
   00015    0.4712   -7485.3855  0.3062 
   00016    0.4684   -7494.3307  0.3070 
   00017    0.4532   -7538.9216  0.3081 
   00018    0.4488   -7571.0875  0.3133 
   00019    0.4348   -7632.4222  0.3166 
   00020    0.4556   -7611.0381  0.3149 
   00021    0.4308   -7700.3209  0.3119 
   00022    0.4556   -7679.0083  0.3105 
   00023    0.4452   -7741.9869  0.3143 
   00024    0.4380   -7806.9876  0.3203 
   00025    0.4220   -7791.2717  0.3200 
   00026    0.4300   -7852.7176  0.3247 
   00027    0.4304   -7847.1458  0.3316 
   00028    0.4404   -7882.9654  0.3332 
   00029    0.4244   -7889.3147  0.3395 
   00030    0.4424   -7859.9234  0.3284 
   00031    0.4416   -7887.2279  0.3318 
   00032    0.4320   -7930.4474  0.3424 
   00033    0.4348   -8000.6343  0.3354 
   00034    0.4464   -7963.9752  0.3361 
   00035    0.4376   -7984.6592  0.3282 
   00036    0.4228   -8052.2997  0.3329 
   00037    0.4220   -8092.6692  0.3284 
   00038    0.4248   -8131.9369  0.3254 
   00039    0.4192   -8125.0718  0.3239 
   00040    0.4352   -8103.6590  0.3236 
   00041    0.4328   -8081.1655  0.3183 
   00042    0.4184   -8065.8195  0.3184 
   00043    0.4280   -8052.6850  0.3085 
   00044    0.4176   -8139.7307  0.3132 
   00045    0.4388   -8129.2039  0.3117 
   00046    0.4152   -8148.2904  0.3243 
   00047    0.4276   -8147.8570  0.3282 
   00048    0.4316   -8152.1434  0.3272 
   00049    0.4012   -8067.8673  0.3251 
   00050    0.4280   -8091.2412  0.3289 
   00051    0.4376   -8089.6168  0.3213 
   00052    0.4236   -8137.0126  0.3205 
   00053    0.4288   -8155.4120  0.3149 
   00054    0.4224   -8246.5980  0.3225 
   00055    0.4344   -8247.3121  0.3155 
   00056    0.4092   -8232.1253  0.3164 
   00057    0.4132   -8217.0009  0.3192 
   00058    0.4020   -8292.7051  0.3202 
   00059    0.4172   -8301.0104  0.3244 
   00060    0.4164   -8275.1447  0.3319 
   00061    0.4172   -8262.2643  0.3416 
   00062    0.4112   -8296.3719  0.3327 
   00063    0.4100   -8236.5619  0.3329 
   00064    0.4132   -8245.1916  0.3276 
   00065    0.4196   -8246.8897  0.3230 
   00066    0.4332   -8299.8006  0.3198 
   00067    0.4112   -8289.9831  0.3276 
   00068    0.4224   -8307.9328  0.3295 
   00069    0.4232   -8273.6405  0.3223 
   00070    0.4260   -8293.3040  0.3258 
