#=====================================================
# File created:        Tue-25-Feb-2025-at-01-31-37AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        5.969226
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2514.6991  0.2611 
   00001    0.7056   -3822.4679  0.2798 
   00002    0.6392   -4690.2811  0.2987 
   00003    0.5836   -5290.5922  0.3179 
   00004    0.5368   -5719.5226  0.3289 
   00005    0.5232   -6088.9005  0.3468 
   00006    0.5028   -6441.0376  0.3482 
   00007    0.4896   -6638.3455  0.3578 
   00008    0.4804   -6812.6824  0.3623 
   00009    0.4920   -6945.7549  0.3684 
   00010    0.4904   -7031.1206  0.3757 
   00011    0.4612   -7204.3835  0.3788 
   00012    0.4824   -7364.3289  0.3893 
   00013    0.4500   -7459.4094  0.3943 
   00014    0.4592   -7507.3048  0.3960 
   00015    0.4432   -7551.1082  0.4048 
   00016    0.4500   -7603.5637  0.4131 
   00017    0.4724   -7709.1944  0.4171 
   00018    0.4504   -7745.3696  0.4250 
   00019    0.4556   -7738.9449  0.4279 
   00020    0.4412   -7740.0111  0.4366 
   00021    0.4448   -7791.1352  0.4352 
   00022    0.4428   -7817.9731  0.4416 
   00023    0.4440   -7873.7047  0.4527 
   00024    0.4300   -7895.4500  0.4514 
   00025    0.4328   -7905.3460  0.4565 
   00026    0.4280   -7937.8340  0.4584 
   00027    0.4236   -7949.4758  0.4588 
   00028    0.4384   -7982.0312  0.4641 
   00029    0.4316   -7997.6016  0.4656 
   00030    0.4224   -7998.9288  0.4622 
   00031    0.4208   -8031.2671  0.4623 
   00032    0.4356   -8026.0557  0.4639 
   00033    0.4336   -8090.8190  0.4733 
   00034    0.4324   -8103.8975  0.4744 
   00035    0.4260   -8061.5279  0.4809 
   00036    0.4420   -8109.1956  0.4956 
   00037    0.4268   -8089.8092  0.5046 
   00038    0.4088   -8110.9186  0.5126 
   00039    0.4360   -8194.4562  0.5118 
   00040    0.4228   -8169.5990  0.5187 
   00041    0.4188   -8139.2204  0.5125 
   00042    0.4160   -8145.9328  0.5129 
   00043    0.4228   -8145.9467  0.5155 
   00044    0.4260   -8172.1064  0.5141 
   00045    0.4284   -8188.0683  0.5181 
   00046    0.4352   -8229.2871  0.5116 
