#=====================================================
# File created:        Tue-25-Feb-2025-at-09-04-32PM
# Size of lattice:     20x20
# Number of MC steps:  5000
# Reduced temperature: 0.500
# Run time (s):        3.308643
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -408.3462  0.1954 
   00001    0.6900    -642.4999  0.1187 
   00002    0.5875    -756.4594  0.1476 
   00003    0.5925    -842.0495  0.1055 
   00004    0.5225    -921.7783  0.0891 
   00005    0.5175    -940.8723  0.1638 
   00006    0.5275   -1004.9327  0.1188 
   00007    0.5350   -1066.0122  0.1069 
   00008    0.5000   -1091.9494  0.1071 
   00009    0.4800   -1094.4048  0.1353 
   00010    0.4725   -1104.3948  0.1731 
   00011    0.4925   -1178.0295  0.1494 
   00012    0.4450   -1195.9332  0.1396 
   00013    0.4350   -1210.6803  0.1938 
   00014    0.4550   -1240.5377  0.2497 
   00015    0.4325   -1243.6407  0.0962 
   00016    0.4025   -1258.9266  0.1393 
   00017    0.4425   -1270.8363  0.0881 
   00018    0.4225   -1266.5893  0.1752 
   00019    0.4700   -1245.8883  0.2003 
   00020    0.4600   -1248.1729  0.1186 
   00021    0.4525   -1258.6065  0.2330 
   00022    0.4250   -1262.3006  0.2087 
   00023    0.4500   -1264.2765  0.1148 
   00024    0.4350   -1259.6059  0.1384 
   00025    0.4600   -1267.7121  0.1412 
   00026    0.4300   -1281.1781  0.1565 
   00027    0.4400   -1304.5005  0.1837 
   00028    0.4425   -1303.9944  0.0368 
   00029    0.3800   -1306.6512  0.1438 
   00030    0.3900   -1295.3585  0.2093 
   00031    0.4275   -1293.0917  0.1856 
   00032    0.4400   -1314.1207  0.2867 
   00033    0.4325   -1309.7055  0.2640 
   00034    0.4400   -1306.9080  0.1480 
   00035    0.4325   -1281.6515  0.1525 
   00036    0.4575   -1298.3989  0.1272 
   00037    0.4350   -1312.4812  0.2015 
   00038    0.3900   -1320.8246  0.1897 
   00039    0.3875   -1318.5087  0.2021 
   00040    0.4750   -1330.7765  0.0577 
   00041    0.4400   -1314.3510  0.2501 
   00042    0.4375   -1308.4950  0.2165 
   00043    0.4350   -1321.1174  0.2119 
   00044    0.4025   -1325.4685  0.2479 
   00045    0.4000   -1345.0960  0.3204 
   00046    0.4175   -1312.1439  0.2253 
   00047    0.4350   -1330.9916  0.1747 
   00048    0.3975   -1341.4515  0.1875 
   00049    0.3925   -1332.5576  0.3085 
   00050    0.3975   -1329.1047  0.1578 
   00051    0.4225   -1316.4134  0.2159 
   00052    0.4450   -1325.7254  0.2030 
   00053    0.4300   -1318.4872  0.1442 
   00054    0.3600   -1327.7503  0.3015 
   00055    0.4100   -1327.6113  0.3214 
   00056    0.3975   -1353.3807  0.3070 
   00057    0.4225   -1343.0104  0.3005 
   00058    0.3925   -1310.6285  0.2975 
   00059    0.4400   -1313.5905  0.2166 
   00060    0.4250   -1327.1026  0.2731 
   00061    0.4425   -1312.6989  0.2486 
   00062    0.3925   -1338.9687  0.2996 
   00063    0.4050   -1355.5410  0.2403 
   00064    0.3700   -1354.9017  0.1348 
   00065    0.4100   -1365.3756  0.2612 
   00066    0.4200   -1349.1670  0.1695 
   00067    0.4175   -1347.8029  0.2593 
   00068    0.4700   -1358.5937  0.1696 
   00069    0.4525   -1369.2610  0.0936 
   00070    0.4150   -1357.4799  0.1947 
   00071    0.4200   -1354.6774  0.2438 
   00072    0.3700   -1347.5175  0.2076 
   00073    0.4125   -1365.0060  0.1934 
   00074    0.3900   -1353.5431  0.2204 
   00075    0.4075   -1341.9718  0.2275 
   00076    0.3525   -1349.7797  0.2763 
   00077    0.4500   -1345.1583  0.2188 
   00078    0.4125   -1346.0547  0.1997 
   00079    0.4075   -1341.2363  0.1512 
   00080    0.4400   -1352.2359  0.2360 
   00081    0.4325   -1351.5650  0.2673 
   00082    0.4200   -1350.8544  0.1706 
   00083    0.4200   -1342.2246  0.1827 
   00084    0.4025   -1348.2892  0.2515 
   00085    0.4250   -1342.3149  0.2413 
   00086    0.4275   -1341.0221  0.1919 
   00087    0.3800   -1343.6119  0.1983 
   00088    0.4400   -1341.3939  0.2093 
   00089    0.4500   -1337.4294  0.2767 
   00090    0.4125   -1332.0368  0.2287 
   00091    0.4225   -1327.8640  0.2539 
   00092    0.4150   -1319.9308  0.1794 
   00093    0.4100   -1328.5913  0.1479 
   00094    0.4050   -1343.6759  0.2764 
   00095    0.4200   -1355.6559  0.2608 
   00096    0.4200   -1370.4294  0.1855 
   00097    0.3900   -1368.6520  0.2353 
   00098    0.3825   -1354.1324  0.3619 
   00099    0.4075   -1346.2528  0.1627 
   00100    0.4350   -1312.3834  0.2071 
   00101    0.4500   -1317.9213  0.2523 
   00102    0.3825   -1326.3706  0.1773 
   00103    0.4000   -1335.4645  0.2133 
   00104    0.4450   -1336.5595  0.2194 
   00105    0.4225   -1320.8013  0.2596 
   00106    0.4100   -1333.7276  0.1816 
   00107    0.4250   -1326.0287  0.2710 
   00108    0.4200   -1324.3681  0.1694 
   00109    0.3825   -1314.3180  0.2367 
   00110    0.4150   -1301.1053  0.2909 
   00111    0.4250   -1287.0084  0.2975 
   00112    0.4275   -1285.1014  0.1920 
   00113    0.4375   -1317.5819  0.2308 
   00114    0.3825   -1328.9296  0.2436 
   00115    0.4350   -1333.6430  0.4374 
   00116    0.4225   -1349.0607  0.2441 
   00117    0.4400   -1348.0569  0.2980 
   00118    0.4300   -1335.3987  0.2092 
   00119    0.4550   -1317.1984  0.2474 
   00120    0.3875   -1337.8767  0.2026 
   00121    0.4475   -1339.9939  0.3177 
   00122    0.4225   -1341.8814  0.3317 
   00123    0.4525   -1330.7793  0.2899 
   00124    0.4400   -1342.8742  0.2535 
   00125    0.4050   -1344.2296  0.2352 
   00126    0.4150   -1343.8621  0.3042 
   00127    0.3900   -1332.9228  0.2093 
   00128    0.4300   -1327.1875  0.2696 
   00129    0.4050   -1334.7617  0.1867 
   00130    0.4075   -1347.9736  0.2267 
   00131    0.3550   -1356.7139  0.3325 
   00132    0.3800   -1367.4791  0.2206 
   00133    0.3800   -1353.3002  0.2152 
   00134    0.4225   -1364.1044  0.3887 
   00135    0.3475   -1366.8092  0.2526 
   00136    0.4250   -1362.7910  0.3149 
   00137    0.4125   -1353.6307  0.2054 
   00138    0.3775   -1371.4631  0.2934 
   00139    0.4275   -1353.2160  0.2559 
   00140    0.4100   -1349.4057  0.2173 
   00141    0.4000   -1340.8045  0.1832 
   00142    0.4100   -1328.0997  0.3002 
   00143    0.4300   -1317.3855  0.2581 
   00144    0.4200   -1330.1308  0.2539 
   00145    0.3900   -1327.7712  0.2596 
   00146    0.4425   -1341.5364  0.3918 
   00147    0.4550   -1333.4604  0.2364 
   00148    0.4350   -1329.1800  0.2735 
   00149    0.3950   -1326.4662  0.2700 
   00150    0.4275   -1326.7248  0.2898 
   00151    0.3875   -1337.2259  0.2880 
   00152    0.4325   -1342.7601  0.2909 
   00153    0.4100   -1356.1649  0.2048 
   00154    0.3775   -1338.3502  0.1750 
   00155    0.4275   -1326.5397  0.2638 
   00156    0.4525   -1332.1666  0.3312 
   00157    0.3725   -1332.4114  0.3754 
   00158    0.4050   -1334.0983  0.2079 
   00159    0.4200   -1343.6379  0.1993 
   00160    0.4200   -1358.6470  0.2561 
   00161    0.4375   -1357.8467  0.3111 
   00162    0.3875   -1348.0873  0.2830 
   00163    0.3850   -1347.7251  0.2992 
   00164    0.4300   -1336.2617  0.2050 
   00165    0.4325   -1343.9268  0.2656 
   00166    0.3975   -1337.6549  0.3196 
   00167    0.3875   -1330.8077  0.1948 
   00168    0.4675   -1337.5581  0.3866 
   00169    0.4375   -1337.8153  0.2164 
   00170    0.4175   -1334.6287  0.2553 
   00171    0.4550   -1331.2946  0.2436 
   00172    0.4325   -1339.5371  0.2226 
   00173    0.3925   -1340.9703  0.2875 
   00174    0.4275   -1333.4900  0.2046 
   00175    0.4550   -1342.0258  0.2508 
   00176    0.4250   -1336.4213  0.2959 
   00177    0.4250   -1331.1059  0.3699 
   00178    0.4400   -1344.3756  0.2579 
   00179    0.4350   -1335.9869  0.3166 
   00180    0.4350   -1360.0716  0.3180 
   00181    0.3850   -1350.6067  0.3361 
   00182    0.4500   -1346.6010  0.3013 
   00183    0.4050   -1347.1124  0.2711 
   00184    0.4100   -1368.5006  0.2887 
   00185    0.4200   -1361.8501  0.2335 
   00186    0.3850   -1358.0946  0.3280 
   00187    0.4025   -1351.4092  0.2787 
   00188    0.3700   -1361.0985  0.2313 
   00189    0.4275   -1365.3736  0.2593 
   00190    0.4125   -1375.2738  0.2706 
   00191    0.4125   -1366.6728  0.3905 
   00192    0.4475   -1366.2730  0.2020 
   00193    0.4075   -1354.5361  0.3105 
   00194    0.4400   -1337.9532  0.3428 
   00195    0.3975   -1340.7249  0.3271 
   00196    0.4175   -1338.1531  0.2465 
   00197    0.3925   -1329.5629  0.1766 
   00198    0.4025   -1342.1593  0.2757 
   00199    0.4475   -1353.3416  0.3428 
   00200    0.4175   -1350.8671  0.1931 
   00201    0.4150   -1365.1177  0.2687 
   00202    0.4450   -1356.8179  0.2593 
   00203    0.4075   -1359.2973  0.2318 
   00204    0.4125   -1347.1260  0.3400 
   00205    0.3675   -1354.7952  0.2267 
   00206    0.3975   -1358.1929  0.2595 
   00207    0.4000   -1353.9679  0.2840 
   00208    0.4125   -1352.7940  0.2489 
   00209    0.4200   -1362.1474  0.2846 
   00210    0.4050   -1354.5791  0.2359 
   00211    0.4175   -1340.5034  0.3205 
   00212    0.4150   -1342.5959  0.3657 
   00213    0.3750   -1358.1506  0.2534 
   00214    0.3825   -1358.8361  0.3202 
   00215    0.4000   -1360.8976  0.3417 
   00216    0.3975   -1369.4510  0.2247 
   00217    0.3825   -1374.6282  0.4538 
   00218    0.3600   -1379.8510  0.4153 
   00219    0.4025   -1397.2513  0.4427 
   00220    0.4025   -1397.3441  0.4256 
   00221    0.4300   -1400.7477  0.3874 
   00222    0.4425   -1366.8752  0.5129 
   00223    0.4325   -1382.2153  0.4570 
   00224    0.3450   -1364.2056  0.4841 
   00225    0.3800   -1376.8100  0.3192 
   00226    0.4150   -1369.7330  0.2597 
   00227    0.4200   -1365.4488  0.2969 
   00228    0.4250   -1373.9260  0.2613 
   00229    0.4000   -1388.4174  0.3140 
   00230    0.4275   -1396.3223  0.3970 
   00231    0.3950   -1397.3673  0.3562 
   00232    0.3925   -1393.1301  0.3832 
   00233    0.4050   -1378.6822  0.3363 
   00234    0.3775   -1400.7483  0.3116 
   00235    0.4075   -1388.0612  0.3012 
   00236    0.4125   -1377.4044  0.3532 
   00237    0.4050   -1370.8984  0.5000 
   00238    0.4075   -1359.2152  0.2294 
   00239    0.4200   -1377.2312  0.4324 
   00240    0.4600   -1370.4595  0.3463 
   00241    0.3650   -1373.5432  0.3399 
   00242    0.4275   -1379.8873  0.3458 
   00243    0.4100   -1375.1604  0.4186 
   00244    0.3950   -1387.9764  0.2968 
   00245    0.3600   -1401.0535  0.3131 
   00246    0.3800   -1396.9741  0.2755 
   00247    0.4175   -1398.8680  0.3357 
   00248    0.4250   -1410.5141  0.3700 
   00249    0.4175   -1388.4996  0.3679 
   00250    0.4150   -1389.5348  0.3456 
   00251    0.3750   -1384.0439  0.3960 
   00252    0.4075   -1388.7191  0.2911 
   00253    0.4000   -1400.2285  0.3787 
   00254    0.3975   -1406.6531  0.4709 
   00255    0.3750   -1414.4371  0.4592 
   00256    0.4150   -1392.7191  0.3043 
   00257    0.4025   -1399.6572  0.3601 
   00258    0.4100   -1393.2404  0.3533 
   00259    0.3675   -1406.8819  0.3295 
   00260    0.4250   -1377.7971  0.3505 
   00261    0.3975   -1373.1221  0.2574 
   00262    0.3875   -1375.2530  0.3219 
   00263    0.4075   -1367.1114  0.4729 
   00264    0.3875   -1401.1728  0.4448 
   00265    0.3675   -1407.2519  0.5226 
   00266    0.4350   -1400.1681  0.5077 
   00267    0.3900   -1404.2058  0.2796 
   00268    0.4275   -1397.5521  0.4290 
   00269    0.4200   -1374.3113  0.3592 
   00270    0.4175   -1384.1539  0.2634 
   00271    0.4175   -1379.8756  0.2666 
   00272    0.4450   -1377.8627  0.3401 
   00273    0.4250   -1382.2470  0.3082 
   00274    0.4400   -1378.3154  0.2418 
   00275    0.4450   -1382.4875  0.3448 
   00276    0.4050   -1376.3079  0.3456 
   00277    0.3700   -1380.6968  0.3339 
   00278    0.3825   -1381.1382  0.4246 
   00279    0.4550   -1393.6075  0.3125 
   00280    0.3700   -1383.8746  0.4025 
   00281    0.4600   -1386.1139  0.2752 
   00282    0.4000   -1379.7194  0.3091 
   00283    0.4400   -1387.9251  0.3395 
   00284    0.3950   -1375.3777  0.3935 
   00285    0.3775   -1374.1182  0.3619 
   00286    0.3975   -1368.5267  0.4161 
   00287    0.4350   -1352.5783  0.3333 
   00288    0.3800   -1369.1700  0.2680 
   00289    0.4150   -1355.8849  0.3195 
   00290    0.3950   -1369.3782  0.2494 
   00291    0.3850   -1368.9268  0.3599 
   00292    0.3900   -1358.5077  0.3516 
   00293    0.4450   -1375.2632  0.2930 
   00294    0.4100   -1352.3596  0.3196 
   00295    0.4325   -1340.2673  0.3311 
   00296    0.4350   -1361.9646  0.2973 
   00297    0.3725   -1367.1850  0.3010 
   00298    0.4575   -1381.1891  0.3564 
   00299    0.3850   -1374.7750  0.3027 
   00300    0.4125   -1385.6876  0.3761 
   00301    0.3950   -1389.1735  0.3376 
   00302    0.4300   -1384.7189  0.2475 
   00303    0.4075   -1385.6750  0.3580 
   00304    0.3825   -1404.1974  0.3739 
   00305    0.4350   -1401.7622  0.3843 
   00306    0.3900   -1382.0246  0.2880 
   00307    0.3950   -1396.3844  0.3457 
   00308    0.4025   -1398.0400  0.2649 
   00309    0.4100   -1392.1595  0.2330 
   00310    0.3875   -1379.7985  0.2798 
   00311    0.4000   -1388.6122  0.5227 
   00312    0.3850   -1394.6190  0.4555 
   00313    0.4300   -1406.6609  0.3796 
   00314    0.3850   -1396.2687  0.3458 
   00315    0.3575   -1399.4833  0.2979 
   00316    0.4075   -1387.7062  0.3863 
   00317    0.4050   -1395.8372  0.3189 
   00318    0.3950   -1407.0597  0.3377 
   00319    0.3975   -1396.3355  0.3872 
   00320    0.3525   -1388.5656  0.3302 
   00321    0.3875   -1375.7863  0.3291 
   00322    0.4025   -1381.1977  0.3186 
   00323    0.4325   -1379.4301  0.3216 
   00324    0.4500   -1359.9508  0.2906 
   00325    0.4075   -1382.4729  0.3427 
   00326    0.3575   -1384.8467  0.3412 
   00327    0.4375   -1374.7360  0.3518 
   00328    0.4425   -1366.3907  0.3612 
   00329    0.3975   -1374.8175  0.3262 
   00330    0.4075   -1376.4214  0.2832 
   00331    0.3925   -1372.1620  0.3296 
   00332    0.4100   -1377.1166  0.4263 
   00333    0.3800   -1389.5104  0.3583 
   00334    0.3950   -1377.7686  0.2623 
   00335    0.4350   -1372.9752  0.3736 
   00336    0.3975   -1385.7217  0.2896 
   00337    0.4450   -1356.3062  0.3414 
   00338    0.3975   -1359.2691  0.3019 
   00339    0.4175   -1358.9962  0.3647 
   00340    0.4150   -1369.7410  0.3559 
   00341    0.4050   -1370.6247  0.2853 
   00342    0.4350   -1363.8864  0.3055 
   00343    0.4275   -1371.7346  0.2999 
   00344    0.4000   -1369.6774  0.2583 
   00345    0.4200   -1353.9179  0.3547 
   00346    0.3875   -1361.2730  0.3517 
   00347    0.4050   -1359.1964  0.3547 
   00348    0.4000   -1354.1688  0.3032 
   00349    0.4250   -1353.3742  0.3269 
   00350    0.4025   -1355.6945  0.3039 
   00351    0.4050   -1360.6844  0.2758 
   00352    0.4000   -1354.0686  0.3557 
   00353    0.4425   -1371.8990  0.3399 
   00354    0.3775   -1382.7728  0.4827 
   00355    0.3675   -1381.1025  0.3481 
   00356    0.4000   -1387.4733  0.2959 
   00357    0.3925   -1390.9843  0.3437 
   00358    0.4275   -1392.3964  0.4195 
   00359    0.4025   -1381.2158  0.3112 
   00360    0.4575   -1386.9478  0.4499 
   00361    0.3925   -1370.4426  0.4982 
   00362    0.4525   -1363.2635  0.4371 
   00363    0.4100   -1376.6852  0.3566 
   00364    0.3975   -1379.6208  0.3826 
   00365    0.4475   -1375.7964  0.4788 
   00366    0.3700   -1368.9569  0.4040 
   00367    0.4200   -1384.4118  0.3489 
   00368    0.4300   -1373.1568  0.2970 
   00369    0.4250   -1384.9329  0.2624 
   00370    0.4300   -1390.5095  0.3431 
   00371    0.4200   -1388.9923  0.3603 
   00372    0.3975   -1393.5190  0.3371 
   00373    0.4125   -1408.6446  0.3000 
   00374    0.4200   -1412.2335  0.3411 
   00375    0.4000   -1407.2196  0.2729 
   00376    0.3675   -1406.9291  0.2974 
   00377    0.4500   -1398.1730  0.3840 
   00378    0.4125   -1382.1511  0.3396 
   00379    0.4650   -1380.4004  0.3333 
   00380    0.4600   -1381.5029  0.2987 
   00381    0.4125   -1383.6570  0.2816 
   00382    0.4200   -1393.1937  0.5118 
   00383    0.4275   -1373.0701  0.4693 
   00384    0.3900   -1384.2581  0.2896 
   00385    0.3850   -1377.1086  0.2582 
   00386    0.4200   -1382.9212  0.3002 
   00387    0.4150   -1392.8587  0.2844 
   00388    0.4550   -1398.6707  0.3689 
   00389    0.4175   -1388.3331  0.2878 
   00390    0.3875   -1402.4266  0.3434 
   00391    0.3675   -1412.4744  0.3059 
   00392    0.4325   -1414.4602  0.3436 
   00393    0.3900   -1411.6546  0.4269 
   00394    0.3900   -1403.8944  0.2937 
   00395    0.3925   -1403.0013  0.3219 
   00396    0.4225   -1396.3315  0.3861 
   00397    0.4225   -1394.6213  0.3776 
   00398    0.4125   -1377.5055  0.2840 
   00399    0.4275   -1391.2840  0.3557 
   00400    0.4025   -1364.6643  0.3561 
   00401    0.4625   -1373.6539  0.3234 
   00402    0.3775   -1370.3452  0.2788 
   00403    0.3925   -1377.3398  0.3271 
   00404    0.3675   -1382.9652  0.3215 
   00405    0.4325   -1372.3696  0.2473 
   00406    0.3825   -1374.0777  0.3111 
   00407    0.3525   -1381.5590  0.2800 
   00408    0.3800   -1367.6628  0.4120 
