#=====================================================
# File created:        Mon-24-Feb-2025-at-11-30-08AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        15.495707
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2462.4396  0.2588 
   00001    0.6888   -3844.5394  0.2677 
   00002    0.6332   -4593.4471  0.2631 
   00003    0.5916   -5153.9300  0.2663 
   00004    0.5640   -5654.2332  0.2706 
   00005    0.5476   -6004.7821  0.2649 
   00006    0.5204   -6256.6519  0.2691 
   00007    0.4980   -6544.2638  0.2719 
   00008    0.4968   -6744.4841  0.2739 
   00009    0.4916   -6926.8211  0.2726 
   00010    0.4612   -7012.1609  0.2670 
   00011    0.4684   -7109.9517  0.2674 
   00012    0.4684   -7197.7454  0.2787 
   00013    0.4584   -7272.8917  0.2812 
   00014    0.4584   -7404.6342  0.2833 
   00015    0.4452   -7458.1411  0.2885 
   00016    0.4692   -7501.6308  0.2955 
   00017    0.4416   -7607.6733  0.2997 
   00018    0.4280   -7641.1946  0.3044 
   00019    0.4360   -7642.9187  0.3081 
   00020    0.4416   -7713.1324  0.3036 
   00021    0.4528   -7762.8543  0.2983 
   00022    0.4376   -7823.9057  0.2913 
   00023    0.4492   -7817.1899  0.2931 
   00024    0.4440   -7876.2520  0.2892 
   00025    0.4220   -7963.9509  0.2855 
   00026    0.4360   -7991.8444  0.2816 
   00027    0.4336   -7983.4726  0.2809 
   00028    0.4208   -7964.9064  0.2794 
   00029    0.4196   -8001.0358  0.2794 
   00030    0.4320   -7976.8202  0.2750 
   00031    0.4428   -7935.3428  0.2753 
   00032    0.4288   -7940.8520  0.2708 
   00033    0.4368   -7922.6631  0.2686 
   00034    0.4556   -7977.7004  0.2723 
   00035    0.4368   -7976.6996  0.2714 
   00036    0.4304   -8014.7174  0.2624 
   00037    0.4252   -7991.0583  0.2670 
   00038    0.4336   -8047.1881  0.2733 
   00039    0.4168   -8062.1556  0.2704 
   00040    0.4224   -8081.6499  0.2706 
   00041    0.4348   -8072.6045  0.2765 
   00042    0.4260   -8078.6099  0.2777 
   00043    0.4168   -8085.9357  0.2761 
   00044    0.4332   -8037.2754  0.2749 
   00045    0.4368   -7990.4538  0.2712 
   00046    0.4468   -8015.1618  0.2705 
   00047    0.4428   -8061.6062  0.2721 
   00048    0.4172   -8098.0014  0.2703 
   00049    0.4344   -8104.0983  0.2693 
   00050    0.4092   -8121.5450  0.2730 
   00051    0.4248   -8133.1115  0.2705 
   00052    0.4308   -8120.4269  0.2843 
   00053    0.4260   -8118.0164  0.2866 
   00054    0.4140   -8127.7519  0.2855 
   00055    0.4280   -8186.8505  0.2907 
   00056    0.4224   -8216.4296  0.2890 
   00057    0.4280   -8227.4522  0.2897 
   00058    0.4316   -8219.7059  0.2889 
   00059    0.4196   -8237.1957  0.2859 
   00060    0.4336   -8182.8367  0.2939 
   00061    0.4284   -8143.7308  0.2982 
   00062    0.4288   -8209.2615  0.3064 
   00063    0.3996   -8218.7070  0.3098 
   00064    0.4344   -8175.5419  0.3012 
   00065    0.4196   -8165.0808  0.3104 
   00066    0.4300   -8120.3041  0.3102 
   00067    0.4196   -8157.4476  0.3057 
   00068    0.4104   -8184.6275  0.3121 
   00069    0.4452   -8181.9216  0.3102 
   00070    0.4328   -8231.1686  0.3082 
   00071    0.4356   -8250.2460  0.3093 
   00072    0.4228   -8252.0046  0.3070 
   00073    0.4308   -8291.8039  0.3148 
   00074    0.4220   -8276.2967  0.3169 
   00075    0.4096   -8291.1170  0.3238 
   00076    0.4156   -8307.6315  0.3228 
   00077    0.4176   -8320.2210  0.3197 
   00078    0.4216   -8356.2749  0.3214 
   00079    0.4364   -8326.4107  0.3237 
   00080    0.4164   -8324.2763  0.3246 
   00081    0.4148   -8342.9963  0.3237 
   00082    0.4000   -8302.1695  0.3310 
   00083    0.4272   -8296.3034  0.3304 
   00084    0.4316   -8287.9312  0.3196 
   00085    0.4156   -8286.7858  0.3216 
   00086    0.4228   -8270.8913  0.3160 
   00087    0.4284   -8284.8562  0.3175 
   00088    0.4460   -8259.8805  0.3173 
   00089    0.4228   -8266.8019  0.3071 
   00090    0.4420   -8251.5081  0.3035 
   00091    0.4228   -8270.0186  0.3083 
   00092    0.4192   -8273.7845  0.3056 
   00093    0.4196   -8264.8751  0.3067 
   00094    0.4140   -8238.9281  0.3063 
   00095    0.4056   -8231.6495  0.3079 
   00096    0.4252   -8182.3146  0.3053 
   00097    0.4332   -8181.4695  0.3031 
   00098    0.4448   -8165.3358  0.3009 
   00099    0.4388   -8169.3340  0.2992 
   00100    0.4200   -8169.6152  0.2984 
   00101    0.4260   -8139.9945  0.2927 
   00102    0.4400   -8143.2603  0.2978 
   00103    0.4180   -8154.7495  0.2917 
   00104    0.4244   -8183.0220  0.2913 
   00105    0.4356   -8190.5807  0.3020 
   00106    0.4116   -8231.2386  0.2957 
   00107    0.4356   -8239.6203  0.2964 
   00108    0.4372   -8260.5701  0.2946 
   00109    0.4284   -8284.8604  0.2914 
   00110    0.4240   -8267.8148  0.2916 
   00111    0.4400   -8293.9224  0.2887 
   00112    0.4260   -8334.0878  0.2922 
   00113    0.4148   -8274.1660  0.2823 
   00114    0.4152   -8266.3794  0.2857 
   00115    0.4144   -8281.8090  0.2920 
   00116    0.4272   -8280.9525  0.2977 
   00117    0.4164   -8267.3609  0.2949 
   00118    0.4072   -8264.4470  0.2989 
   00119    0.4216   -8265.0743  0.3018 
   00120    0.4180   -8302.9593  0.2998 
   00121    0.4236   -8292.1956  0.2899 
   00122    0.3952   -8321.2181  0.2911 
   00123    0.4124   -8318.4924  0.2897 
   00124    0.4124   -8315.0568  0.2885 
   00125    0.4168   -8286.8121  0.2902 
   00126    0.4072   -8287.0505  0.2875 
   00127    0.4252   -8339.6427  0.2920 
   00128    0.4384   -8357.8075  0.2938 
   00129    0.4164   -8385.5432  0.2901 
   00130    0.4152   -8370.3251  0.2867 
   00131    0.4320   -8325.0262  0.2942 
   00132    0.4248   -8280.9955  0.3049 
   00133    0.4068   -8277.5854  0.3040 
   00134    0.4112   -8301.8178  0.3043 
   00135    0.4112   -8298.2944  0.3016 
   00136    0.4224   -8302.7065  0.2977 
   00137    0.4264   -8269.0430  0.3056 
   00138    0.4164   -8294.2134  0.3100 
   00139    0.4044   -8315.1221  0.3094 
   00140    0.4060   -8323.5497  0.3131 
   00141    0.4108   -8357.8010  0.3119 
   00142    0.4220   -8344.2211  0.3054 
   00143    0.4236   -8357.3722  0.3054 
   00144    0.4072   -8348.5583  0.3118 
   00145    0.4288   -8317.7171  0.3067 
   00146    0.4292   -8297.8624  0.3084 
   00147    0.4172   -8315.9628  0.3046 
   00148    0.4248   -8344.1898  0.3047 
   00149    0.4056   -8327.0785  0.3037 
   00150    0.4352   -8297.1570  0.2961 
   00151    0.4184   -8305.4120  0.2875 
   00152    0.4236   -8317.2816  0.2914 
   00153    0.4144   -8321.5736  0.3019 
   00154    0.4180   -8306.9220  0.3024 
   00155    0.4340   -8313.2063  0.2959 
   00156    0.4204   -8332.0950  0.2888 
   00157    0.4140   -8295.6847  0.2857 
   00158    0.4288   -8329.0960  0.2879 
   00159    0.4124   -8290.2182  0.2919 
   00160    0.4184   -8289.2121  0.2944 
   00161    0.4084   -8299.2095  0.2951 
   00162    0.4280   -8265.0082  0.2922 
   00163    0.4204   -8274.6324  0.2899 
   00164    0.4180   -8252.1352  0.2919 
   00165    0.4192   -8253.1278  0.2912 
   00166    0.4208   -8284.1726  0.2890 
   00167    0.4236   -8245.3978  0.2898 
   00168    0.4400   -8244.4295  0.2902 
   00169    0.4168   -8260.8917  0.2852 
   00170    0.4176   -8308.4692  0.2800 
   00171    0.4240   -8324.1991  0.2853 
   00172    0.4180   -8298.9840  0.2863 
   00173    0.4096   -8292.8983  0.2883 
   00174    0.4008   -8326.8058  0.2902 
   00175    0.4192   -8330.5863  0.2852 
   00176    0.4132   -8296.7398  0.2818 
   00177    0.4172   -8262.3692  0.2969 
   00178    0.4120   -8251.9446  0.2939 
   00179    0.4268   -8294.7667  0.2955 
   00180    0.4180   -8257.7451  0.2976 
   00181    0.4172   -8280.2051  0.3013 
   00182    0.4192   -8304.2500  0.2942 
   00183    0.4368   -8276.6135  0.2996 
   00184    0.4260   -8315.9283  0.3011 
   00185    0.4160   -8313.2397  0.3051 
   00186    0.4276   -8322.5673  0.2993 
   00187    0.4016   -8359.0561  0.2951 
   00188    0.4164   -8341.8933  0.2988 
   00189    0.4088   -8334.3764  0.2920 
   00190    0.4176   -8294.9398  0.2951 
   00191    0.4192   -8262.4059  0.2905 
   00192    0.4024   -8242.9776  0.2913 
   00193    0.4300   -8314.5336  0.2946 
   00194    0.4168   -8329.3479  0.2975 
   00195    0.4264   -8323.8493  0.2939 
   00196    0.4256   -8325.6757  0.2948 
   00197    0.4300   -8297.2812  0.2887 
   00198    0.4144   -8318.5723  0.2919 
   00199    0.4200   -8296.2414  0.2860 
   00200    0.4196   -8307.4887  0.2756 
   00201    0.4492   -8261.9850  0.2766 
   00202    0.4216   -8263.4657  0.2829 
   00203    0.4164   -8341.7310  0.2864 
   00204    0.4156   -8329.7792  0.2870 
   00205    0.4216   -8274.3643  0.2904 
   00206    0.4244   -8290.7079  0.2978 
   00207    0.4312   -8301.2554  0.2998 
   00208    0.4280   -8314.5684  0.2951 
   00209    0.4064   -8298.9480  0.2963 
   00210    0.4248   -8305.7774  0.2969 
   00211    0.4140   -8319.9868  0.2932 
   00212    0.4072   -8330.2411  0.2887 
   00213    0.4348   -8292.0443  0.2874 
   00214    0.4188   -8340.4195  0.2933 
   00215    0.4296   -8388.5747  0.2896 
   00216    0.4024   -8384.7859  0.2864 
   00217    0.4232   -8378.1790  0.2882 
   00218    0.4260   -8362.1077  0.2904 
   00219    0.4112   -8351.7540  0.2906 
   00220    0.4376   -8343.9933  0.2973 
   00221    0.4204   -8301.9333  0.2923 
   00222    0.4040   -8340.3592  0.2969 
   00223    0.4164   -8314.4495  0.2985 
   00224    0.4040   -8339.0667  0.2953 
   00225    0.4296   -8345.6292  0.2943 
   00226    0.4208   -8375.4269  0.2892 
   00227    0.4084   -8343.9815  0.2896 
   00228    0.4024   -8359.2198  0.2889 
   00229    0.4140   -8354.9590  0.2926 
   00230    0.4048   -8374.3519  0.2962 
   00231    0.4088   -8339.9078  0.2997 
   00232    0.3776   -8387.0212  0.3001 
   00233    0.4044   -8398.8817  0.2998 
   00234    0.4076   -8410.4415  0.3033 
   00235    0.4132   -8430.0621  0.3069 
   00236    0.4084   -8388.2381  0.3068 
   00237    0.4252   -8413.4547  0.3167 
   00238    0.3940   -8387.6324  0.3135 
