#=====================================================
# File created:        Tue-25-Feb-2025-at-01-40-47PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.104430
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2489.8506  0.1272 
   00001    0.7020   -3933.0862  0.1180 
   00002    0.6220   -4774.4108  0.0991 
   00003    0.5744   -5311.6716  0.0975 
   00004    0.5452   -5781.5676  0.0957 
   00005    0.5532   -6117.3501  0.1031 
   00006    0.5040   -6359.7711  0.1091 
   00007    0.4944   -6548.4233  0.1731 
   00008    0.5140   -6738.7510  0.0775 
   00009    0.4880   -6954.7500  0.1055 
   00010    0.4744   -7081.9969  0.1239 
   00011    0.4464   -7188.6049  0.0863 
   00012    0.4604   -7232.9528  0.1147 
   00013    0.4536   -7331.4860  0.1023 
   00014    0.4424   -7364.7103  0.0685 
   00015    0.4672   -7493.7648  0.1572 
   00016    0.4372   -7590.8506  0.1055 
   00017    0.4564   -7617.2893  0.1010 
   00018    0.4324   -7673.3186  0.1447 
   00019    0.4508   -7660.1584  0.1805 
   00020    0.4472   -7658.3428  0.1125 
   00021    0.4300   -7700.3063  0.1819 
   00022    0.4536   -7663.8330  0.1715 
   00023    0.4424   -7735.5466  0.0993 
   00024    0.4404   -7783.5713  0.1840 
   00025    0.4388   -7814.0517  0.1014 
   00026    0.4260   -7855.3553  0.1666 
   00027    0.4060   -7861.0472  0.1085 
   00028    0.4336   -7898.6040  0.1160 
   00029    0.4316   -7890.3166  0.1372 
   00030    0.4288   -7918.4818  0.1225 
   00031    0.4296   -7940.7245  0.1255 
   00032    0.4428   -7968.9566  0.0979 
   00033    0.4264   -8010.6604  0.0808 
   00034    0.4288   -8029.6425  0.1780 
   00035    0.4404   -8038.5670  0.1587 
   00036    0.4284   -8071.9584  0.1207 
   00037    0.4236   -8060.7496  0.1725 
   00038    0.4312   -8092.2413  0.2034 
   00039    0.4336   -8116.3924  0.1374 
   00040    0.4224   -8141.2737  0.0899 
   00041    0.4240   -8175.6086  0.1310 
   00042    0.4248   -8193.4878  0.1731 
   00043    0.4256   -8194.4516  0.1084 
   00044    0.4188   -8199.4026  0.1484 
   00045    0.4164   -8183.8440  0.0963 
   00046    0.4352   -8212.7715  0.0880 
   00047    0.4296   -8161.2277  0.1399 
   00048    0.4348   -8197.9188  0.1373 
   00049    0.4480   -8155.4194  0.1588 
   00050    0.4128   -8171.9534  0.1566 
