#=====================================================
# File created:        Tue-25-Feb-2025-at-09-24-32PM
# Size of lattice:     100x100
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        109.198431
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000  -10262.0727  0.2533 
   00001    0.6972  -15700.3463  0.2572 
   00002    0.6127  -18965.3772  0.2552 
   00003    0.5831  -21273.9430  0.2560 
   00004    0.5597  -23076.8305  0.2602 
   00005    0.5295  -24488.4502  0.2590 
   00006    0.5175  -25566.2530  0.2671 
   00007    0.5074  -26371.1815  0.2742 
   00008    0.4871  -27084.0337  0.2749 
   00009    0.4774  -27635.6436  0.2796 
   00010    0.4743  -28196.2945  0.2825 
   00011    0.4674  -28656.8490  0.2830 
   00012    0.4696  -28950.6781  0.2823 
   00013    0.4564  -29339.2019  0.2815 
   00014    0.4588  -29730.4877  0.2812 
   00015    0.4547  -30063.6850  0.2799 
   00016    0.4501  -30327.3122  0.2780 
   00017    0.4524  -30532.4107  0.2805 
   00018    0.4455  -30708.6903  0.2784 
   00019    0.4396  -30972.5921  0.2794 
   00020    0.4440  -31088.4684  0.2837 
   00021    0.4364  -31156.0888  0.2833 
   00022    0.4311  -31254.5077  0.2875 
   00023    0.4464  -31406.6555  0.2861 
   00024    0.4308  -31515.3708  0.2879 
   00025    0.4349  -31592.5929  0.2947 
   00026    0.4269  -31582.9035  0.2913 
   00027    0.4218  -31789.0444  0.2893 
   00028    0.4259  -31794.1474  0.2908 
   00029    0.4438  -31826.2037  0.3007 
   00030    0.4268  -31920.9380  0.3034 
   00031    0.4308  -32070.2811  0.3087 
   00032    0.4308  -32070.8986  0.3104 
   00033    0.4270  -32068.7708  0.3126 
   00034    0.4295  -32051.3478  0.3145 
   00035    0.4303  -32157.2924  0.3135 
   00036    0.4344  -32147.0790  0.3188 
   00037    0.4193  -32216.3330  0.3197 
   00038    0.4293  -32319.7500  0.3147 
   00039    0.4332  -32543.8801  0.3149 
   00040    0.4136  -32562.8998  0.3152 
