#=====================================================
# File created:        Wed-26-Feb-2025-at-04-37-48AM
# Size of lattice:     20x20
# Number of MC steps:  5000
# Reduced temperature: 0.500
# Run time (s):        1.682789
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -423.2819  0.2707 
   00001    0.6750    -621.0684  0.2577 
   00002    0.6650    -774.2548  0.2960 
   00003    0.5775    -866.7098  0.3140 
   00004    0.5625    -925.1015  0.3204 
   00005    0.5450    -975.2836  0.3456 
   00006    0.5075   -1016.3918  0.3537 
   00007    0.5100   -1049.5990  0.3572 
   00008    0.5400   -1084.0981  0.3757 
   00009    0.4725   -1113.7705  0.4173 
   00010    0.4775   -1139.7738  0.4108 
   00011    0.4675   -1160.5780  0.4187 
   00012    0.4450   -1172.2103  0.4172 
   00013    0.4500   -1181.6512  0.4198 
   00014    0.4900   -1181.2846  0.3950 
   00015    0.4475   -1173.2210  0.3991 
   00016    0.4775   -1200.5626  0.4039 
   00017    0.4875   -1233.3482  0.4120 
   00018    0.4425   -1226.5221  0.4145 
   00019    0.4600   -1239.2840  0.4212 
   00020    0.4475   -1240.7329  0.4360 
   00021    0.4300   -1256.9205  0.4414 
   00022    0.5025   -1255.7021  0.4438 
   00023    0.3900   -1251.8960  0.4544 
   00024    0.4575   -1245.2112  0.4613 
   00025    0.4525   -1255.1214  0.4511 
   00026    0.4475   -1276.8123  0.4590 
   00027    0.4550   -1262.7001  0.4721 
   00028    0.4250   -1257.6445  0.4822 
   00029    0.4750   -1248.7851  0.4838 
   00030    0.4500   -1249.4925  0.4815 
   00031    0.4525   -1254.2306  0.4850 
   00032    0.4225   -1251.2097  0.5068 
   00033    0.3950   -1266.4439  0.5133 
   00034    0.4425   -1255.6724  0.5116 
   00035    0.4275   -1294.3285  0.5264 
   00036    0.4100   -1299.1572  0.5201 
   00037    0.4225   -1340.2660  0.5239 
   00038    0.4450   -1327.2337  0.5211 
   00039    0.4525   -1318.8012  0.5193 
   00040    0.3950   -1299.8217  0.5238 
   00041    0.4075   -1294.1819  0.5148 
   00042    0.4150   -1297.4173  0.5072 
   00043    0.4125   -1294.9428  0.5008 
   00044    0.4300   -1289.3982  0.4939 
   00045    0.4350   -1271.6846  0.4812 
   00046    0.4375   -1282.7416  0.4562 
   00047    0.4225   -1288.2921  0.4553 
   00048    0.4475   -1293.2190  0.4736 
   00049    0.4200   -1289.5124  0.4609 
   00050    0.4450   -1294.0721  0.4735 
