#=====================================================
# File created:        Tue-25-Feb-2025-at-08-56-01PM
# Size of lattice:     20x20
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        1.326991
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -374.4092  0.2661 
   00001    0.7100    -600.3279  0.3013 
   00002    0.6225    -723.8332  0.3348 
   00003    0.6150    -825.0642  0.3520 
   00004    0.5350    -928.9240  0.3935 
   00005    0.5775    -972.9471  0.4290 
   00006    0.4800   -1024.5900  0.4261 
   00007    0.5075   -1036.2852  0.4075 
   00008    0.5450   -1072.4247  0.4136 
   00009    0.4675   -1108.0131  0.4257 
   00010    0.4250   -1147.3255  0.4422 
   00011    0.4275   -1177.5888  0.4547 
   00012    0.4700   -1198.8173  0.4475 
   00013    0.3975   -1207.0934  0.4634 
   00014    0.4800   -1213.5181  0.4764 
   00015    0.4900   -1230.4211  0.4872 
   00016    0.4500   -1236.5660  0.5252 
   00017    0.4800   -1247.7567  0.5382 
   00018    0.4425   -1257.3247  0.5212 
   00019    0.4225   -1250.6747  0.5078 
   00020    0.4450   -1244.6642  0.4974 
   00021    0.4325   -1236.4732  0.4911 
   00022    0.4275   -1257.7349  0.5013 
   00023    0.4200   -1245.6290  0.4905 
   00024    0.4500   -1244.8303  0.4738 
   00025    0.4125   -1252.5724  0.4870 
   00026    0.4075   -1253.7948  0.4882 
   00027    0.4425   -1236.7113  0.4622 
   00028    0.4650   -1251.4635  0.4480 
   00029    0.4150   -1262.8782  0.4532 
   00030    0.4025   -1248.4653  0.4582 
   00031    0.4325   -1256.2080  0.4720 
   00032    0.4475   -1252.9851  0.4678 
   00033    0.4375   -1254.9885  0.4698 
   00034    0.5000   -1274.1549  0.4825 
   00035    0.4375   -1275.8536  0.4908 
   00036    0.4150   -1305.1719  0.5049 
   00037    0.3925   -1298.6850  0.5011 
   00038    0.4475   -1278.7140  0.5149 
   00039    0.4425   -1289.3738  0.5198 
   00040    0.4575   -1284.4945  0.5227 
   00041    0.4450   -1299.5773  0.5372 
   00042    0.3850   -1301.7231  0.5294 
   00043    0.4025   -1325.4661  0.5278 
   00044    0.4500   -1317.4361  0.5282 
   00045    0.4025   -1307.5500  0.5204 
   00046    0.4700   -1301.6851  0.5391 
   00047    0.4225   -1311.2829  0.5578 
   00048    0.4225   -1302.5048  0.5624 
   00049    0.4125   -1306.7944  0.5806 
   00050    0.4525   -1306.2685  0.6006 
   00051    0.4575   -1307.8306  0.5898 
   00052    0.4000   -1332.2299  0.5950 
   00053    0.4450   -1321.5282  0.6143 
   00054    0.4400   -1321.3065  0.6075 
   00055    0.4075   -1329.0598  0.5951 
   00056    0.4125   -1339.2457  0.6044 
   00057    0.4675   -1336.4231  0.6161 
   00058    0.4300   -1318.2264  0.6116 
   00059    0.4300   -1306.3664  0.6002 
   00060    0.4275   -1306.7950  0.6024 
   00061    0.3875   -1300.2540  0.5897 
   00062    0.4275   -1301.0699  0.5889 
   00063    0.4200   -1299.8395  0.5872 
   00064    0.4150   -1315.4788  0.5861 
   00065    0.4425   -1306.5883  0.5910 
   00066    0.3925   -1326.2653  0.6063 
   00067    0.4650   -1325.2762  0.6246 
   00068    0.4100   -1306.3352  0.6234 
   00069    0.4625   -1305.6214  0.6160 
   00070    0.4175   -1278.0845  0.6067 
   00071    0.4425   -1283.9994  0.6098 
   00072    0.4225   -1302.5439  0.5939 
   00073    0.4200   -1310.0208  0.6106 
   00074    0.4175   -1319.9790  0.6192 
   00075    0.4000   -1313.7185  0.6258 
   00076    0.4450   -1341.0915  0.6370 
   00077    0.4075   -1339.6985  0.6206 
   00078    0.4450   -1358.8869  0.6232 
   00079    0.4200   -1364.2523  0.6229 
   00080    0.4000   -1338.7644  0.6203 
   00081    0.3975   -1333.1675  0.5983 
   00082    0.4600   -1317.7590  0.5898 
   00083    0.4100   -1313.7685  0.5957 
   00084    0.4475   -1316.3753  0.5816 
   00085    0.4200   -1309.5385  0.5820 
   00086    0.4075   -1315.7997  0.5913 
   00087    0.4050   -1314.6587  0.5925 
   00088    0.4400   -1306.5425  0.5915 
   00089    0.3775   -1318.1023  0.6033 
   00090    0.4250   -1315.8673  0.5918 
   00091    0.4150   -1299.1951  0.5868 
   00092    0.4325   -1288.7144  0.6004 
   00093    0.4425   -1293.1199  0.6015 
   00094    0.4025   -1298.3222  0.6022 
   00095    0.4100   -1324.8633  0.6069 
   00096    0.4250   -1313.9840  0.6013 
   00097    0.4525   -1319.3529  0.5974 
   00098    0.4150   -1320.3672  0.5830 
   00099    0.4175   -1316.1071  0.5727 
   00100    0.4550   -1326.2965  0.5568 
   00101    0.4300   -1321.0469  0.5629 
   00102    0.4350   -1325.1016  0.5636 
   00103    0.4150   -1309.1220  0.5729 
   00104    0.4025   -1300.1555  0.5614 
   00105    0.4675   -1306.9062  0.5871 
   00106    0.3850   -1306.1710  0.5871 
   00107    0.3925   -1313.3669  0.5929 
   00108    0.3925   -1308.8955  0.5841 
   00109    0.3825   -1314.2550  0.5941 
   00110    0.4200   -1332.3511  0.5919 
   00111    0.4150   -1326.7883  0.6049 
   00112    0.4325   -1328.9336  0.6082 
   00113    0.4250   -1322.8963  0.6089 
   00114    0.4050   -1316.8162  0.6045 
   00115    0.4025   -1314.0187  0.6127 
   00116    0.4050   -1305.9749  0.5953 
   00117    0.3750   -1327.6742  0.5844 
   00118    0.4325   -1332.4211  0.5866 
   00119    0.4350   -1325.1019  0.5865 
   00120    0.3625   -1338.5995  0.5979 
   00121    0.4225   -1325.0359  0.5882 
   00122    0.4600   -1342.6290  0.5976 
   00123    0.4125   -1330.2053  0.5972 
   00124    0.4125   -1339.9808  0.6014 
   00125    0.4600   -1327.4430  0.5795 
   00126    0.4375   -1343.0828  0.5802 
   00127    0.3800   -1346.8269  0.5712 
   00128    0.4025   -1356.4400  0.5675 
   00129    0.3950   -1360.4619  0.5782 
   00130    0.3850   -1344.7500  0.5861 
   00131    0.4075   -1349.2226  0.5724 
   00132    0.4200   -1336.7282  0.5667 
   00133    0.3875   -1356.3445  0.5683 
   00134    0.4075   -1349.4905  0.5771 
   00135    0.4175   -1329.8518  0.5707 
   00136    0.4450   -1334.7128  0.5852 
   00137    0.4300   -1334.5641  0.5702 
   00138    0.4100   -1341.9295  0.5782 
   00139    0.3950   -1356.3419  0.5861 
   00140    0.4350   -1339.4987  0.5836 
   00141    0.4400   -1343.7420  0.5814 
   00142    0.3875   -1346.2911  0.5922 
   00143    0.4150   -1343.5604  0.6157 
   00144    0.4225   -1345.0118  0.6438 
   00145    0.4575   -1348.0871  0.6387 
   00146    0.4550   -1344.5344  0.6444 
   00147    0.4425   -1363.7464  0.6459 
   00148    0.3950   -1351.0392  0.6595 
   00149    0.4075   -1346.4331  0.6608 
   00150    0.4050   -1355.1019  0.6645 
   00151    0.3975   -1357.2774  0.6696 
   00152    0.4350   -1333.1709  0.6652 
   00153    0.4175   -1329.6900  0.6444 
   00154    0.4025   -1331.6383  0.6322 
   00155    0.4475   -1331.9174  0.6309 
   00156    0.4100   -1343.8988  0.6485 
   00157    0.3925   -1358.9500  0.6507 
   00158    0.4275   -1365.6335  0.6519 
   00159    0.3875   -1355.9265  0.6537 
   00160    0.3875   -1351.4824  0.6628 
   00161    0.4150   -1327.2182  0.6597 
   00162    0.4525   -1345.8415  0.6613 
   00163    0.4225   -1345.4281  0.6727 
   00164    0.4200   -1365.3382  0.6737 
   00165    0.4200   -1351.1254  0.6608 
   00166    0.4025   -1342.4831  0.6498 
   00167    0.3750   -1349.0121  0.6560 
   00168    0.4350   -1339.5789  0.6488 
   00169    0.4425   -1343.7341  0.6662 
   00170    0.4350   -1343.6876  0.6706 
   00171    0.4375   -1356.0892  0.6691 
   00172    0.3950   -1354.7432  0.6731 
   00173    0.4175   -1347.8253  0.6738 
   00174    0.3950   -1346.9510  0.6790 
   00175    0.4100   -1332.6031  0.6635 
   00176    0.3900   -1340.4049  0.6549 
   00177    0.4175   -1362.0997  0.6639 
   00178    0.4650   -1343.1948  0.6424 
   00179    0.4575   -1340.3520  0.6400 
   00180    0.3775   -1356.2247  0.6543 
   00181    0.4300   -1336.4153  0.6481 
   00182    0.3950   -1328.4964  0.6484 
   00183    0.3900   -1331.9702  0.6590 
   00184    0.4275   -1349.2941  0.6637 
   00185    0.3775   -1339.3661  0.6760 
   00186    0.4325   -1339.1519  0.6655 
   00187    0.4150   -1333.8254  0.6585 
   00188    0.4100   -1320.8507  0.6570 
   00189    0.4425   -1317.9657  0.6442 
   00190    0.4000   -1303.7969  0.6638 
   00191    0.4400   -1327.8394  0.6722 
   00192    0.4300   -1329.8159  0.6753 
   00193    0.4000   -1342.0609  0.6597 
   00194    0.4175   -1356.6470  0.6606 
   00195    0.3900   -1354.0714  0.6676 
   00196    0.4200   -1349.9063  0.6690 
   00197    0.3875   -1346.8126  0.6753 
   00198    0.4425   -1351.2175  0.6738 
   00199    0.4700   -1361.1458  0.6803 
   00200    0.4250   -1355.5170  0.6880 
   00201    0.4025   -1334.1228  0.6932 
   00202    0.4075   -1328.5170  0.6994 
   00203    0.4375   -1354.7902  0.7102 
   00204    0.4625   -1358.1482  0.6958 
   00205    0.4525   -1348.4125  0.6955 
   00206    0.4325   -1341.8207  0.7018 
   00207    0.4350   -1335.3720  0.6934 
   00208    0.3975   -1349.8516  0.6834 
   00209    0.3650   -1334.7208  0.6809 
   00210    0.4300   -1342.6721  0.6885 
   00211    0.4375   -1344.7498  0.6947 
   00212    0.4350   -1345.8367  0.7094 
   00213    0.4350   -1339.9074  0.7109 
   00214    0.3875   -1343.0611  0.7166 
   00215    0.4350   -1343.4111  0.7189 
   00216    0.4350   -1356.5107  0.7212 
   00217    0.3950   -1351.4234  0.7256 
   00218    0.4375   -1362.0571  0.7389 
   00219    0.4650   -1353.4105  0.7351 
   00220    0.4150   -1344.9192  0.7333 
   00221    0.4600   -1343.9753  0.7370 
   00222    0.4175   -1351.8570  0.7421 
   00223    0.3700   -1364.3869  0.7442 
   00224    0.4025   -1347.7661  0.7393 
   00225    0.3850   -1347.9592  0.7468 
   00226    0.4200   -1349.1675  0.7558 
   00227    0.3975   -1362.6422  0.7787 
   00228    0.3750   -1346.9775  0.7694 
   00229    0.4550   -1338.7658  0.7627 
   00230    0.4100   -1350.5430  0.7576 
   00231    0.4225   -1345.1580  0.7596 
   00232    0.4400   -1338.7819  0.7587 
   00233    0.3950   -1347.6069  0.7772 
