#=====================================================
# File created:        Tue-25-Feb-2025-at-09-03-22PM
# Size of lattice:     20x20
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.048010
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -408.3462  0.1820 
   00001    0.6900    -642.4999  0.1319 
   00002    0.5875    -756.4594  0.1177 
   00003    0.5925    -842.0495  0.1635 
   00004    0.5225    -921.7783  0.2569 
   00005    0.5175    -940.8723  0.1632 
   00006    0.5275   -1004.9327  0.1644 
   00007    0.5350   -1066.0122  0.1717 
   00008    0.5000   -1091.9494  0.2206 
   00009    0.4800   -1094.4048  0.1460 
   00010    0.4725   -1104.3948  0.2119 
   00011    0.4925   -1178.0295  0.1510 
   00012    0.4450   -1195.9332  0.2175 
   00013    0.4350   -1210.6803  0.1698 
   00014    0.4550   -1240.5377  0.2390 
   00015    0.4325   -1243.6407  0.2059 
   00016    0.4025   -1258.9266  0.2154 
   00017    0.4425   -1270.8363  0.2760 
   00018    0.4225   -1266.5893  0.1738 
   00019    0.4700   -1245.8883  0.1620 
   00020    0.4600   -1248.1729  0.2053 
   00021    0.4525   -1258.6065  0.0923 
   00022    0.4250   -1262.3006  0.1294 
   00023    0.4500   -1264.2765  0.1764 
   00024    0.4350   -1259.6059  0.2270 
   00025    0.4600   -1267.7121  0.0945 
   00026    0.4300   -1281.1781  0.1416 
   00027    0.4400   -1304.5005  0.0303 
   00028    0.4425   -1303.9944  0.2734 
   00029    0.3800   -1306.6512  0.3359 
   00030    0.3900   -1295.3585  0.2179 
   00031    0.4275   -1293.0917  0.2129 
   00032    0.4400   -1314.1207  0.2071 
   00033    0.4325   -1309.7055  0.1650 
   00034    0.4400   -1306.9080  0.1288 
   00035    0.4325   -1281.6515  0.2139 
   00036    0.4575   -1298.3989  0.2074 
   00037    0.4350   -1312.4812  0.2142 
   00038    0.3900   -1320.8246  0.1962 
   00039    0.3875   -1318.5087  0.1509 
   00040    0.4750   -1330.7765  0.1166 
   00041    0.4400   -1314.3510  0.0885 
   00042    0.4375   -1308.4950  0.1095 
   00043    0.4350   -1321.1174  0.1492 
   00044    0.4025   -1325.4685  0.2186 
   00045    0.4000   -1345.0960  0.1642 
   00046    0.4175   -1312.1439  0.1074 
   00047    0.4350   -1330.9916  0.2984 
   00048    0.3975   -1341.4515  0.1990 
   00049    0.3925   -1332.5576  0.1809 
   00050    0.3975   -1329.1047  0.1919 
