#=====================================================
# File created:        Tue-25-Feb-2025-at-06-36-36PM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        1.472361
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2480.3214  0.2645 
   00001    0.7008   -3890.8430  0.2741 
   00002    0.6100   -4732.9659  0.2846 
   00003    0.5884   -5331.8416  0.2924 
   00004    0.5576   -5797.6380  0.3024 
   00005    0.5344   -6112.5841  0.3032 
   00006    0.5056   -6356.2774  0.3033 
   00007    0.5196   -6611.4734  0.3139 
   00008    0.5084   -6820.9630  0.3227 
   00009    0.4872   -6961.1705  0.3324 
   00010    0.4824   -7117.9034  0.3355 
   00011    0.4608   -7165.6419  0.3298 
   00012    0.4668   -7302.0962  0.3282 
   00013    0.4712   -7424.4126  0.3294 
   00014    0.4520   -7424.3580  0.3334 
   00015    0.4396   -7536.4651  0.3338 
   00016    0.4600   -7559.6850  0.3283 
   00017    0.4444   -7627.2969  0.3315 
   00018    0.4588   -7644.5151  0.3285 
   00019    0.4448   -7723.1151  0.3272 
   00020    0.4340   -7851.8587  0.3293 
   00021    0.4192   -7783.1833  0.3275 
   00022    0.4324   -7801.4895  0.3314 
   00023    0.4304   -7826.6352  0.3344 
   00024    0.4564   -7854.4697  0.3418 
   00025    0.4252   -7893.6464  0.3289 
   00026    0.4240   -7899.6401  0.3314 
   00027    0.4368   -7922.0201  0.3417 
   00028    0.4368   -7964.1460  0.3471 
   00029    0.4176   -7937.1444  0.3563 
   00030    0.4352   -7955.7904  0.3528 
   00031    0.4128   -8018.5974  0.3499 
   00032    0.4244   -8054.2602  0.3480 
   00033    0.4240   -8115.7235  0.3510 
   00034    0.4340   -8090.0342  0.3504 
   00035    0.4256   -8114.6540  0.3533 
   00036    0.4244   -8153.1394  0.3580 
   00037    0.4388   -8111.3937  0.3692 
   00038    0.4240   -8187.6762  0.3697 
   00039    0.4248   -8163.1770  0.3721 
   00040    0.4188   -8161.0509  0.3757 
   00041    0.4312   -8131.9612  0.3811 
   00042    0.4324   -8182.4296  0.3805 
   00043    0.4124   -8156.7569  0.3817 
   00044    0.4028   -8144.4855  0.3863 
   00045    0.4108   -8142.4606  0.3837 
   00046    0.4252   -8181.3137  0.3805 
   00047    0.4176   -8183.9668  0.3815 
   00048    0.4248   -8179.2266  0.3815 
   00049    0.4068   -8191.1760  0.3890 
   00050    0.4156   -8226.2758  0.3929 
   00051    0.4140   -8245.5626  0.3921 
   00052    0.4232   -8216.5616  0.3952 
   00053    0.4196   -8189.8687  0.4002 
   00054    0.4424   -8206.8534  0.3990 
   00055    0.4360   -8235.9066  0.4106 
   00056    0.4232   -8211.1947  0.4099 
   00057    0.4176   -8199.7582  0.4091 
   00058    0.4004   -8183.8320  0.4058 
   00059    0.4272   -8192.3767  0.4113 
   00060    0.4164   -8278.3679  0.4190 
   00061    0.4172   -8303.9007  0.4219 
   00062    0.4132   -8256.4045  0.4270 
   00063    0.4196   -8277.0591  0.4326 
   00064    0.4240   -8239.2006  0.4368 
   00065    0.4080   -8239.1927  0.4372 
   00066    0.4288   -8195.5031  0.4385 
   00067    0.4220   -8240.8699  0.4392 
   00068    0.4144   -8283.6340  0.4473 
   00069    0.4200   -8280.7106  0.4441 
   00070    0.4240   -8240.4780  0.4486 
   00071    0.4128   -8253.6813  0.4501 
   00072    0.4080   -8243.0601  0.4457 
   00073    0.4204   -8308.2919  0.4459 
   00074    0.4108   -8309.4449  0.4471 
   00075    0.4072   -8308.7102  0.4517 
   00076    0.4196   -8283.0635  0.4544 
   00077    0.4404   -8298.8475  0.4554 
   00078    0.4128   -8279.3259  0.4593 
   00079    0.4196   -8259.6522  0.4589 
   00080    0.4296   -8284.0464  0.4628 
   00081    0.4308   -8263.2888  0.4662 
   00082    0.4168   -8251.1655  0.4622 
   00083    0.4256   -8203.3567  0.4677 
   00084    0.4248   -8206.2133  0.4632 
   00085    0.4384   -8190.7181  0.4598 
   00086    0.4216   -8221.2109  0.4571 
   00087    0.4264   -8159.8398  0.4543 
   00088    0.4352   -8184.5343  0.4548 
   00089    0.4220   -8220.4038  0.4492 
   00090    0.4120   -8297.4429  0.4529 
   00091    0.4208   -8346.6432  0.4544 
   00092    0.4228   -8318.9488  0.4635 
   00093    0.4204   -8283.2738  0.4725 
   00094    0.4116   -8323.5326  0.4726 
   00095    0.4240   -8313.3268  0.4840 
   00096    0.4268   -8292.3508  0.4815 
   00097    0.4240   -8309.2412  0.4762 
   00098    0.4208   -8358.5027  0.4883 
   00099    0.4252   -8355.3064  0.4851 
   00100    0.4140   -8394.6835  0.4838 
   00101    0.4152   -8388.6428  0.4791 
   00102    0.4088   -8371.8766  0.4755 
   00103    0.4040   -8395.1017  0.4810 
   00104    0.4232   -8369.4649  0.4883 
   00105    0.4056   -8376.6898  0.4927 
   00106    0.4324   -8390.9485  0.4941 
   00107    0.4168   -8386.0867  0.4979 
   00108    0.3980   -8385.3689  0.4982 
   00109    0.3868   -8399.5937  0.4927 
   00110    0.4032   -8377.5060  0.4936 
   00111    0.4156   -8365.4557  0.4919 
   00112    0.4072   -8358.6694  0.4924 
   00113    0.4312   -8339.5421  0.4930 
   00114    0.4384   -8344.5636  0.4924 
   00115    0.4044   -8347.9370  0.4958 
   00116    0.4256   -8315.1394  0.5016 
   00117    0.4224   -8336.9026  0.5032 
   00118    0.4112   -8380.4122  0.5097 
   00119    0.4120   -8383.3819  0.5095 
   00120    0.4144   -8362.1225  0.5032 
   00121    0.4304   -8373.4792  0.5090 
   00122    0.4060   -8302.9385  0.5031 
   00123    0.4324   -8328.5573  0.4998 
   00124    0.4260   -8352.1394  0.5070 
   00125    0.4204   -8359.0294  0.5049 
   00126    0.4172   -8399.7120  0.5070 
   00127    0.4264   -8396.7335  0.5044 
   00128    0.4160   -8387.9041  0.5063 
   00129    0.4108   -8361.0932  0.5059 
   00130    0.4228   -8301.1770  0.5002 
   00131    0.4228   -8342.3095  0.5059 
   00132    0.4036   -8342.5103  0.5072 
   00133    0.4152   -8314.7717  0.5046 
   00134    0.4164   -8302.3595  0.5034 
   00135    0.4256   -8336.6204  0.5020 
   00136    0.4032   -8353.4209  0.5060 
   00137    0.4004   -8400.8814  0.5113 
   00138    0.4060   -8428.8948  0.5188 
   00139    0.4216   -8415.7565  0.5288 
   00140    0.4092   -8395.5949  0.5344 
   00141    0.4108   -8396.0578  0.5250 
   00142    0.4244   -8415.8005  0.5254 
   00143    0.4160   -8416.9742  0.5277 
   00144    0.4136   -8421.8011  0.5289 
   00145    0.4156   -8384.5368  0.5342 
   00146    0.4172   -8379.3365  0.5341 
   00147    0.4244   -8393.8502  0.5371 
   00148    0.3984   -8384.3279  0.5371 
   00149    0.4332   -8368.5998  0.5431 
   00150    0.4372   -8385.4956  0.5453 
   00151    0.4148   -8447.2049  0.5495 
   00152    0.4168   -8440.3476  0.5491 
   00153    0.4108   -8449.2483  0.5492 
   00154    0.4196   -8432.9889  0.5418 
   00155    0.4176   -8414.1437  0.5350 
   00156    0.4424   -8420.8877  0.5398 
   00157    0.4228   -8387.0221  0.5341 
   00158    0.3900   -8353.8262  0.5451 
   00159    0.4212   -8405.5062  0.5443 
   00160    0.3996   -8501.9261  0.5431 
   00161    0.4108   -8466.3870  0.5488 
   00162    0.4100   -8390.4479  0.5428 
   00163    0.4180   -8388.6154  0.5491 
   00164    0.4176   -8375.3356  0.5537 
   00165    0.4020   -8374.2013  0.5545 
   00166    0.4180   -8348.9968  0.5477 
   00167    0.4324   -8408.6155  0.5501 
   00168    0.4288   -8436.2241  0.5511 
   00169    0.4144   -8453.6785  0.5524 
   00170    0.4076   -8426.7816  0.5503 
   00171    0.4244   -8393.8765  0.5449 
   00172    0.3912   -8407.8109  0.5441 
   00173    0.4212   -8396.6562  0.5471 
   00174    0.4144   -8451.9808  0.5498 
   00175    0.4048   -8437.4726  0.5531 
   00176    0.4088   -8442.2486  0.5559 
   00177    0.4180   -8422.9877  0.5528 
   00178    0.4064   -8452.5412  0.5549 
   00179    0.4032   -8436.8541  0.5509 
   00180    0.4160   -8398.5882  0.5452 
   00181    0.4112   -8455.3657  0.5478 
   00182    0.4204   -8458.1142  0.5473 
   00183    0.4184   -8437.5798  0.5477 
   00184    0.3796   -8432.3450  0.5448 
   00185    0.4160   -8380.6301  0.5431 
   00186    0.4056   -8398.4291  0.5426 
   00187    0.4168   -8393.5015  0.5488 
   00188    0.4252   -8412.1910  0.5485 
   00189    0.4160   -8416.4323  0.5525 
   00190    0.4084   -8402.0929  0.5535 
   00191    0.4132   -8432.8986  0.5559 
   00192    0.4176   -8394.5737  0.5634 
   00193    0.4236   -8446.9216  0.5646 
   00194    0.4108   -8447.2959  0.5698 
   00195    0.4256   -8442.2180  0.5655 
   00196    0.4048   -8459.6836  0.5658 
   00197    0.4048   -8453.2331  0.5642 
   00198    0.4132   -8415.2128  0.5706 
   00199    0.4272   -8431.9676  0.5821 
   00200    0.4340   -8427.2278  0.5806 
   00201    0.4084   -8424.1300  0.5762 
   00202    0.3912   -8432.5679  0.5760 
   00203    0.4128   -8418.7651  0.5703 
   00204    0.4112   -8476.2108  0.5725 
   00205    0.4312   -8459.4149  0.5719 
   00206    0.4080   -8382.6383  0.5678 
   00207    0.4172   -8379.7818  0.5714 
   00208    0.4192   -8352.1625  0.5645 
   00209    0.4276   -8406.3587  0.5731 
   00210    0.4332   -8439.0632  0.5736 
   00211    0.4016   -8406.0118  0.5711 
   00212    0.4196   -8428.3737  0.5757 
