#=====================================================
# File created:        Wed-26-Feb-2025-at-04-05-43AM
# Size of lattice:     80x80
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        46.525646
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -6298.7497  0.2536 
   00001    0.7087  -10851.7391  0.2645 
   00002    0.5894  -12995.2864  0.2659 
   00003    0.5383  -14432.7302  0.2675 
   00004    0.5142  -15488.1500  0.2724 
   00005    0.4797  -16253.7201  0.2791 
   00006    0.4592  -16924.5393  0.2777 
   00007    0.4558  -17497.6169  0.2738 
   00008    0.4295  -17879.7328  0.2754 
   00009    0.4389  -18249.1820  0.2707 
   00010    0.4334  -18492.4300  0.2611 
   00011    0.4322  -18808.1871  0.2577 
   00012    0.4306  -19001.3135  0.2636 
   00013    0.4178  -19206.2476  0.2645 
   00014    0.4256  -19396.1087  0.2675 
   00015    0.4170  -19533.3164  0.2667 
   00016    0.4186  -19742.3891  0.2715 
   00017    0.4142  -19802.8762  0.2713 
   00018    0.4030  -19859.0260  0.2735 
   00019    0.4042  -20031.8113  0.2761 
   00020    0.4095  -20069.9362  0.2784 
   00021    0.4172  -20148.6689  0.2805 
   00022    0.4034  -20145.8106  0.2839 
   00023    0.4031  -20219.7485  0.2840 
   00024    0.3994  -20257.3861  0.2823 
   00025    0.3992  -20312.6581  0.2805 
   00026    0.4070  -20374.7696  0.2815 
   00027    0.3952  -20407.9916  0.2817 
   00028    0.3945  -20456.8624  0.2814 
   00029    0.3975  -20438.1470  0.2784 
   00030    0.3994  -20436.7923  0.2796 
   00031    0.3967  -20524.0413  0.2827 
   00032    0.3953  -20531.5060  0.2822 
   00033    0.4019  -20621.2069  0.2845 
   00034    0.4008  -20662.0305  0.2843 
   00035    0.4111  -20659.1161  0.2790 
   00036    0.3939  -20699.2238  0.2776 
   00037    0.3894  -20707.0932  0.2780 
   00038    0.4044  -20713.8425  0.2772 
   00039    0.3967  -20764.3206  0.2782 
   00040    0.3916  -20838.0037  0.2760 
   00041    0.3908  -20787.2897  0.2757 
   00042    0.3839  -20837.7172  0.2747 
   00043    0.4008  -20872.6519  0.2728 
   00044    0.3845  -20928.8270  0.2715 
   00045    0.3927  -20900.0723  0.2705 
   00046    0.3867  -20951.8429  0.2730 
   00047    0.3927  -20994.2115  0.2717 
   00048    0.3864  -21049.5912  0.2721 
   00049    0.3866  -21007.1596  0.2712 
   00050    0.3900  -20998.1220  0.2647 
   00051    0.4005  -21026.4826  0.2661 
   00052    0.3847  -20941.2599  0.2695 
   00053    0.3894  -20975.9179  0.2729 
   00054    0.3845  -21002.1572  0.2766 
   00055    0.3975  -21039.3117  0.2767 
   00056    0.3864  -21149.3001  0.2762 
   00057    0.3967  -21154.5997  0.2761 
   00058    0.3909  -21154.5835  0.2784 
   00059    0.3916  -21100.5793  0.2800 
   00060    0.3975  -21086.6801  0.2767 
   00061    0.3781  -21155.7438  0.2747 
   00062    0.3922  -21097.9971  0.2787 
   00063    0.3892  -21106.4383  0.2759 
