#=====================================================
# File created:        Mon-24-Feb-2025-at-11-39-30AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        16.057979
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2558.0868  0.2795 
   00001    0.6940   -3858.6457  0.2752 
   00002    0.6208   -4748.5120  0.2733 
   00003    0.5716   -5309.6966  0.2714 
   00004    0.5404   -5779.5295  0.2786 
   00005    0.5352   -6153.1103  0.2800 
   00006    0.5112   -6408.3288  0.2759 
   00007    0.4876   -6636.4960  0.2782 
   00008    0.4780   -6771.7040  0.2714 
   00009    0.4964   -6910.4633  0.2766 
   00010    0.4904   -7083.5799  0.2791 
   00011    0.4728   -7227.9945  0.2819 
   00012    0.4660   -7342.2076  0.2790 
   00013    0.4608   -7411.2205  0.2750 
   00014    0.4572   -7422.9057  0.2723 
   00015    0.4532   -7410.8405  0.2668 
   00016    0.4636   -7548.3965  0.2718 
   00017    0.4660   -7622.3054  0.2677 
   00018    0.4512   -7644.5612  0.2636 
   00019    0.4368   -7684.4674  0.2672 
   00020    0.4532   -7769.4196  0.2761 
   00021    0.4240   -7793.5449  0.2822 
   00022    0.4344   -7810.5751  0.2918 
   00023    0.4392   -7841.8750  0.2876 
   00024    0.4308   -7872.0565  0.2888 
   00025    0.4192   -7870.7590  0.2880 
   00026    0.4436   -7852.2827  0.2911 
   00027    0.4340   -7867.4216  0.2899 
   00028    0.4556   -7889.7095  0.2851 
   00029    0.4188   -7874.9018  0.2840 
   00030    0.4368   -7845.2795  0.2847 
   00031    0.4492   -7880.8499  0.2851 
   00032    0.4340   -7871.5334  0.2959 
   00033    0.4356   -7867.5905  0.2993 
   00034    0.4408   -7913.6587  0.2997 
   00035    0.4412   -7962.1092  0.2933 
   00036    0.4420   -7961.8652  0.2921 
   00037    0.4460   -7980.1165  0.2897 
   00038    0.4280   -8015.9556  0.2967 
   00039    0.4160   -8001.3248  0.3062 
   00040    0.4236   -7995.2294  0.3065 
   00041    0.4316   -8028.7970  0.3083 
   00042    0.4292   -8029.8226  0.2999 
   00043    0.4368   -8008.9767  0.3025 
   00044    0.4280   -8008.5470  0.2994 
   00045    0.4272   -8029.6836  0.2921 
   00046    0.4264   -8075.2316  0.2984 
   00047    0.4012   -8098.9416  0.2908 
   00048    0.4332   -8102.1498  0.2961 
   00049    0.4308   -8133.0315  0.2882 
   00050    0.4352   -8130.7673  0.2928 
   00051    0.4200   -8159.8243  0.2917 
   00052    0.4352   -8140.4450  0.2894 
   00053    0.4184   -8174.0504  0.2901 
   00054    0.4208   -8181.2961  0.2946 
   00055    0.4332   -8138.5337  0.2926 
   00056    0.4196   -8113.7865  0.2886 
   00057    0.4288   -8137.9329  0.2866 
   00058    0.4092   -8164.7107  0.2880 
   00059    0.4184   -8162.9099  0.2863 
   00060    0.4156   -8168.2014  0.2955 
   00061    0.4308   -8161.7835  0.2966 
   00062    0.4112   -8190.3753  0.2938 
   00063    0.4344   -8240.4153  0.3014 
   00064    0.4300   -8206.3208  0.2955 
   00065    0.4216   -8159.6908  0.2983 
   00066    0.4272   -8206.0476  0.3003 
   00067    0.4228   -8190.3191  0.3059 
   00068    0.4412   -8160.0292  0.3044 
   00069    0.3992   -8187.5852  0.3089 
   00070    0.4384   -8174.8574  0.3085 
   00071    0.4048   -8242.0947  0.3109 
   00072    0.4336   -8268.4774  0.3062 
   00073    0.4132   -8305.2717  0.3042 
   00074    0.4152   -8302.4542  0.3080 
   00075    0.4132   -8275.9028  0.3085 
   00076    0.4172   -8239.4784  0.3076 
   00077    0.4252   -8235.8405  0.3068 
   00078    0.4240   -8273.4514  0.3038 
   00079    0.4088   -8216.5162  0.2999 
   00080    0.4212   -8207.3468  0.3051 
   00081    0.4296   -8248.1808  0.3096 
   00082    0.4172   -8264.7001  0.3122 
   00083    0.4220   -8255.6609  0.3148 
   00084    0.4320   -8178.2639  0.3189 
   00085    0.4264   -8207.9535  0.3223 
   00086    0.4172   -8209.6699  0.3291 
   00087    0.4216   -8262.0924  0.3336 
   00088    0.4128   -8241.2740  0.3320 
   00089    0.4300   -8239.5573  0.3461 
   00090    0.4364   -8214.4476  0.3423 
   00091    0.4400   -8207.8869  0.3428 
   00092    0.4388   -8204.5127  0.3402 
   00093    0.4256   -8271.0893  0.3446 
   00094    0.4208   -8278.7165  0.3469 
   00095    0.4116   -8299.2550  0.3531 
   00096    0.4164   -8221.8112  0.3537 
   00097    0.4196   -8239.9402  0.3550 
   00098    0.4228   -8223.4274  0.3568 
   00099    0.4148   -8241.0153  0.3606 
   00100    0.4196   -8268.9357  0.3614 
   00101    0.4052   -8310.6960  0.3641 
   00102    0.4060   -8292.2653  0.3664 
   00103    0.4068   -8298.2910  0.3613 
   00104    0.4296   -8235.5523  0.3632 
