#=====================================================
# File created:        Tue-25-Feb-2025-at-08-57-43PM
# Size of lattice:     20x20
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        0.011905
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -408.3462  0.3170 
   00001    0.6900    -642.4999  0.2655 
   00002    0.5875    -756.4594  0.2962 
   00003    0.5925    -842.0495  0.3286 
   00004    0.5225    -921.7783  0.3680 
   00005    0.5175    -940.8723  0.3646 
   00006    0.5275   -1004.9327  0.3507 
   00007    0.5350   -1066.0122  0.3565 
   00008    0.5000   -1091.9494  0.3800 
   00009    0.4800   -1094.4048  0.3838 
   00010    0.4725   -1104.3948  0.3750 
   00011    0.4925   -1178.0295  0.3992 
   00012    0.4450   -1195.9332  0.4045 
   00013    0.4350   -1210.6803  0.4304 
   00014    0.4550   -1240.5377  0.4276 
   00015    0.4325   -1243.6407  0.4244 
   00016    0.4025   -1258.9266  0.4263 
   00017    0.4425   -1270.8363  0.4192 
   00018    0.4225   -1266.5893  0.4031 
   00019    0.4700   -1245.8883  0.3896 
   00020    0.4600   -1248.1729  0.3836 
   00021    0.4525   -1258.6065  0.3963 
   00022    0.4250   -1262.3006  0.3884 
   00023    0.4500   -1264.2765  0.4016 
   00024    0.4350   -1259.6059  0.3992 
   00025    0.4600   -1267.7121  0.3958 
   00026    0.4300   -1281.1781  0.3928 
   00027    0.4400   -1304.5005  0.4141 
   00028    0.4425   -1303.9944  0.4073 
   00029    0.3800   -1306.6512  0.4045 
   00030    0.3900   -1295.3585  0.4183 
   00031    0.4275   -1293.0917  0.4457 
   00032    0.4400   -1314.1207  0.4470 
   00033    0.4325   -1309.7055  0.4414 
   00034    0.4400   -1306.9080  0.4445 
   00035    0.4325   -1281.6515  0.4450 
   00036    0.4575   -1298.3989  0.4714 
   00037    0.4350   -1312.4812  0.4768 
   00038    0.3900   -1320.8246  0.4585 
   00039    0.3875   -1318.5087  0.4609 
   00040    0.4750   -1330.7765  0.4713 
   00041    0.4400   -1314.3510  0.4574 
   00042    0.4375   -1308.4950  0.4587 
   00043    0.4350   -1321.1174  0.4686 
   00044    0.4025   -1325.4685  0.4805 
   00045    0.4000   -1345.0960  0.4898 
   00046    0.4175   -1312.1439  0.4995 
   00047    0.4350   -1330.9916  0.5104 
   00048    0.3975   -1341.4515  0.5213 
   00049    0.3925   -1332.5576  0.5248 
   00050    0.3975   -1329.1047  0.5357 
