#=====================================================
# File created:        Sun-23-Feb-2025-at-10-00-09PM
# Size of lattice:     50x50
# Number of MC steps:  50
# Reduced temperature: 0.500
# Run time (s):        2.216320
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2485.6361  0.2598 
   00001    0.6916   -3652.7589  0.2585 
   00002    0.6360   -4429.7979  0.2566 
   00003    0.6000   -4984.2843  0.2522 
   00004    0.5552   -5366.5056  0.2570 
   00005    0.5748   -5704.1517  0.2711 
   00006    0.5348   -6008.3005  0.2602 
   00007    0.5212   -6250.5931  0.2608 
   00008    0.5084   -6488.7949  0.2506 
   00009    0.4876   -6608.9381  0.2520 
   00010    0.4768   -6782.2122  0.2539 
   00011    0.4700   -6944.1280  0.2628 
   00012    0.4696   -7013.1689  0.2674 
   00013    0.4876   -7155.8869  0.2740 
   00014    0.4796   -7259.1550  0.2810 
   00015    0.4552   -7363.8860  0.2860 
   00016    0.4700   -7379.3423  0.2908 
   00017    0.4492   -7431.4908  0.2917 
   00018    0.4592   -7513.7394  0.2938 
   00019    0.4536   -7547.3631  0.2948 
   00020    0.4516   -7604.7555  0.3042 
   00021    0.4476   -7629.6378  0.2981 
   00022    0.4400   -7626.7291  0.3051 
   00023    0.4352   -7641.0566  0.2992 
   00024    0.4472   -7679.3149  0.3037 
   00025    0.4464   -7747.5949  0.3023 
   00026    0.4400   -7754.9905  0.2973 
   00027    0.4308   -7719.7033  0.3017 
   00028    0.4548   -7746.9468  0.3051 
   00029    0.4228   -7782.9181  0.3040 
   00030    0.4496   -7828.9113  0.3033 
   00031    0.4168   -7932.1173  0.3048 
   00032    0.4352   -7983.7380  0.3027 
   00033    0.4144   -7985.4164  0.3094 
   00034    0.4380   -8021.0520  0.3087 
   00035    0.4312   -7987.8655  0.3080 
   00036    0.4492   -7947.2038  0.3041 
   00037    0.4212   -7892.9537  0.2991 
   00038    0.4380   -7930.5629  0.3015 
   00039    0.4348   -7981.8686  0.2995 
   00040    0.4576   -7993.4308  0.3021 
   00041    0.4136   -7996.9537  0.2963 
   00042    0.4088   -8013.9433  0.2997 
   00043    0.4256   -8025.1895  0.3018 
   00044    0.4356   -8000.4015  0.2990 
   00045    0.4228   -7965.2677  0.2947 
   00046    0.4356   -7993.1681  0.3010 
   00047    0.4468   -7995.1737  0.2939 
   00048    0.4240   -7985.3286  0.2863 
   00049    0.4308   -7983.2879  0.2839 
   00050    0.4412   -8005.5037  0.2869 
