#=====================================================
# File created:        Wed-26-Feb-2025-at-04-22-25AM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        3.226458
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3621.6507  0.1575 
   00001    0.7047   -5710.6077  0.1483 
   00002    0.6272   -6912.1702  0.1581 
   00003    0.5764   -7697.2755  0.1142 
   00004    0.5497   -8312.9787  0.1686 
   00005    0.5342   -8738.6560  0.1590 
   00006    0.5139   -9166.3669  0.1067 
   00007    0.5047   -9404.3705  0.1621 
   00008    0.4867   -9727.4818  0.1444 
   00009    0.4842  -10001.8901  0.1647 
   00010    0.4742  -10195.7676  0.1571 
   00011    0.4669  -10317.1431  0.1009 
   00012    0.4636  -10469.0585  0.1566 
   00013    0.4600  -10558.5361  0.1451 
   00014    0.4631  -10710.3095  0.1678 
   00015    0.4469  -10816.0219  0.1371 
   00016    0.4506  -10927.9447  0.1439 
   00017    0.4394  -11016.1848  0.1668 
   00018    0.4542  -11083.9906  0.1270 
   00019    0.4489  -11125.6216  0.1450 
   00020    0.4383  -11214.7105  0.1587 
   00021    0.4306  -11259.6699  0.1405 
   00022    0.4358  -11380.7835  0.1911 
   00023    0.4222  -11412.4045  0.1992 
   00024    0.4306  -11439.6597  0.2039 
   00025    0.4414  -11464.8385  0.1857 
   00026    0.4308  -11567.1024  0.1345 
   00027    0.4350  -11564.2860  0.1161 
   00028    0.4369  -11566.4018  0.1356 
   00029    0.4247  -11677.1255  0.1990 
   00030    0.4281  -11659.6093  0.1632 
   00031    0.4283  -11686.6239  0.1915 
   00032    0.4342  -11725.3228  0.2028 
   00033    0.4089  -11726.0892  0.1810 
   00034    0.4272  -11742.5730  0.1280 
   00035    0.4186  -11701.1657  0.1141 
   00036    0.4222  -11723.0649  0.1863 
   00037    0.4178  -11754.9298  0.2031 
   00038    0.4358  -11799.3599  0.1502 
   00039    0.4078  -11798.7926  0.1977 
   00040    0.4147  -11739.4044  0.1780 
   00041    0.4350  -11724.6500  0.1822 
   00042    0.4158  -11685.4860  0.1733 
   00043    0.4250  -11728.3575  0.1460 
   00044    0.4261  -11773.9479  0.1652 
   00045    0.4164  -11859.6830  0.1887 
   00046    0.4308  -11819.4720  0.1923 
   00047    0.4253  -11849.5642  0.1731 
   00048    0.4261  -11847.0325  0.1829 
   00049    0.4164  -11870.9397  0.1647 
   00050    0.4242  -11856.4789  0.1277 
   00051    0.4250  -11889.7825  0.1821 
   00052    0.4219  -11943.4881  0.2046 
   00053    0.4156  -11898.6190  0.2160 
   00054    0.4339  -11932.2631  0.1833 
   00055    0.4189  -11912.3986  0.1775 
   00056    0.4167  -11910.4352  0.1750 
   00057    0.4189  -11899.5254  0.1810 
   00058    0.4306  -11947.2604  0.1622 
   00059    0.4133  -11969.4741  0.1835 
   00060    0.4169  -11991.4022  0.1857 
   00061    0.4117  -12016.6889  0.1868 
   00062    0.3911  -11968.7315  0.1168 
   00063    0.4233  -12001.4404  0.1101 
   00064    0.4031  -12006.6942  0.1558 
   00065    0.4242  -11986.5543  0.1592 
   00066    0.4283  -11994.0547  0.1813 
   00067    0.4253  -11980.9312  0.1847 
   00068    0.4164  -11998.9331  0.2040 
   00069    0.4300  -11957.5306  0.1878 
   00070    0.4114  -11987.4251  0.1681 
   00071    0.4311  -11997.3922  0.1757 
   00072    0.4258  -11929.4691  0.1741 
   00073    0.4275  -11961.1271  0.1665 
   00074    0.4036  -11954.5853  0.1801 
   00075    0.4092  -11944.6606  0.1107 
   00076    0.4200  -11905.9874  0.1280 
   00077    0.4081  -11898.8360  0.1462 
   00078    0.4133  -11879.6285  0.1489 
   00079    0.4300  -11893.6833  0.1813 
   00080    0.4139  -11929.8767  0.1620 
   00081    0.4197  -12007.4853  0.1396 
   00082    0.4261  -11970.4628  0.1248 
   00083    0.4322  -11976.8853  0.1332 
   00084    0.4314  -11963.1758  0.1062 
   00085    0.4206  -12001.4916  0.1758 
   00086    0.4128  -11984.2293  0.1739 
   00087    0.4103  -11911.8682  0.1639 
   00088    0.4244  -11998.4318  0.1604 
   00089    0.4203  -11966.4206  0.1579 
   00090    0.4219  -12004.3634  0.1743 
   00091    0.4317  -12043.1252  0.1683 
   00092    0.4014  -11976.4413  0.1717 
   00093    0.4322  -12012.7691  0.1637 
   00094    0.4117  -12056.4437  0.1730 
   00095    0.4231  -12054.8825  0.1463 
   00096    0.4333  -11976.7669  0.1033 
   00097    0.4086  -11962.7094  0.1356 
   00098    0.4042  -11963.8242  0.1384 
   00099    0.4236  -11949.0894  0.1737 
   00100    0.4042  -11991.1173  0.1797 
   00101    0.4197  -11975.6764  0.1639 
   00102    0.4003  -12010.4167  0.1342 
   00103    0.4028  -12007.5065  0.1687 
   00104    0.4153  -12006.2249  0.1572 
   00105    0.4133  -11980.6758  0.1399 
   00106    0.4219  -12031.4164  0.1365 
   00107    0.4178  -11969.6996  0.1661 
   00108    0.4372  -11963.6884  0.1443 
   00109    0.4236  -12045.8404  0.1523 
   00110    0.4131  -11953.6272  0.0977 
   00111    0.4153  -12037.2121  0.1139 
   00112    0.3972  -12094.1633  0.0886 
   00113    0.4239  -12089.5469  0.1202 
   00114    0.4167  -12048.4323  0.1124 
