#=====================================================
# File created:        Tue-25-Feb-2025-at-08-49-19PM
# Size of lattice:     20x20
# Number of MC steps:  10000
# Reduced temperature: 0.500
# Run time (s):        47.246823
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -376.3226  0.3003 
   00001    0.6900    -602.5140  0.3273 
   00002    0.6325    -767.7605  0.3828 
   00003    0.5425    -891.6577  0.4081 
   00004    0.5650    -992.6843  0.3958 
   00005    0.5325   -1050.1965  0.4234 
   00006    0.4750   -1089.7131  0.4617 
   00007    0.4625   -1112.2115  0.4545 
   00008    0.4850   -1136.1196  0.4495 
   00009    0.4475   -1161.9494  0.4704 
   00010    0.4525   -1156.0387  0.4677 
   00011    0.4400   -1181.8331  0.4620 
   00012    0.4300   -1203.0312  0.4762 
   00013    0.4625   -1180.2995  0.5053 
   00014    0.4200   -1200.9455  0.5101 
   00015    0.4675   -1224.2051  0.5232 
   00016    0.4525   -1259.4456  0.5191 
   00017    0.4250   -1253.7741  0.5151 
   00018    0.4350   -1266.1877  0.5005 
   00019    0.3800   -1262.8376  0.5047 
   00020    0.4400   -1290.6113  0.5037 
   00021    0.4375   -1300.9408  0.5153 
   00022    0.3900   -1311.9481  0.5127 
   00023    0.4100   -1303.4492  0.5151 
   00024    0.4550   -1319.3104  0.5281 
   00025    0.4125   -1307.0069  0.5123 
   00026    0.3900   -1309.4768  0.5092 
   00027    0.4100   -1331.8127  0.5101 
   00028    0.4525   -1301.0870  0.5190 
   00029    0.4200   -1294.6202  0.5260 
   00030    0.3950   -1298.5125  0.5211 
   00031    0.4475   -1306.6813  0.5377 
   00032    0.4350   -1311.8447  0.5447 
   00033    0.4100   -1324.8282  0.5508 
   00034    0.4050   -1332.6311  0.5637 
   00035    0.4375   -1328.1385  0.5470 
   00036    0.3850   -1336.7481  0.5678 
   00037    0.4100   -1340.9092  0.5495 
   00038    0.3775   -1329.5829  0.5353 
   00039    0.4150   -1324.5261  0.5200 
   00040    0.4425   -1320.9954  0.5197 
   00041    0.4150   -1307.7628  0.4990 
   00042    0.3700   -1313.1299  0.5033 
   00043    0.4150   -1296.2404  0.5013 
   00044    0.3775   -1301.9031  0.5013 
   00045    0.4425   -1300.2173  0.5073 
   00046    0.4475   -1303.7991  0.5234 
   00047    0.4475   -1317.8012  0.5280 
   00048    0.3975   -1333.5531  0.5161 
   00049    0.4475   -1331.6848  0.5193 
   00050    0.4225   -1330.6590  0.5252 
   00051    0.4125   -1345.0673  0.5128 
   00052    0.3825   -1341.3217  0.5182 
   00053    0.4500   -1344.2722  0.5386 
   00054    0.4375   -1348.3145  0.5535 
   00055    0.4025   -1338.6254  0.5602 
   00056    0.4225   -1344.4425  0.5652 
   00057    0.4125   -1352.4004  0.5754 
   00058    0.3800   -1358.0765  0.5717 
   00059    0.4150   -1340.9071  0.5612 
   00060    0.4525   -1335.2570  0.5505 
   00061    0.4125   -1333.0451  0.5433 
   00062    0.3800   -1322.1690  0.5337 
   00063    0.4700   -1337.6512  0.5423 
   00064    0.4125   -1330.0560  0.5517 
   00065    0.3775   -1328.6773  0.5502 
   00066    0.4175   -1342.6732  0.5501 
   00067    0.4000   -1331.8428  0.5409 
   00068    0.4525   -1336.6837  0.5417 
   00069    0.4350   -1324.2206  0.5388 
   00070    0.3875   -1330.0694  0.5410 
   00071    0.4025   -1329.1469  0.5276 
   00072    0.3675   -1331.0857  0.5417 
   00073    0.3950   -1339.3157  0.5418 
   00074    0.4075   -1320.9394  0.5236 
   00075    0.4000   -1318.0563  0.5237 
   00076    0.4125   -1321.1935  0.5185 
   00077    0.3850   -1335.6899  0.5241 
   00078    0.4500   -1338.4515  0.5135 
   00079    0.4100   -1350.8893  0.5134 
   00080    0.3775   -1345.1414  0.5156 
   00081    0.4150   -1310.6418  0.5192 
   00082    0.4150   -1317.5681  0.4977 
   00083    0.4325   -1324.0422  0.5124 
   00084    0.4100   -1332.8324  0.5189 
   00085    0.4175   -1322.0736  0.5177 
   00086    0.4300   -1308.5632  0.5159 
   00087    0.4075   -1326.1488  0.5394 
   00088    0.4275   -1340.3384  0.5409 
   00089    0.3875   -1345.9471  0.5397 
   00090    0.4050   -1368.1905  0.5457 
   00091    0.3825   -1350.9633  0.5494 
   00092    0.4200   -1333.0248  0.5475 
   00093    0.4250   -1340.2724  0.5595 
   00094    0.4275   -1322.6321  0.5665 
   00095    0.4275   -1317.0432  0.5768 
   00096    0.4650   -1312.1546  0.5688 
   00097    0.4450   -1304.7376  0.5685 
   00098    0.4325   -1316.9711  0.5864 
   00099    0.3600   -1318.8063  0.5900 
   00100    0.4025   -1319.3213  0.5853 
   00101    0.4300   -1327.6448  0.5901 
   00102    0.4250   -1333.5008  0.6015 
   00103    0.4050   -1337.9275  0.6133 
   00104    0.4025   -1328.1766  0.6114 
   00105    0.4150   -1329.1221  0.6052 
   00106    0.3975   -1327.4821  0.6142 
   00107    0.4150   -1318.7292  0.6132 
   00108    0.4000   -1328.3883  0.6153 
   00109    0.4025   -1341.2478  0.6232 
   00110    0.4150   -1352.2501  0.6263 
   00111    0.4250   -1345.2474  0.6348 
   00112    0.4150   -1349.9935  0.6205 
   00113    0.4550   -1368.9177  0.6267 
   00114    0.4325   -1362.2415  0.6344 
   00115    0.4175   -1357.8414  0.6263 
   00116    0.4050   -1354.8806  0.6162 
   00117    0.4050   -1357.7964  0.6308 
   00118    0.4325   -1358.9366  0.6481 
   00119    0.3850   -1356.2745  0.6706 
   00120    0.4075   -1351.2341  0.6662 
   00121    0.4050   -1360.9149  0.6773 
   00122    0.4100   -1355.8947  0.6795 
   00123    0.4250   -1364.3035  0.6864 
   00124    0.4225   -1381.2343  0.6898 
   00125    0.4175   -1366.9672  0.6787 
   00126    0.3775   -1339.4578  0.6720 
   00127    0.4150   -1330.0721  0.6507 
   00128    0.4050   -1344.1228  0.6432 
   00129    0.3625   -1334.9690  0.6404 
   00130    0.4350   -1358.0776  0.6673 
   00131    0.4525   -1339.4141  0.6577 
   00132    0.4075   -1360.0394  0.6700 
   00133    0.3900   -1362.1386  0.6681 
   00134    0.4450   -1364.2322  0.6777 
   00135    0.4200   -1348.4734  0.6784 
   00136    0.3975   -1344.5922  0.6727 
   00137    0.4150   -1349.7928  0.6623 
   00138    0.4350   -1356.2369  0.6547 
   00139    0.4200   -1350.0519  0.6597 
   00140    0.4225   -1346.0202  0.6709 
   00141    0.4375   -1353.2995  0.6596 
   00142    0.3900   -1348.5330  0.6542 
   00143    0.3900   -1354.5141  0.6678 
   00144    0.4225   -1343.9364  0.6417 
   00145    0.4650   -1366.1035  0.6415 
   00146    0.4600   -1358.0601  0.6426 
   00147    0.4100   -1337.8015  0.6462 
   00148    0.3975   -1329.0417  0.6333 
   00149    0.4150   -1345.1963  0.6377 
