#=====================================================
# File created:        Mon-24-Feb-2025-at-11-36-57AM
# Size of lattice:     50x50
# Number of MC steps:  500
# Reduced temperature: 0.500
# Run time (s):        16.383522
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -2452.7977  0.2657 
   00001    0.6884   -3801.8745  0.2663 
   00002    0.6256   -4614.7727  0.2724 
   00003    0.5668   -5254.4048  0.2811 
   00004    0.5568   -5718.2359  0.2820 
   00005    0.5300   -6068.0508  0.2868 
   00006    0.5256   -6364.3424  0.2893 
   00007    0.4936   -6621.7966  0.2946 
   00008    0.4816   -6871.9226  0.3039 
   00009    0.4676   -7017.6007  0.3115 
   00010    0.4768   -7164.0366  0.3201 
   00011    0.4760   -7258.8153  0.3267 
   00012    0.4668   -7338.2773  0.3314 
   00013    0.4668   -7397.4956  0.3312 
   00014    0.4592   -7476.1645  0.3352 
   00015    0.4408   -7570.2170  0.3350 
   00016    0.4436   -7593.8728  0.3356 
   00017    0.4508   -7625.1273  0.3318 
   00018    0.4448   -7734.5347  0.3329 
   00019    0.4568   -7830.4689  0.3369 
   00020    0.4376   -7898.8470  0.3411 
   00021    0.4196   -7926.6937  0.3504 
   00022    0.4432   -7944.5583  0.3524 
   00023    0.4312   -7936.0566  0.3587 
   00024    0.4248   -7948.0072  0.3607 
   00025    0.4204   -7953.3833  0.3608 
   00026    0.4408   -7962.7704  0.3668 
   00027    0.4216   -8029.7657  0.3647 
   00028    0.4220   -8091.3442  0.3642 
   00029    0.4400   -8098.6870  0.3577 
   00030    0.4116   -8124.8416  0.3560 
   00031    0.4408   -8101.5263  0.3524 
   00032    0.4528   -8080.0091  0.3615 
   00033    0.4196   -8141.1146  0.3608 
   00034    0.4460   -8126.8794  0.3732 
   00035    0.4368   -8147.2504  0.3690 
   00036    0.4364   -8143.4772  0.3697 
   00037    0.4264   -8152.9923  0.3799 
   00038    0.4320   -8160.3195  0.3795 
   00039    0.4316   -8193.8407  0.3805 
   00040    0.4192   -8201.2314  0.3732 
   00041    0.4248   -8253.1335  0.3802 
   00042    0.4216   -8210.4126  0.3748 
   00043    0.4156   -8194.1521  0.3801 
   00044    0.4156   -8188.3816  0.3792 
   00045    0.4272   -8187.0257  0.3793 
   00046    0.4128   -8235.4108  0.3753 
   00047    0.4236   -8255.7462  0.3789 
   00048    0.4108   -8225.1700  0.3839 
   00049    0.4168   -8215.6150  0.3821 
   00050    0.4312   -8178.7325  0.3854 
   00051    0.4144   -8184.9236  0.3840 
   00052    0.4200   -8182.3688  0.3813 
   00053    0.4308   -8208.5342  0.3865 
   00054    0.4260   -8192.4714  0.3952 
   00055    0.4196   -8231.4142  0.3988 
   00056    0.4180   -8213.3679  0.3929 
   00057    0.4216   -8281.7872  0.4000 
   00058    0.4132   -8291.7475  0.4011 
   00059    0.4276   -8264.6069  0.3995 
   00060    0.4076   -8309.5499  0.4010 
   00061    0.4180   -8270.0391  0.3985 
   00062    0.4204   -8245.7330  0.3933 
   00063    0.4228   -8304.9048  0.4053 
   00064    0.4272   -8289.0847  0.4042 
   00065    0.4200   -8351.7717  0.4108 
   00066    0.3968   -8340.6108  0.4108 
   00067    0.4152   -8333.5025  0.4106 
   00068    0.4076   -8347.6041  0.4125 
   00069    0.4228   -8326.1615  0.4215 
   00070    0.4376   -8371.8050  0.4201 
   00071    0.4288   -8362.3759  0.4223 
   00072    0.4160   -8351.3098  0.4235 
   00073    0.4108   -8356.8003  0.4193 
   00074    0.4224   -8349.0384  0.4275 
   00075    0.4080   -8369.9911  0.4318 
   00076    0.4164   -8351.7405  0.4380 
   00077    0.4140   -8334.8016  0.4404 
   00078    0.4296   -8345.9317  0.4447 
   00079    0.4068   -8344.7367  0.4485 
   00080    0.4232   -8347.4059  0.4490 
   00081    0.4252   -8341.2714  0.4421 
   00082    0.4116   -8412.1232  0.4458 
   00083    0.4236   -8392.1622  0.4429 
   00084    0.4188   -8382.1305  0.4355 
   00085    0.3956   -8353.5268  0.4319 
   00086    0.4100   -8365.7780  0.4384 
   00087    0.4092   -8340.4046  0.4409 
   00088    0.4192   -8325.8423  0.4489 
   00089    0.4252   -8311.0006  0.4513 
   00090    0.4220   -8308.6055  0.4529 
   00091    0.4236   -8296.7814  0.4544 
   00092    0.4148   -8298.3516  0.4575 
   00093    0.4096   -8298.9007  0.4581 
   00094    0.4260   -8287.6466  0.4566 
   00095    0.4224   -8337.7677  0.4583 
