#=====================================================
# File created:        Wed-26-Feb-2025-at-04-07-41AM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        4.942609
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -429.4090  0.2880 
   00001    0.6825    -676.2183  0.2797 
   00002    0.5675    -813.5430  0.2615 
   00003    0.5450    -923.0709  0.3314 
   00004    0.4975    -988.0566  0.3108 
   00005    0.4800   -1028.9338  0.3410 
   00006    0.4600   -1077.5354  0.3428 
   00007    0.4525   -1135.4307  0.3634 
   00008    0.4500   -1158.4554  0.3600 
   00009    0.4175   -1150.7003  0.3767 
   00010    0.4300   -1165.5780  0.3947 
   00011    0.4175   -1182.0205  0.4048 
   00012    0.4375   -1199.7059  0.4099 
   00013    0.4575   -1192.4155  0.4069 
   00014    0.4300   -1183.8295  0.4185 
   00015    0.4625   -1203.9306  0.4661 
   00016    0.4200   -1225.9386  0.4592 
   00017    0.4350   -1231.0782  0.4787 
   00018    0.4275   -1241.8222  0.4990 
   00019    0.4300   -1240.0066  0.4985 
   00020    0.4375   -1241.8579  0.4966 
   00021    0.4150   -1262.2416  0.5052 
   00022    0.4000   -1266.6372  0.5289 
   00023    0.3825   -1270.6405  0.5275 
   00024    0.3750   -1274.1171  0.5385 
   00025    0.4300   -1263.0316  0.5561 
   00026    0.3950   -1279.0758  0.5659 
   00027    0.4225   -1262.8383  0.5601 
   00028    0.4375   -1266.9542  0.5610 
   00029    0.4025   -1257.1716  0.5667 
   00030    0.3900   -1270.6544  0.5663 
   00031    0.4600   -1291.8010  0.5970 
   00032    0.3775   -1283.8475  0.6021 
   00033    0.3600   -1297.9934  0.6050 
   00034    0.4075   -1309.6860  0.6267 
   00035    0.3800   -1319.4901  0.6213 
   00036    0.3900   -1334.7225  0.6235 
   00037    0.4075   -1337.2621  0.6466 
   00038    0.4450   -1315.5478  0.6475 
   00039    0.3950   -1296.5071  0.6433 
   00040    0.3925   -1303.5942  0.6330 
   00041    0.4350   -1299.4568  0.6397 
   00042    0.4475   -1269.2116  0.6314 
   00043    0.4075   -1291.1904  0.6459 
   00044    0.4000   -1264.5747  0.6341 
   00045    0.4075   -1272.2741  0.6374 
   00046    0.4250   -1295.7701  0.6471 
   00047    0.4075   -1300.4169  0.6700 
   00048    0.4400   -1320.7557  0.6677 
   00049    0.4425   -1310.3231  0.6687 
   00050    0.4000   -1323.1013  0.6843 
   00051    0.4325   -1339.3202  0.6991 
   00052    0.4275   -1353.7390  0.6887 
   00053    0.4300   -1356.1354  0.6707 
   00054    0.4000   -1341.7246  0.6777 
   00055    0.3575   -1339.2390  0.6925 
   00056    0.3950   -1336.9818  0.6977 
   00057    0.3925   -1350.3050  0.7000 
   00058    0.3850   -1349.7132  0.7051 
   00059    0.4225   -1346.6123  0.6936 
   00060    0.4275   -1350.4951  0.6922 
   00061    0.3850   -1344.2095  0.6875 
   00062    0.3900   -1358.5267  0.7063 
   00063    0.3850   -1343.2017  0.7172 
   00064    0.4125   -1328.8716  0.7013 
   00065    0.3900   -1330.3933  0.6950 
   00066    0.4075   -1337.3483  0.6952 
   00067    0.3775   -1342.7831  0.6987 
   00068    0.4300   -1348.0402  0.7131 
   00069    0.3850   -1321.3380  0.7201 
   00070    0.4125   -1331.2695  0.7164 
   00071    0.3925   -1353.7140  0.7091 
   00072    0.4250   -1347.0724  0.7015 
   00073    0.3600   -1334.5141  0.7057 
   00074    0.4300   -1347.8679  0.7005 
   00075    0.4150   -1337.5190  0.7031 
   00076    0.3700   -1333.6597  0.6953 
   00077    0.4150   -1342.6009  0.7015 
   00078    0.4075   -1356.8486  0.7121 
   00079    0.4000   -1367.0662  0.7173 
   00080    0.4325   -1377.6739  0.7178 
   00081    0.4050   -1376.0856  0.7168 
   00082    0.3850   -1363.8985  0.7183 
   00083    0.4000   -1366.8435  0.7145 
   00084    0.4250   -1364.6165  0.7074 
   00085    0.3825   -1355.2718  0.7016 
   00086    0.4000   -1369.4249  0.7207 
   00087    0.3850   -1377.7216  0.7225 
   00088    0.3900   -1378.1442  0.7112 
   00089    0.3925   -1373.4143  0.7120 
   00090    0.4275   -1369.7586  0.7260 
   00091    0.3925   -1368.0139  0.7297 
   00092    0.3675   -1360.1338  0.7365 
   00093    0.4250   -1359.0808  0.7314 
