#=====================================================
# File created:        Wed-26-Feb-2025-at-04-11-07AM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        35.784825
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3368.0666  0.2583 
   00001    0.7119   -5420.6963  0.2519 
   00002    0.6356   -6644.8796  0.2618 
   00003    0.5822   -7489.4964  0.2628 
   00004    0.5531   -8055.0393  0.2617 
   00005    0.5422   -8594.7177  0.2703 
   00006    0.5219   -8998.9639  0.2617 
   00007    0.4981   -9375.9883  0.2717 
   00008    0.4983   -9749.2001  0.2755 
   00009    0.4811  -10015.4187  0.2784 
   00010    0.4881  -10090.9411  0.2769 
   00011    0.4761  -10323.0963  0.2817 
   00012    0.4736  -10487.3998  0.2750 
   00013    0.4489  -10596.3518  0.2722 
   00014    0.4606  -10733.9440  0.2725 
   00015    0.4511  -10899.8507  0.2652 
   00016    0.4517  -10994.2256  0.2639 
   00017    0.4403  -11030.6180  0.2573 
   00018    0.4461  -11093.5798  0.2543 
   00019    0.4461  -11179.0872  0.2531 
   00020    0.4506  -11155.9736  0.2615 
   00021    0.4331  -11237.6443  0.2603 
   00022    0.4422  -11318.3793  0.2631 
   00023    0.4475  -11342.3325  0.2640 
   00024    0.4342  -11351.2023  0.2643 
   00025    0.4453  -11389.9262  0.2643 
   00026    0.4411  -11437.8173  0.2652 
   00027    0.4350  -11493.3635  0.2678 
   00028    0.4350  -11554.3366  0.2637 
   00029    0.4264  -11499.0296  0.2624 
   00030    0.4342  -11559.8411  0.2682 
   00031    0.4231  -11606.4731  0.2678 
   00032    0.4297  -11626.7258  0.2671 
   00033    0.4328  -11594.4880  0.2718 
   00034    0.4331  -11571.9701  0.2774 
   00035    0.4294  -11617.0595  0.2844 
   00036    0.4367  -11593.0583  0.2856 
   00037    0.4269  -11608.9274  0.2861 
   00038    0.4431  -11622.2643  0.2895 
   00039    0.4408  -11648.5598  0.2841 
   00040    0.4344  -11695.6781  0.2843 
   00041    0.4161  -11718.1895  0.2818 
   00042    0.4228  -11792.5476  0.2854 
   00043    0.4083  -11772.9187  0.2852 
   00044    0.4181  -11803.0134  0.2837 
   00045    0.4397  -11783.0678  0.2886 
   00046    0.4117  -11824.5661  0.2828 
