#=====================================================
# File created:        Wed-26-Feb-2025-at-04-23-40AM
# Size of lattice:     40x40
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        0.844491
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -1584.1454  0.2696 
   00001    0.6956   -2496.0688  0.2902 
   00002    0.6012   -3055.9128  0.2823 
   00003    0.5744   -3421.6971  0.2948 
   00004    0.5537   -3642.1318  0.2983 
   00005    0.5613   -3832.2208  0.2959 
   00006    0.5387   -4075.8799  0.3087 
   00007    0.5212   -4219.2719  0.3099 
   00008    0.4988   -4325.3174  0.3052 
   00009    0.4631   -4422.6459  0.3150 
   00010    0.4813   -4450.4063  0.3229 
   00011    0.4744   -4558.6798  0.3153 
   00012    0.4763   -4618.3026  0.3223 
   00013    0.4637   -4706.6662  0.3403 
   00014    0.4587   -4748.0177  0.3390 
   00015    0.4531   -4799.4388  0.3445 
   00016    0.4525   -4777.3222  0.3536 
   00017    0.4612   -4853.8233  0.3584 
   00018    0.4331   -4870.3873  0.3660 
   00019    0.4512   -4897.6683  0.3799 
   00020    0.4400   -4935.3540  0.3834 
   00021    0.4394   -4964.5896  0.3847 
   00022    0.4394   -4959.2197  0.3941 
   00023    0.4325   -4979.6013  0.3977 
   00024    0.4394   -4998.4800  0.4022 
   00025    0.4306   -5003.2596  0.4157 
   00026    0.4375   -5014.3154  0.4133 
   00027    0.4350   -4999.5185  0.4148 
   00028    0.4400   -5036.2344  0.4099 
   00029    0.4250   -5064.6274  0.4076 
   00030    0.4331   -5040.6432  0.4070 
   00031    0.4450   -5060.2266  0.4128 
   00032    0.4313   -5036.3967  0.4024 
   00033    0.4231   -5069.0176  0.4098 
   00034    0.4537   -5077.3459  0.4164 
   00035    0.4238   -5066.1012  0.4132 
   00036    0.4456   -5062.4013  0.4096 
   00037    0.4519   -5071.4661  0.4161 
   00038    0.4387   -5079.6807  0.4235 
   00039    0.4331   -5063.4058  0.4156 
   00040    0.4350   -5093.3947  0.4233 
   00041    0.4344   -5111.7145  0.4161 
   00042    0.4156   -5144.2811  0.4117 
   00043    0.4425   -5151.7581  0.4194 
   00044    0.4350   -5212.3011  0.4170 
   00045    0.4269   -5190.7831  0.4168 
   00046    0.4238   -5238.7721  0.4141 
   00047    0.4106   -5256.3743  0.4232 
   00048    0.4138   -5283.1198  0.4291 
   00049    0.4506   -5269.8395  0.4323 
