#=====================================================
# File created:        Wed-26-Feb-2025-at-04-31-06AM
# Size of lattice:     60x60
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        1.817091
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3661.7461  0.2543 
   00001    0.6883   -5533.7745  0.2534 
   00002    0.6161   -6662.1109  0.2585 
   00003    0.5869   -7654.2985  0.2642 
   00004    0.5617   -8336.9314  0.2579 
   00005    0.5236   -8861.9713  0.2745 
   00006    0.4872   -9303.8572  0.2743 
   00007    0.5044   -9577.5008  0.2714 
   00008    0.4944   -9838.2973  0.2761 
   00009    0.4722  -10061.4563  0.2818 
   00010    0.4628  -10233.5749  0.2866 
   00011    0.4703  -10373.1251  0.2857 
   00012    0.4578  -10540.8890  0.2884 
   00013    0.4689  -10642.9011  0.2941 
   00014    0.4625  -10768.1662  0.3023 
   00015    0.4561  -10797.7374  0.3066 
   00016    0.4461  -10853.9502  0.3075 
   00017    0.4539  -10928.2612  0.3082 
   00018    0.4397  -10971.4191  0.3108 
   00019    0.4667  -11078.0722  0.3061 
   00020    0.4414  -11164.6227  0.3078 
   00021    0.4369  -11205.5869  0.3036 
   00022    0.4483  -11273.7596  0.3043 
   00023    0.4431  -11296.3930  0.3015 
   00024    0.4611  -11359.6071  0.3027 
   00025    0.4489  -11371.3140  0.3044 
   00026    0.4400  -11416.2503  0.3085 
   00027    0.4411  -11390.4168  0.3091 
   00028    0.4253  -11398.2473  0.3101 
   00029    0.4269  -11478.6168  0.3117 
   00030    0.4264  -11435.5361  0.3092 
   00031    0.4364  -11483.7254  0.3178 
   00032    0.4472  -11477.6656  0.3091 
   00033    0.4175  -11490.1433  0.3041 
   00034    0.4306  -11518.7446  0.3059 
   00035    0.4308  -11607.1373  0.3104 
   00036    0.4497  -11590.4737  0.3132 
   00037    0.4239  -11674.1060  0.3116 
   00038    0.4317  -11710.2504  0.3096 
   00039    0.4306  -11706.5223  0.3092 
   00040    0.4200  -11725.8645  0.3118 
   00041    0.4164  -11710.5648  0.3083 
   00042    0.4217  -11754.8161  0.3127 
   00043    0.4250  -11757.4014  0.3168 
   00044    0.4247  -11787.9343  0.3036 
   00045    0.4228  -11739.3266  0.2980 
   00046    0.4264  -11759.3175  0.3049 
   00047    0.4153  -11736.7611  0.3020 
   00048    0.4269  -11769.5702  0.2937 
   00049    0.4203  -11789.8795  0.2949 
   00050    0.4236  -11869.2830  0.2936 
   00051    0.4311  -11869.1506  0.2943 
   00052    0.4111  -11895.0440  0.2858 
   00053    0.4069  -11956.4412  0.2783 
   00054    0.4153  -11883.1621  0.2791 
   00055    0.4286  -11873.9110  0.2783 
   00056    0.4189  -11858.4575  0.2764 
   00057    0.4267  -11811.7311  0.2805 
   00058    0.4175  -11893.4697  0.2817 
   00059    0.4303  -11916.8617  0.2814 
   00060    0.4064  -11879.8216  0.2839 
   00061    0.4325  -11915.5793  0.2815 
   00062    0.4128  -11890.5848  0.2810 
   00063    0.4225  -11919.2407  0.2797 
   00064    0.4214  -11959.4796  0.2786 
   00065    0.4158  -11988.9329  0.2774 
   00066    0.4219  -11933.0692  0.2781 
   00067    0.4292  -11898.3730  0.2756 
   00068    0.4197  -11910.0036  0.2734 
   00069    0.4089  -11894.7196  0.2715 
   00070    0.4200  -11882.0442  0.2672 
   00071    0.4283  -11895.6437  0.2609 
   00072    0.4206  -11923.0977  0.2630 
   00073    0.4189  -11914.6498  0.2614 
   00074    0.4181  -11835.9628  0.2662 
   00075    0.4192  -11880.9596  0.2662 
   00076    0.4156  -11862.5776  0.2683 
   00077    0.4361  -11911.6776  0.2661 
   00078    0.4286  -11923.9998  0.2718 
   00079    0.4203  -11937.1449  0.2687 
   00080    0.4069  -11863.0197  0.2674 
   00081    0.4231  -11922.8136  0.2648 
   00082    0.4250  -11957.7456  0.2685 
   00083    0.4189  -12010.9247  0.2675 
   00084    0.4233  -11999.8212  0.2719 
   00085    0.4314  -11977.9939  0.2744 
   00086    0.4244  -11966.9273  0.2759 
   00087    0.4178  -11954.3460  0.2775 
   00088    0.4444  -11873.7291  0.2749 
   00089    0.4133  -11906.3821  0.2785 
   00090    0.4164  -11918.0890  0.2817 
   00091    0.4222  -11907.6878  0.2797 
   00092    0.4381  -11849.5922  0.2822 
   00093    0.4247  -11973.5967  0.2828 
   00094    0.4044  -11961.4077  0.2878 
   00095    0.4128  -11932.4214  0.2904 
   00096    0.4164  -11958.2732  0.2944 
   00097    0.4133  -11942.4966  0.2954 
   00098    0.4111  -11906.1831  0.2947 
   00099    0.4183  -11925.9765  0.2926 
   00100    0.4194  -11976.7773  0.2915 
   00101    0.4189  -11950.8115  0.2906 
   00102    0.4189  -11996.2395  0.2968 
   00103    0.4131  -11995.2256  0.3010 
   00104    0.4181  -12002.1906  0.3079 
   00105    0.4189  -12054.9527  0.3061 
   00106    0.4183  -11994.0123  0.3040 
   00107    0.4194  -11993.8150  0.3126 
   00108    0.4167  -11968.8551  0.3176 
   00109    0.4419  -11954.5121  0.3236 
   00110    0.4258  -11871.1441  0.3229 
   00111    0.4325  -11901.1306  0.3187 
   00112    0.4131  -11965.3408  0.3211 
   00113    0.4261  -11975.1299  0.3305 
   00114    0.4128  -12002.5059  0.3321 
   00115    0.4164  -11985.4671  0.3284 
   00116    0.4322  -12011.1993  0.3320 
   00117    0.4086  -12010.0385  0.3384 
   00118    0.4053  -12066.1110  0.3451 
   00119    0.4186  -12112.6110  0.3450 
   00120    0.4269  -12078.1449  0.3453 
   00121    0.4356  -12115.6623  0.3418 
   00122    0.4081  -12108.2159  0.3360 
   00123    0.4067  -12094.0968  0.3322 
   00124    0.4072  -12135.5647  0.3382 
   00125    0.4075  -12132.9704  0.3385 
   00126    0.4267  -12083.3013  0.3405 
   00127    0.4136  -12094.1208  0.3425 
   00128    0.4208  -12098.6154  0.3449 
   00129    0.4208  -12096.3996  0.3485 
   00130    0.4267  -12055.2096  0.3472 
   00131    0.4031  -12014.4355  0.3494 
   00132    0.4219  -12046.6970  0.3502 
   00133    0.4200  -12124.0938  0.3486 
   00134    0.4211  -12089.3602  0.3508 
   00135    0.4094  -12076.0144  0.3568 
   00136    0.4050  -12110.4136  0.3611 
   00137    0.4061  -12125.0130  0.3665 
   00138    0.4025  -12097.8306  0.3677 
   00139    0.4156  -12114.7307  0.3729 
   00140    0.4194  -12162.1605  0.3751 
   00141    0.4114  -12116.4233  0.3776 
   00142    0.4131  -12099.8129  0.3755 
   00143    0.4039  -12164.4308  0.3831 
   00144    0.4067  -12139.4859  0.3834 
   00145    0.4031  -12055.3258  0.3820 
   00146    0.4286  -12085.6026  0.3858 
   00147    0.4183  -12097.4052  0.3861 
   00148    0.4100  -12084.9436  0.3854 
   00149    0.4047  -12093.0004  0.3859 
   00150    0.4075  -12079.4092  0.3833 
   00151    0.4158  -12111.8415  0.3886 
   00152    0.4103  -12135.6386  0.3867 
   00153    0.4192  -12166.0267  0.3895 
   00154    0.4056  -12143.3646  0.3825 
   00155    0.4125  -12111.4448  0.3793 
   00156    0.4136  -12099.2615  0.3836 
   00157    0.4219  -12092.7098  0.3812 
   00158    0.4111  -12107.4549  0.3813 
   00159    0.4086  -12109.0926  0.3764 
   00160    0.4094  -12129.7097  0.3818 
   00161    0.4197  -12111.4854  0.3805 
   00162    0.4189  -12097.3589  0.3810 
   00163    0.4081  -12129.9843  0.3775 
   00164    0.4189  -12075.2558  0.3806 
   00165    0.4200  -12100.2692  0.3838 
   00166    0.4197  -12079.6985  0.3919 
   00167    0.4328  -12067.9258  0.3901 
   00168    0.4114  -12055.6784  0.3923 
   00169    0.4039  -12031.2723  0.3842 
   00170    0.4150  -12056.9052  0.3872 
   00171    0.4108  -12058.3209  0.3894 
   00172    0.4167  -12036.2236  0.3906 
   00173    0.4147  -12030.1495  0.3921 
   00174    0.4114  -12060.1482  0.3916 
   00175    0.4247  -12108.0500  0.3974 
   00176    0.4219  -12131.8132  0.4037 
   00177    0.4231  -12129.7582  0.4021 
   00178    0.4175  -12193.6144  0.3989 
   00179    0.4094  -12195.2430  0.4027 
   00180    0.4167  -12168.3168  0.4041 
   00181    0.3989  -12177.1591  0.4056 
   00182    0.4067  -12144.4437  0.4029 
   00183    0.3961  -12082.2476  0.4027 
   00184    0.4164  -12101.9266  0.4077 
   00185    0.4142  -12093.2734  0.4071 
   00186    0.4133  -12077.4065  0.4082 
   00187    0.4131  -12120.2349  0.4099 
   00188    0.4047  -12156.1472  0.4214 
   00189    0.4019  -12200.8165  0.4229 
   00190    0.4172  -12194.7786  0.4205 
   00191    0.4306  -12185.4228  0.4210 
   00192    0.4275  -12134.8955  0.4162 
   00193    0.4214  -12136.3782  0.4185 
   00194    0.4050  -12196.0536  0.4167 
   00195    0.4200  -12193.6049  0.4164 
   00196    0.4053  -12200.8845  0.4208 
   00197    0.4081  -12188.6531  0.4230 
   00198    0.4150  -12184.0459  0.4210 
   00199    0.4136  -12154.4453  0.4255 
   00200    0.4117  -12236.0127  0.4287 
   00201    0.4175  -12253.4754  0.4290 
   00202    0.4119  -12198.4191  0.4349 
   00203    0.4092  -12184.1703  0.4308 
   00204    0.4103  -12180.8702  0.4292 
   00205    0.4236  -12130.6112  0.4312 
   00206    0.4233  -12100.6268  0.4281 
   00207    0.4133  -12136.2082  0.4345 
   00208    0.4178  -12172.2456  0.4288 
   00209    0.4275  -12137.4958  0.4301 
   00210    0.4167  -12152.1193  0.4271 
   00211    0.4231  -12162.7038  0.4226 
   00212    0.4314  -12158.3237  0.4283 
   00213    0.4131  -12153.3256  0.4270 
   00214    0.4039  -12174.5845  0.4271 
   00215    0.4231  -12164.5721  0.4252 
   00216    0.4275  -12154.5266  0.4231 
   00217    0.4128  -12172.9694  0.4230 
   00218    0.4158  -12137.8100  0.4190 
   00219    0.4156  -12133.3144  0.4154 
   00220    0.4172  -12137.5842  0.4207 
   00221    0.4133  -12138.7705  0.4216 
   00222    0.4044  -12162.1067  0.4232 
   00223    0.4256  -12100.1158  0.4230 
   00224    0.4239  -12126.5526  0.4247 
   00225    0.4228  -12162.5308  0.4282 
   00226    0.4028  -12120.7311  0.4280 
   00227    0.4147  -12118.6201  0.4206 
   00228    0.4200  -12136.4226  0.4264 
   00229    0.4083  -12093.8472  0.4265 
   00230    0.4061  -12130.4059  0.4327 
   00231    0.4075  -12115.0534  0.4315 
   00232    0.4228  -12097.5209  0.4272 
   00233    0.4175  -12101.3541  0.4314 
   00234    0.4100  -12094.6557  0.4290 
   00235    0.4219  -12134.3211  0.4361 
   00236    0.4175  -12187.9119  0.4364 
   00237    0.4042  -12203.8045  0.4333 
   00238    0.3969  -12201.6927  0.4374 
   00239    0.4125  -12213.2291  0.4354 
   00240    0.4067  -12170.9562  0.4326 
   00241    0.4083  -12233.6240  0.4362 
   00242    0.4072  -12234.7198  0.4416 
   00243    0.4050  -12236.6557  0.4452 
   00244    0.4192  -12153.0012  0.4425 
   00245    0.4075  -12167.9967  0.4412 
   00246    0.4158  -12207.9829  0.4403 
   00247    0.4089  -12227.1678  0.4390 
   00248    0.4064  -12268.3598  0.4427 
   00249    0.3978  -12299.9369  0.4465 
   00250    0.4100  -12228.8325  0.4504 
   00251    0.4125  -12172.7105  0.4497 
   00252    0.4022  -12200.8721  0.4490 
   00253    0.4144  -12189.7655  0.4490 
   00254    0.4319  -12230.2170  0.4577 
   00255    0.4194  -12183.4605  0.4547 
   00256    0.3992  -12160.4942  0.4590 
   00257    0.4019  -12195.2546  0.4555 
   00258    0.4125  -12231.0763  0.4565 
   00259    0.4014  -12228.4430  0.4590 
   00260    0.4169  -12247.1129  0.4612 
   00261    0.4136  -12174.0412  0.4662 
   00262    0.4119  -12202.1133  0.4652 
   00263    0.4075  -12228.4745  0.4627 
   00264    0.4186  -12213.1957  0.4595 
   00265    0.4164  -12231.4728  0.4606 
   00266    0.4247  -12165.1189  0.4642 
   00267    0.4056  -12200.8617  0.4659 
   00268    0.4050  -12162.7217  0.4663 
   00269    0.4206  -12249.1674  0.4711 
   00270    0.4153  -12212.8264  0.4745 
   00271    0.4100  -12213.4489  0.4800 
   00272    0.4075  -12275.2957  0.4858 
   00273    0.3994  -12262.0796  0.4819 
   00274    0.4064  -12226.7876  0.4754 
   00275    0.4100  -12261.1079  0.4754 
   00276    0.4175  -12291.1884  0.4816 
   00277    0.4022  -12228.2948  0.4798 
   00278    0.4183  -12162.7901  0.4780 
   00279    0.4136  -12266.5639  0.4810 
   00280    0.4186  -12289.7235  0.4837 
   00281    0.4083  -12251.4026  0.4831 
   00282    0.4142  -12278.8075  0.4877 
   00283    0.4003  -12260.8996  0.4886 
   00284    0.4175  -12222.6952  0.4872 
   00285    0.4081  -12246.1082  0.4944 
   00286    0.4106  -12238.1757  0.4970 
   00287    0.4167  -12238.2752  0.4951 
   00288    0.4189  -12209.5705  0.4965 
   00289    0.4111  -12163.7007  0.4965 
   00290    0.3994  -12194.5123  0.4968 
   00291    0.4122  -12212.4889  0.5022 
   00292    0.4128  -12246.6503  0.5038 
   00293    0.4178  -12245.3693  0.5094 
   00294    0.4108  -12280.9105  0.5043 
   00295    0.4100  -12266.0066  0.5039 
   00296    0.3994  -12241.9137  0.5067 
   00297    0.4067  -12218.7075  0.5052 
   00298    0.4081  -12213.2238  0.5107 
   00299    0.4136  -12245.2136  0.5034 
   00300    0.4031  -12204.3902  0.5028 
   00301    0.4181  -12214.5883  0.5029 
   00302    0.4225  -12202.1179  0.5083 
   00303    0.4036  -12258.2436  0.5104 
   00304    0.4147  -12298.7707  0.5126 
   00305    0.4047  -12333.4043  0.5117 
   00306    0.4167  -12282.3030  0.5083 
   00307    0.4089  -12287.1129  0.5049 
   00308    0.4144  -12224.4600  0.5024 
   00309    0.4078  -12186.0242  0.5030 
   00310    0.4189  -12192.7539  0.5048 
   00311    0.4089  -12220.5908  0.5068 
   00312    0.4025  -12158.9273  0.5105 
   00313    0.4131  -12154.3004  0.5083 
   00314    0.4069  -12215.4172  0.5141 
