#=====================================================
# File created:        Wed-26-Feb-2025-at-04-09-47AM
# Size of lattice:     10x10
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        1.080342
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000    -104.6846  0.2734 
   00001    0.6600    -162.7643  0.3078 
   00002    0.5800    -190.4848  0.3375 
   00003    0.5700    -210.4950  0.3458 
   00004    0.5200    -224.8293  0.3561 
   00005    0.5000    -229.5093  0.3846 
   00006    0.5900    -247.1020  0.3674 
   00007    0.4700    -253.6592  0.4041 
   00008    0.5200    -266.2412  0.4279 
   00009    0.4600    -272.3161  0.4145 
   00010    0.4200    -273.4531  0.4548 
   00011    0.5000    -272.4296  0.4595 
   00012    0.4600    -266.1346  0.4310 
   00013    0.4500    -267.6062  0.4601 
   00014    0.5400    -279.1870  0.5360 
   00015    0.4900    -297.9780  0.5784 
   00016    0.5600    -295.6981  0.5955 
   00017    0.5100    -297.9032  0.6319 
   00018    0.4300    -295.9005  0.6249 
   00019    0.5400    -296.6642  0.6524 
   00020    0.5400    -302.0460  0.6390 
   00021    0.4600    -313.0667  0.6613 
   00022    0.3900    -317.5828  0.6958 
   00023    0.3600    -313.1171  0.6882 
   00024    0.4100    -301.2245  0.6989 
   00025    0.4600    -322.0674  0.7398 
   00026    0.3800    -328.3530  0.7260 
   00027    0.4400    -321.9813  0.7235 
   00028    0.4900    -324.9606  0.7508 
   00029    0.4500    -323.9426  0.7631 
   00030    0.4000    -323.7500  0.7757 
   00031    0.4100    -328.2171  0.7652 
   00032    0.4400    -318.4720  0.7241 
   00033    0.4600    -325.3074  0.7558 
   00034    0.3900    -316.8618  0.7593 
   00035    0.4600    -324.3849  0.7688 
   00036    0.4100    -326.9608  0.7807 
   00037    0.3800    -325.8858  0.7936 
   00038    0.3600    -319.1082  0.7779 
   00039    0.4200    -328.4620  0.7620 
   00040    0.3800    -328.9055  0.7655 
   00041    0.3900    -346.8579  0.7978 
   00042    0.4300    -349.7988  0.8014 
   00043    0.4600    -348.7295  0.8038 
   00044    0.3400    -340.4665  0.8063 
   00045    0.4600    -345.0487  0.8193 
   00046    0.4700    -341.3134  0.8154 
   00047    0.4100    -342.3246  0.8197 
   00048    0.3900    -333.6389  0.8062 
   00049    0.4600    -339.3064  0.8118 
   00050    0.4100    -341.5070  0.8290 
   00051    0.5000    -338.8006  0.8183 
   00052    0.4700    -339.3014  0.8249 
   00053    0.3400    -341.2088  0.8203 
