#=====================================================
# File created:        Wed-26-Feb-2025-at-04-34-06AM
# Size of lattice:     60x60
# Number of MC steps:  10000
# Reduced temperature: 0.500
# Run time (s):        7.340112
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000   -3492.4921  0.2582 
   00001    0.6967   -5462.1587  0.2585 
   00002    0.6219   -6682.6871  0.2619 
   00003    0.5944   -7582.3435  0.2574 
   00004    0.5603   -8277.1753  0.2509 
   00005    0.5206   -8923.5228  0.2619 
   00006    0.5039   -9269.0263  0.2617 
   00007    0.4944   -9640.2366  0.2655 
   00008    0.4867   -9888.1030  0.2632 
   00009    0.4678  -10101.7970  0.2623 
   00010    0.4694  -10288.6071  0.2614 
   00011    0.4594  -10398.5751  0.2652 
   00012    0.4636  -10571.1124  0.2676 
   00013    0.4667  -10686.8510  0.2654 
   00014    0.4631  -10730.2071  0.2656 
   00015    0.4497  -10829.7079  0.2647 
   00016    0.4364  -10875.0029  0.2607 
   00017    0.4222  -10933.7226  0.2628 
   00018    0.4483  -11033.6197  0.2637 
   00019    0.4533  -11126.4466  0.2608 
   00020    0.4458  -11166.1360  0.2622 
   00021    0.4394  -11176.4515  0.2593 
   00022    0.4336  -11343.6766  0.2645 
   00023    0.4358  -11310.8782  0.2760 
   00024    0.4256  -11426.6730  0.2854 
   00025    0.4539  -11464.1021  0.2879 
   00026    0.4372  -11469.9845  0.2842 
   00027    0.4297  -11577.8536  0.2907 
   00028    0.4381  -11534.9483  0.2932 
   00029    0.4164  -11565.1977  0.2979 
   00030    0.4167  -11566.8078  0.3010 
   00031    0.4286  -11577.5572  0.3013 
   00032    0.4378  -11548.4385  0.3038 
   00033    0.4250  -11583.3423  0.3009 
   00034    0.4325  -11610.8605  0.3013 
   00035    0.4231  -11619.8088  0.3096 
   00036    0.4250  -11629.9190  0.3119 
   00037    0.4239  -11569.7619  0.3152 
   00038    0.4225  -11648.9095  0.3119 
   00039    0.4303  -11684.4255  0.3102 
   00040    0.4244  -11769.3642  0.3131 
   00041    0.4122  -11721.2328  0.3197 
   00042    0.4297  -11761.8461  0.3196 
   00043    0.4228  -11739.8634  0.3223 
   00044    0.4161  -11756.1109  0.3314 
   00045    0.4261  -11746.5761  0.3411 
   00046    0.4275  -11763.2402  0.3407 
   00047    0.4392  -11824.0167  0.3486 
   00048    0.4172  -11826.5638  0.3538 
   00049    0.4142  -11857.1230  0.3499 
   00050    0.4172  -11834.8646  0.3424 
   00051    0.4100  -11889.4913  0.3470 
   00052    0.4222  -11915.0459  0.3447 
   00053    0.4103  -11957.1774  0.3449 
   00054    0.4158  -11908.5547  0.3467 
   00055    0.4211  -11918.5663  0.3473 
   00056    0.4228  -11886.0487  0.3494 
   00057    0.4164  -11966.5747  0.3525 
   00058    0.4131  -11996.6441  0.3539 
   00059    0.4189  -11972.8822  0.3550 
   00060    0.4219  -11982.0245  0.3500 
   00061    0.4194  -11956.1384  0.3485 
   00062    0.4083  -11978.5417  0.3509 
   00063    0.4219  -11956.1881  0.3565 
   00064    0.4186  -11949.1760  0.3549 
   00065    0.4314  -12059.1232  0.3535 
   00066    0.4125  -12035.1143  0.3576 
   00067    0.4217  -12067.9048  0.3592 
   00068    0.4067  -12071.5076  0.3645 
   00069    0.4106  -12094.0256  0.3655 
   00070    0.4197  -12068.9158  0.3685 
   00071    0.4150  -12066.9096  0.3749 
   00072    0.4056  -12064.5700  0.3800 
   00073    0.4222  -12051.6920  0.3749 
   00074    0.4156  -12114.3462  0.3768 
   00075    0.4219  -12088.1391  0.3831 
   00076    0.4233  -12083.8961  0.3886 
   00077    0.4264  -12094.7510  0.3897 
   00078    0.4283  -12098.0454  0.3886 
   00079    0.4231  -12161.3541  0.3847 
   00080    0.4117  -12152.9488  0.3801 
   00081    0.4131  -12121.3918  0.3814 
   00082    0.4164  -12121.7715  0.3853 
   00083    0.4144  -12118.1900  0.3863 
   00084    0.4336  -12109.9433  0.3824 
   00085    0.4297  -12070.7363  0.3787 
   00086    0.4128  -12108.5463  0.3787 
   00087    0.4253  -12081.6393  0.3786 
   00088    0.4253  -12133.7595  0.3791 
   00089    0.4189  -12187.0099  0.3921 
   00090    0.4211  -12184.7721  0.3964 
   00091    0.4186  -12195.0651  0.3979 
   00092    0.4081  -12140.7666  0.3903 
   00093    0.4111  -12187.9658  0.3963 
   00094    0.4106  -12132.2940  0.3887 
   00095    0.4272  -12146.5350  0.3901 
   00096    0.4211  -12109.0059  0.3892 
   00097    0.4106  -12121.5805  0.3915 
   00098    0.4089  -12145.5363  0.3939 
   00099    0.4125  -12136.0410  0.3982 
   00100    0.4247  -12155.4067  0.4064 
   00101    0.4153  -12177.7231  0.4015 
   00102    0.4056  -12163.3007  0.3976 
   00103    0.4014  -12189.8080  0.4034 
   00104    0.4031  -12121.9238  0.4044 
   00105    0.4089  -12150.8399  0.4039 
   00106    0.4133  -12191.4552  0.4021 
   00107    0.3944  -12179.0576  0.3996 
   00108    0.4092  -12184.6292  0.3957 
   00109    0.4189  -12147.1095  0.3978 
   00110    0.4033  -12147.2657  0.3993 
