#=====================================================
# File created:        Wed-26-Feb-2025-at-04-15-54AM
# Size of lattice:     10x10
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        1.243140
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -77.6080  0.2935 
   00001    0.6300    -133.7741  0.2578 
   00002    0.6700    -157.5638  0.2849 
   00003    0.5300    -186.6657  0.3593 
   00004    0.6300    -212.1629  0.3685 
   00005    0.6200    -219.0079  0.4048 
   00006    0.4500    -230.7802  0.4217 
   00007    0.5200    -230.7538  0.4511 
   00008    0.5100    -232.9313  0.4904 
   00009    0.5200    -244.6536  0.5276 
   00010    0.4700    -249.8548  0.5203 
   00011    0.4600    -265.9353  0.5518 
   00012    0.4900    -271.6916  0.5764 
   00013    0.4600    -267.8957  0.5659 
   00014    0.4600    -281.6532  0.5859 
   00015    0.4700    -291.6844  0.6188 
   00016    0.3800    -296.6128  0.6181 
   00017    0.4500    -312.5716  0.7005 
   00018    0.3700    -316.8378  0.7314 
   00019    0.4000    -322.9331  0.7618 
   00020    0.4100    -324.9839  0.7553 
   00021    0.3500    -324.3608  0.7579 
   00022    0.4400    -325.0465  0.7304 
   00023    0.3700    -331.4901  0.7452 
   00024    0.4000    -331.7077  0.7596 
   00025    0.3800    -335.1039  0.7643 
   00026    0.3800    -328.4562  0.7538 
   00027    0.3900    -332.6636  0.7490 
   00028    0.3400    -335.3867  0.7812 
   00029    0.4400    -324.3509  0.7777 
   00030    0.3900    -321.0930  0.7710 
   00031    0.4200    -324.3528  0.7833 
   00032    0.3900    -337.6186  0.8166 
   00033    0.4000    -335.6596  0.8207 
   00034    0.4300    -337.1873  0.8539 
   00035    0.4100    -327.8287  0.8408 
   00036    0.4400    -331.6647  0.8263 
   00037    0.4100    -334.2281  0.8010 
   00038    0.4400    -321.9968  0.7719 
   00039    0.4300    -326.2550  0.7886 
   00040    0.3600    -332.1511  0.8231 
   00041    0.4700    -325.8017  0.8066 
   00042    0.3700    -337.3204  0.8376 
   00043    0.3200    -339.1600  0.8456 
   00044    0.4800    -336.7392  0.8389 
   00045    0.4500    -328.7616  0.8437 
   00046    0.3000    -332.2609  0.8459 
   00047    0.3900    -337.6971  0.8598 
   00048    0.4000    -340.9305  0.8499 
   00049    0.2900    -340.9263  0.8505 
   00050    0.3900    -332.5380  0.8448 
   00051    0.3500    -337.0353  0.8467 
   00052    0.3500    -338.9771  0.8584 
   00053    0.3900    -334.3515  0.8551 
   00054    0.4500    -330.2249  0.8551 
