#=====================================================
# File created:        Tue-25-Feb-2025-at-09-20-27PM
# Size of lattice:     10x10
# Number of MC steps:  1000
# Reduced temperature: 0.500
# Run time (s):        1.285803
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00000    0.5000     -91.7895  0.2920 
   00001    0.7300    -139.4819  0.3674 
   00002    0.7400    -197.0737  0.3647 
   00003    0.5000    -218.1646  0.4406 
   00004    0.4500    -224.8521  0.4933 
   00005    0.4400    -240.5519  0.5165 
   00006    0.5100    -248.4141  0.5709 
   00007    0.5100    -248.0353  0.5715 
   00008    0.4500    -258.1257  0.5578 
   00009    0.5300    -242.1802  0.5374 
   00010    0.6300    -258.1228  0.5572 
   00011    0.5300    -270.6864  0.5537 
   00012    0.4300    -272.8114  0.5197 
   00013    0.5400    -282.4068  0.5491 
   00014    0.4300    -273.5473  0.5460 
   00015    0.4200    -282.0566  0.5311 
   00016    0.4200    -280.4147  0.5293 
   00017    0.4200    -274.8756  0.5156 
   00018    0.4000    -284.5578  0.5160 
   00019    0.5100    -277.2694  0.4865 
   00020    0.4900    -268.9627  0.4813 
   00021    0.4200    -275.2561  0.4539 
   00022    0.4300    -282.8815  0.4696 
   00023    0.4700    -293.4411  0.4623 
   00024    0.4400    -290.1754  0.4978 
   00025    0.4800    -288.8165  0.4831 
   00026    0.4300    -298.5447  0.4856 
   00027    0.3500    -285.4838  0.5011 
   00028    0.3400    -282.1760  0.4986 
   00029    0.4200    -286.8819  0.4863 
   00030    0.4100    -281.5507  0.4534 
   00031    0.5300    -282.0788  0.4886 
   00032    0.4300    -284.3777  0.4974 
   00033    0.4700    -298.0886  0.4765 
   00034    0.5300    -291.8567  0.4344 
   00035    0.3900    -291.2733  0.5177 
   00036    0.4900    -297.9676  0.5387 
   00037    0.4100    -283.0852  0.4987 
   00038    0.4800    -292.6806  0.5383 
   00039    0.4000    -311.2244  0.5914 
   00040    0.3900    -303.8783  0.6202 
   00041    0.3300    -307.2768  0.6550 
   00042    0.3900    -304.2308  0.6226 
   00043    0.3900    -296.8509  0.6535 
   00044    0.4100    -299.3986  0.6389 
   00045    0.4400    -302.4922  0.6423 
   00046    0.3800    -303.8184  0.6510 
   00047    0.4300    -308.5966  0.6521 
   00048    0.3600    -299.0423  0.6397 
   00049    0.3700    -310.0940  0.6889 
   00050    0.4600    -305.9030  0.6705 
   00051    0.3600    -304.5218  0.6864 
   00052    0.5000    -301.5308  0.6722 
   00053    0.3600    -312.8650  0.7016 
   00054    0.3700    -315.7770  0.7049 
   00055    0.3900    -306.1474  0.7269 
   00056    0.3300    -315.1856  0.7198 
   00057    0.3800    -323.8621  0.7334 
   00058    0.4700    -314.2494  0.7277 
